FileName,Compilable,Runnable,Correct
ConsoleHandler_4,True,False,False
ErrorManager_1,False,False,False
FileHandler_3,False,False,False
FileHandler_5,True,False,False
Formatter_1,False,False,False
Formatter_2,False,False,False
Handler_2,False,False,False
Handler_3,False,False,False
Handler_4,False,False,False
Handler_5,True,False,False
Logger_1,False,False,False
Logger_2,False,False,False
Logger_3,True,True,True
Logger_4,False,False,False
Logger_5,False,False,False
LogManager_2,False,False,False
LogManager_3,True,True,True
LogRecord_1,False,False,False
LogRecord_2,True,False,False
LogRecord_3,True,True,True
LogRecord_4,True,False,False
LogRecord_5,True,True,True
LogRecord_6,True,False,False
LogRecord_7,False,False,False
LogRecord_8,False,False,False
LogRecord_9,True,False,False
LogRecord_10,True,False,False
LogRecord_11,True,False,False
LogRecord_12,True,False,False
LogRecord_13,True,False,False
LogRecord_14,True,False,False
LogRecord_15,True,False,False
MemoryHandler_2,False,False,False
SocketHandler_1,False,False,False
SocketHandler_2,False,False,False
StreamHandler_1,True,False,False
StreamHandler_2,True,False,False
StreamHandler_3,True,False,False
StreamHandler_5,False,False,False
