ClassName,URL
ConsoleHandler,https://docs.oracle.com/javase/8/docs/api/java/util/logging/ConsoleHandler.html
ErrorManager,https://docs.oracle.com/javase/8/docs/api/java/util/logging/ErrorManager.html
FileHandler,https://docs.oracle.com/javase/8/docs/api/java/util/logging/FileHandler.html
Formatter,https://docs.oracle.com/javase/8/docs/api/java/util/logging/Formatter.html
Handler,https://docs.oracle.com/javase/8/docs/api/java/util/logging/Handler.html
Level,https://docs.oracle.com/javase/8/docs/api/java/util/logging/Level.html
Logger,https://docs.oracle.com/javase/8/docs/api/java/util/logging/Logger.html
LoggingPermission,https://docs.oracle.com/javase/8/docs/api/java/util/logging/LoggingPermission.html
LogManager,https://docs.oracle.com/javase/8/docs/api/java/util/logging/LogManager.html
LogRecord,https://docs.oracle.com/javase/8/docs/api/java/util/logging/LogRecord.html
MemoryHandler,https://docs.oracle.com/javase/8/docs/api/java/util/logging/MemoryHandler.html
SimpleFormatter,https://docs.oracle.com/javase/8/docs/api/java/util/logging/SimpleFormatter.html
SocketHandler,https://docs.oracle.com/javase/8/docs/api/java/util/logging/SocketHandler.html
StreamHandler,https://docs.oracle.com/javase/8/docs/api/java/util/logging/StreamHandler.html
XMLFormatter,https://docs.oracle.com/javase/8/docs/api/java/util/logging/XMLFormatter.html
