FileName,UsedPackage
AttributeChangeNotificationFilter_1,True
AttributeChangeNotificationFilter_6,True
MBeanAttributeInfo_1,True
MBeanAttributeInfo_2,True
MBeanAttributeInfo_3,True
MBeanAttributeInfo_5,True
MBeanAttributeInfo_8,True
MBeanAttributeInfo_11,True
MBeanAttributeInfo_14,True
MBeanConstructorInfo_5,True
MBeanConstructorInfo_6,False
MBeanFeatureInfo_3,True
MBeanFeatureInfo_4,True
MBeanInfo_2,True
MBeanInfo_3,True
MBeanInfo_5,True
MBeanInfo_6,True
MBeanInfo_7,True
MBeanInfo_8,True
MBeanNotificationInfo_4,True
MBeanNotificationInfo_5,False
MBeanParameterInfo_2,True
MBeanServerInvocationHandler_1,False
MBeanServerPermission_3,True
MBeanServerPermission_4,True
Notification_3,True
Notification_4,True
Notification_5,True
Notification_6,True
Notification_7,True
Notification_8,True
Notification_11,True
Notification_12,True
Notification_13,True
Notification_14,True
Notification_15,True
Notification_18,True
Notification_19,True
Notification_20,True
NotificationBroadcasterSupport_2,True
NotificationBroadcasterSupport_3,True
NotificationFilterSupport_1,True
ObjectInstance_3,True
