Sample Number,ClassName,Snippet Number,Method,Exist
0,Attribute,1,boolean add(E e),False
0,Attribute,2,"void add(int index, E element)",False
0,Attribute,3,boolean addAll(Collection<? extends E> c),False
0,Attribute,4,"boolean addAll(int index, Collection<? extends E> c)",False
0,Attribute,5,void clear(),False
1,AttributeChangeNotification,1,getAttributeName(),False
1,AttributeChangeNotification,2,getSerializableValue(),False
1,AttributeChangeNotification,3,getOldSerializableValue(),False
1,AttributeChangeNotification,4,getType(),False
1,AttributeChangeNotification,5,getSource(),False
2,AttributeChangeNotificationFilter,1,boolean isNotificationEnabled(Notification n),True
2,AttributeChangeNotificationFilter,2,void enableNotification(Notification n),False
2,AttributeChangeNotificationFilter,3,void disableNotification(Notification n),False
2,AttributeChangeNotificationFilter,4,void enableAllNotifications(),False
2,AttributeChangeNotificationFilter,5,void disableAllNotifications(),False
2,AttributeChangeNotificationFilter,6,boolean isNotificationEnabled(Notification n),True
2,AttributeChangeNotificationFilter,7,void enableNotification(Notification n),False
2,AttributeChangeNotificationFilter,8,void disableNotification(Notification n),False
2,AttributeChangeNotificationFilter,9,void enableAllNotifications(),False
2,AttributeChangeNotificationFilter,10,void disableAllNotifications(),False
3,AttributeList,1,boolean add(E e),False
3,AttributeList,2,"void add(int index, E element)",False
3,AttributeList,3,boolean addAll(Collection<? extends E> c),False
3,AttributeList,4,boolean remove(Object o),False
3,AttributeList,5,E remove(int index),False
4,AttributeValueExp,1,boolean contains(Object o),False
4,AttributeValueExp,2,boolean remove(Object o),False
4,AttributeValueExp,3,boolean addAll(Collection<? extends E> c),False
4,AttributeValueExp,4,boolean removeAll(Collection<?> c),False
4,AttributeValueExp,5,boolean retainAll(Collection<?> c),False
5,DefaultLoaderRepository,1,boolean add(E e),False
5,DefaultLoaderRepository,2,boolean addAll(Collection<? extends E> c),False
5,DefaultLoaderRepository,3,void clear(),False
5,DefaultLoaderRepository,4,boolean contains(Object o),False
5,DefaultLoaderRepository,5,boolean containsAll(Collection<?> c),False
6,ImmutableDescriptor,1,boolean contains(Object o),False
6,ImmutableDescriptor,2,boolean isEmpty(),False
6,ImmutableDescriptor,3,int size(),False
6,ImmutableDescriptor,4,Object[] toArray(),False
6,ImmutableDescriptor,5,<T> T[] toArray(T[] a),False
7,JMX,1,"MBeanServerConnection connect(String, String)",False
7,JMX,2,"ObjectName registerMBean(ObjectName, MBean)",False
7,JMX,3,"ObjectName registerMBean(ObjectName, MBean, NotificationBroadcaster)",False
7,JMX,4,"ObjectName registerMBean(ObjectName, MBean, NotificationBroadcaster, ObjectName)",False
7,JMX,5,"ObjectName registerMBean(ObjectName, MBean, ObjectName)",False
8,MBeanAttributeInfo,1,boolean isReadable(),True
8,MBeanAttributeInfo,2,boolean isWritable(),True
8,MBeanAttributeInfo,3,boolean isIs(),True
8,MBeanAttributeInfo,4,String getDescription(),False
8,MBeanAttributeInfo,5,String getType(),True
8,MBeanAttributeInfo,6,String getName(),False
8,MBeanAttributeInfo,7,String getDescription(),False
8,MBeanAttributeInfo,8,String getType(),True
8,MBeanAttributeInfo,9,String getName(),False
8,MBeanAttributeInfo,10,String getDescription(),False
8,MBeanAttributeInfo,11,String getType(),True
8,MBeanAttributeInfo,12,String getName(),False
8,MBeanAttributeInfo,13,String getDescription(),False
8,MBeanAttributeInfo,14,String getType(),True
8,MBeanAttributeInfo,15,String getName(),False
9,MBeanConstructorInfo,1,"MBeanConstructorInfo(String name, String signature, String[] exceptions)",False
9,MBeanConstructorInfo,2,String getName(),False
9,MBeanConstructorInfo,3,String getSignature(),False
9,MBeanConstructorInfo,4,String[] getExceptions(),False
9,MBeanConstructorInfo,5,boolean equals(Object obj),True
9,MBeanConstructorInfo,6,int hashCode(),True
10,MBeanFeatureInfo,1,boolean isMBeanFeatureInfo(),False
10,MBeanFeatureInfo,2,boolean isMBeanFeatureInfo(Object obj),False
10,MBeanFeatureInfo,3,String getName(),True
10,MBeanFeatureInfo,4,String getDescription(),True
10,MBeanFeatureInfo,5,String getType(),False
10,MBeanFeatureInfo,6,String getDefaultValue(),False
10,MBeanFeatureInfo,7,String getMaximum(),False
10,MBeanFeatureInfo,8,String getMinimum(),False
10,MBeanFeatureInfo,9,String getWritable(),False
10,MBeanFeatureInfo,10,String getReadable(),False
10,MBeanFeatureInfo,11,String getIs(),False
10,MBeanFeatureInfo,12,String getNotification(),False
10,MBeanFeatureInfo,13,String getNotificationType(),False
10,MBeanFeatureInfo,14,String getNotificationMessage(),False
10,MBeanFeatureInfo,15,String getNotificationMessageType(),False
10,MBeanFeatureInfo,16,String getNotificationMessageEnabled(),False
10,MBeanFeatureInfo,17,String getNotificationMessageEnabledType(),False
10,MBeanFeatureInfo,18,String getNotificationMessageEnabledType(),False
10,MBeanFeatureInfo,19,String getNotificationMessageEnabledType(),False
10,MBeanFeatureInfo,20,String getNotificationMessageEnabledType(),False
11,MBeanInfo,1,ObjectName getObjectName(),False
11,MBeanInfo,2,String getClassName(),True
11,MBeanInfo,3,String getDescription(),True
11,MBeanInfo,4,String getType(),False
11,MBeanInfo,5,MBeanAttributeInfo[] getAttributes(),True
11,MBeanInfo,6,MBeanConstructorInfo[] getConstructors(),True
11,MBeanInfo,7,MBeanOperationInfo[] getOperations(),True
11,MBeanInfo,8,MBeanNotificationInfo[] getNotifications(),True
11,MBeanInfo,9,MBeanParameterInfo[] getDefaultConstructorSignature(),False
11,MBeanInfo,10,MBeanParameterInfo[] getDefaultSignature(),False
11,MBeanInfo,11,MBeanParameterInfo[] getDefaultSignature(),False
11,MBeanInfo,12,MBeanParameterInfo[] getDefaultSignature(),False
11,MBeanInfo,13,MBeanParameterInfo[] getDefaultSignature(),False
11,MBeanInfo,14,MBeanParameterInfo[] getDefaultSignature(),False
11,MBeanInfo,15,MBeanParameterInfo[] getDefaultSignature(),False
12,MBeanNotificationInfo,1,"MBeanNotificationInfo(NotificationType[] notificationTypes, String[] notificationNames)",False
12,MBeanNotificationInfo,2,NotificationType[] getNotificationTypes(),False
12,MBeanNotificationInfo,3,String[] getNotificationNames(),False
12,MBeanNotificationInfo,4,boolean equals(Object obj),True
12,MBeanNotificationInfo,5,int hashCode(),True
13,MBeanOperationInfo,1,boolean isQueryable(),False
13,MBeanOperationInfo,2,boolean isAction(),False
13,MBeanOperationInfo,3,boolean isNotification(),False
13,MBeanOperationInfo,4,boolean isAbstract(),False
13,MBeanOperationInfo,5,String getDescription(),False
14,MBeanParameterInfo,1,boolean isReadOnly(),False
14,MBeanParameterInfo,2,String getType(),True
14,MBeanParameterInfo,3,String getDescription(),False
14,MBeanParameterInfo,4,String getName(),False
14,MBeanParameterInfo,5,String getClassName(),False
14,MBeanParameterInfo,6,String getMethodName(),False
14,MBeanParameterInfo,7,String getSignature(),False
14,MBeanParameterInfo,8,String getRef(),False
14,MBeanParameterInfo,9,String getStatus(),False
14,MBeanParameterInfo,10,String getMessage(),False
14,MBeanParameterInfo,11,String getException(),False
14,MBeanParameterInfo,12,String getErrorCode(),False
14,MBeanParameterInfo,13,String getTargetName(),False
14,MBeanParameterInfo,14,String getTargetType(),False
14,MBeanParameterInfo,15,String getTargetStatus(),False
14,MBeanParameterInfo,16,String getTargetMessage(),False
14,MBeanParameterInfo,17,String getTargetException(),False
14,MBeanParameterInfo,18,String getTargetErrorCode(),False
14,MBeanParameterInfo,19,String getTargetRef(),False
14,MBeanParameterInfo,20,String getTargetClassName(),False
14,MBeanParameterInfo,21,String getTargetSignature(),False
14,MBeanParameterInfo,22,String getTargetMethodName(),False
14,MBeanParameterInfo,23,String getTargetName(),False
14,MBeanParameterInfo,24,String getTargetType(),False
14,MBeanParameterInfo,25,String getTargetStatus(),False
14,MBeanParameterInfo,26,String getTargetMessage(),False
14,MBeanParameterInfo,27,String getTargetException(),False
14,MBeanParameterInfo,28,String getTargetErrorCode(),False
14,MBeanParameterInfo,29,String getTargetRef(),False
14,MBeanParameterInfo,30,String getTargetClassName(),False
14,MBeanParameterInfo,31,String getTargetSignature(),False
14,MBeanParameterInfo,32,String getTargetMethodName(),False
14,MBeanParameterInfo,33,String getTargetName(),False
14,MBeanParameterInfo,34,String getTargetType(),False
14,MBeanParameterInfo,35,String getTargetStatus(),False
14,MBeanParameterInfo,36,String getTargetMessage(),False
14,MBeanParameterInfo,37,String getTargetException(),False
14,MBeanParameterInfo,38,String getTargetErrorCode(),False
14,MBeanParameterInfo,39,String getTargetRef(),False
14,MBeanParameterInfo,40,String getTargetClassName(),False
14,MBeanParameterInfo,41,String getTargetSignature(),False
14,MBeanParameterInfo,42,String getTargetMethodName(),False
14,MBeanParameterInfo,43,String getTargetName(),False
14,MBeanParameterInfo,44,String getTargetType(),False
