ClassName,Method,Return Type
Attribute,equals(Object object),boolean
Attribute,getName(),String
Attribute,getValue(),Object
Attribute,hashCode(),int
Attribute,toString(),String
AttributeChangeNotification,getAttributeName(),String
AttributeChangeNotification,getAttributeType(),String
AttributeChangeNotification,getNewValue(),Object
AttributeChangeNotification,getOldValue(),Object
AttributeChangeNotificationFilter,disableAllAttributes(),void
AttributeChangeNotificationFilter,disableAttribute(String name),void
AttributeChangeNotificationFilter,enableAttribute(String name),void
AttributeChangeNotificationFilter,getEnabledAttributes(),Vector<String>
AttributeChangeNotificationFilter,isNotificationEnabled(Notification notification),boolean
AttributeList,add(Attribute object),void
AttributeList,"add(int index, Attribute object)",void
AttributeList,"add(int index, Object element)",void
AttributeList,add(Object element),boolean
AttributeList,addAll(AttributeList list),boolean
AttributeList,addAll(Collection<?> c),boolean
AttributeList,"addAll(int index, AttributeList list)",boolean
AttributeList,"addAll(int index, Collection<?> c)",boolean
AttributeList,asList(),List<Attribute>
AttributeList,"set(int index, Attribute object)",void
AttributeList,"set(int index, Object element)",Object
AttributeValueExp,apply(ObjectName name),ValueExp
AttributeValueExp,getAttribute(ObjectName name),protected Object
AttributeValueExp,getAttributeName(),String
AttributeValueExp,setMBeanServer(MBeanServer s),void
AttributeValueExp,toString(),String
DefaultLoaderRepository,loadClass(String className),static Class<?>
DefaultLoaderRepository,"loadClassWithout(ClassLoader loader, String className)",static Class<?>
ImmutableDescriptor,clone(),Descriptor
ImmutableDescriptor,equals(Object o),boolean
ImmutableDescriptor,getFieldNames(),String[]
ImmutableDescriptor,getFields(),String[]
ImmutableDescriptor,getFieldValue(String fieldName),Object
ImmutableDescriptor,getFieldValues(String... fieldNames),Object[]
ImmutableDescriptor,hashCode(),int
ImmutableDescriptor,isValid(),boolean
ImmutableDescriptor,removeField(String fieldName),void
ImmutableDescriptor,"setField(String fieldName, Object fieldValue)",void
ImmutableDescriptor,"setFields(String[] fieldNames, Object[] fieldValues)",void
ImmutableDescriptor,toString(),String
ImmutableDescriptor,union(Descriptor... descriptors),static ImmutableDescriptor
JMX,isMXBeanInterface(Class<?> interfaceClass),static boolean
JMX,"newMBeanProxy(MBeanServerConnection connection, ObjectName objectName, Class<T> interfaceClass)",static <T> T
JMX,"newMBeanProxy(MBeanServerConnection connection, ObjectName objectName, Class<T> interfaceClass, boolean notificationEmitter)",static <T> T
JMX,"newMXBeanProxy(MBeanServerConnection connection, ObjectName objectName, Class<T> interfaceClass)",static <T> T
JMX,"newMXBeanProxy(MBeanServerConnection connection, ObjectName objectName, Class<T> interfaceClass, boolean notificationEmitter)",static <T> T
MBeanAttributeInfo,clone(),Object
MBeanAttributeInfo,equals(Object o),boolean
MBeanAttributeInfo,getType(),String
MBeanAttributeInfo,hashCode(),int
MBeanAttributeInfo,isIs(),boolean
MBeanAttributeInfo,isReadable(),boolean
MBeanAttributeInfo,isWritable(),boolean
MBeanAttributeInfo,toString(),String
MBeanConstructorInfo,clone(),Object
MBeanConstructorInfo,equals(Object o),boolean
MBeanConstructorInfo,getSignature(),MBeanParameterInfo[]
MBeanConstructorInfo,hashCode(),int
MBeanConstructorInfo,toString(),String
MBeanFeatureInfo,equals(Object o),boolean
MBeanFeatureInfo,getDescription(),String
MBeanFeatureInfo,getDescriptor(),Descriptor
MBeanFeatureInfo,getName(),String
MBeanFeatureInfo,hashCode(),int
MBeanInfo,clone(),Object
MBeanInfo,equals(Object o),boolean
MBeanInfo,getAttributes(),MBeanAttributeInfo[]
MBeanInfo,getClassName(),String
MBeanInfo,getConstructors(),MBeanConstructorInfo[]
MBeanInfo,getDescription(),String
MBeanInfo,getDescriptor(),Descriptor
MBeanInfo,getNotifications(),MBeanNotificationInfo[]
MBeanInfo,getOperations(),MBeanOperationInfo[]
MBeanInfo,hashCode(),int
MBeanInfo,toString(),String
MBeanNotificationInfo,clone(),Object
MBeanNotificationInfo,equals(Object o),boolean
MBeanNotificationInfo,getNotifTypes(),String[]
MBeanNotificationInfo,hashCode(),int
MBeanNotificationInfo,toString(),String
MBeanOperationInfo,clone(),Object
MBeanOperationInfo,equals(Object o),boolean
MBeanOperationInfo,getImpact(),int
MBeanOperationInfo,getReturnType(),String
MBeanOperationInfo,getSignature(),MBeanParameterInfo[]
MBeanOperationInfo,hashCode(),int
MBeanOperationInfo,toString(),String
MBeanParameterInfo,clone(),Object
MBeanParameterInfo,equals(Object o),boolean
MBeanParameterInfo,getType(),String
MBeanParameterInfo,hashCode(),int
MBeanParameterInfo,toString(),String
MBeanPermission,equals(Object obj),boolean
MBeanPermission,getActions(),String
MBeanPermission,hashCode(),int
MBeanPermission,implies(Permission p),boolean
MBeanServerBuilder,"newMBeanServer(String defaultDomain, MBeanServer outer, MBeanServerDelegate delegate)",MBeanServer
MBeanServerBuilder,newMBeanServerDelegate(),MBeanServerDelegate
MBeanServerDelegate,"addNotificationListener(NotificationListener listener, NotificationFilter filter, Object handback)",void
MBeanServerDelegate,getImplementationName(),String
MBeanServerDelegate,getImplementationVendor(),String
MBeanServerDelegate,getImplementationVersion(),String
MBeanServerDelegate,getMBeanServerId(),String
MBeanServerDelegate,getNotificationInfo(),MBeanNotificationInfo[]
MBeanServerDelegate,getSpecificationName(),String
MBeanServerDelegate,getSpecificationVendor(),String
MBeanServerDelegate,getSpecificationVersion(),String
MBeanServerDelegate,removeNotificationListener(NotificationListener listener),void
MBeanServerDelegate,"removeNotificationListener(NotificationListener listener, NotificationFilter filter, Object handback)",void
MBeanServerDelegate,sendNotification(Notification notification),void
MBeanServerFactory,createMBeanServer(),static MBeanServer
MBeanServerFactory,createMBeanServer(String domain),static MBeanServer
MBeanServerFactory,findMBeanServer(String agentId),static ArrayList<MBeanServer>
MBeanServerFactory,getClassLoaderRepository(MBeanServer server),static ClassLoaderRepository
MBeanServerFactory,newMBeanServer(),static MBeanServer
MBeanServerFactory,newMBeanServer(String domain),static MBeanServer
MBeanServerFactory,releaseMBeanServer(MBeanServer mbeanServer),static void
MBeanServerInvocationHandler,getMBeanServerConnection(),MBeanServerConnection
MBeanServerInvocationHandler,getObjectName(),ObjectName
MBeanServerInvocationHandler,"invoke(Object proxy, Method method, Object[] args)",Object
MBeanServerInvocationHandler,isMXBean(),boolean
MBeanServerInvocationHandler,"newProxyInstance(MBeanServerConnection connection, ObjectName objectName, Class<T> interfaceClass, boolean notificationBroadcaster)",static <T> T
MBeanServerNotification,getMBeanName(),ObjectName
MBeanServerNotification,toString(),String
MBeanServerPermission,equals(Object obj),boolean
MBeanServerPermission,hashCode(),int
MBeanServerPermission,implies(Permission p),boolean
MBeanServerPermission,newPermissionCollection(),PermissionCollection
Notification,getMessage(),String
