Sample Number,ClassName,Snippet Number,Method,Exist
0,AbstractColorChooserPanel,1,boolean add(E e),False
0,AbstractColorChooserPanel,2,"void add(int index, E element)",False
0,AbstractColorChooserPanel,3,boolean addAll(Collection<? extends E> c),False
0,AbstractColorChooserPanel,4,"boolean addAll(int index, Collection<? extends E> c)",False
0,AbstractColorChooserPanel,5,void clear(),False
1,ColorChooserComponentFactory,1,ColorChooserComponentFactory.createColorChooser(),False
1,ColorChooserComponentFactory,2,ColorChooserComponentFactory.createColorChooser(Color initialColor),False
1,ColorChooserComponentFactory,3,"ColorChooserComponentFactory.createColorChooser(Color initialColor, boolean showAlphaChannel)",False
1,ColorChooserComponentFactory,4,"ColorChooserComponentFactory.createColorChooser(Color initialColor, boolean showAlphaChannel, boolean showHSB)",False
1,ColorChooserComponentFactory,5,"ColorChooserComponentFactory.createColorChooser(Color initialColor, boolean showAlphaChannel, boolean showHSB, boolean showRGB)",False
2,DefaultColorSelectionModel,1,boolean isSelected(),False
2,DefaultColorSelectionModel,2,void setSelected(boolean b),False
2,DefaultColorSelectionModel,3,Color getSelectedColor(),True
2,DefaultColorSelectionModel,4,void setSelectedColor(Color color),True
2,DefaultColorSelectionModel,5,Color[] getColors(),False
