FileName,UsedPackage
Authenticator_1,True
Authenticator_2,True
Authenticator_4,True
CacheRequest_4,True
CookieHandler_1,True
CookieHandler_2,True
DatagramPacket_5,True
DatagramPacket_6,True
DatagramPacket_7,True
DatagramPacket_8,True
DatagramPacket_11,True
DatagramPacket_12,True
HttpCookie_1,True
HttpCookie_2,True
HttpCookie_3,True
HttpCookie_4,True
HttpURLConnection_1,True
HttpURLConnection_2,True
HttpURLConnection_4,True
HttpURLConnection_10,True
IDN_1,True
IDN_2,True
IDN_3,True
IDN_4,True
InetAddress_1,True
InetAddress_2,True
InetAddress_3,True
InetAddress_4,True
InetAddress_5,True
InetSocketAddress_2,True
InetSocketAddress_3,True
InetSocketAddress_5,True
InterfaceAddress_2,True
InterfaceAddress_3,False
JarURLConnection_2,True
JarURLConnection_3,True
JarURLConnection_4,True
JarURLConnection_5,True
JarURLConnection_8,True
JarURLConnection_9,True
JarURLConnection_10,True
JarURLConnection_11,True
JarURLConnection_14,True
JarURLConnection_15,True
JarURLConnection_16,True
JarURLConnection_17,True
JarURLConnection_20,True
MulticastSocket_3,True
MulticastSocket_4,True
MulticastSocket_5,True
Proxy_8,True
Proxy_9,False
Proxy_10,True
ProxySelector_1,True
ProxySelector_2,True
ProxySelector_3,True
ServerSocket_4,True
ServerSocket_5,True
ServerSocket_6,True
ServerSocket_7,True
ServerSocket_8,True
ServerSocket_10,True
ServerSocket_12,True
ServerSocket_14,True
ServerSocket_17,True
ServerSocket_18,True
ServerSocket_19,True
ServerSocket_20,True
Socket_3,True
Socket_4,True
Socket_5,True
Socket_6,True
Socket_7,True
Socket_8,True
Socket_9,True
Socket_10,True
Socket_11,True
Socket_12,True
Socket_13,True
Socket_14,True
Socket_15,True
Socket_16,True
Socket_17,True
Socket_18,True
Socket_19,True
Socket_20,True
Socket_21,True
Socket_22,True
Socket_23,True
Socket_24,True
Socket_25,True
Socket_26,True
Socket_27,True
Socket_28,True
Socket_29,True
Socket_30,True
Socket_33,True
Socket_35,True
Socket_36,True
Socket_37,True
Socket_38,True
Socket_39,True
Socket_40,True
Socket_41,True
Socket_42,True
Socket_43,True
Socket_44,True
Socket_45,True
Socket_46,True
Socket_47,True
Socket_48,True
Socket_49,True
Socket_50,True
Socket_51,True
SocketImpl_2,False
SocketImpl_3,True
SocketImpl_4,False
SocketPermission_14,True
SocketPermission_15,True
SocketPermission_16,False
SocketPermission_17,True
URL_3,True
URL_4,True
URLConnection_1,True
URLConnection_2,True
URLConnection_3,True
URLConnection_4,True
URLConnection_5,True
URLDecoder_1,True
URLDecoder_5,True
URLDecoder_6,True
URLDecoder_8,True
URLDecoder_10,True
URLDecoder_12,True
URLDecoder_14,True
URLDecoder_16,True
URLDecoder_18,True
URLDecoder_20,True
URLEncoder_1,True
URLEncoder_2,True
URLPermission_1,True
URLPermission_2,True
URLPermission_3,True
URLPermission_4,True
