Sample Number,ClassName,Snippet Number,Method,Exist
0,ConnectionEvent,1,void connectionClosed(),False
0,ConnectionEvent,2,void connectionErrorOccurred(),False
0,ConnectionEvent,3,void connectionFailed(SQLException ex),False
0,ConnectionEvent,4,void connectionEstablished(ConnectionEvent e),False
0,ConnectionEvent,5,void connectionLost(SQLException ex),False
1,RowSetEvent,1,void rowChanged(RowSetEvent event),False
1,RowSetEvent,2,void rowSetChanged(RowSetEvent event),False
1,RowSetEvent,3,void cursorMoved(RowSetEvent event),False
1,RowSetEvent,4,void rowSetStructureChanged(RowSetEvent event),False
1,RowSetEvent,5,void rowDeleted(RowSetEvent event),False
2,StatementEvent,1,void setStatement(Statement stmt),False
2,StatementEvent,2,Statement getStatement(),False
2,StatementEvent,3,void setSQL(String sql),False
2,StatementEvent,4,String getSQL(),False
2,StatementEvent,5,void setConnection(Connection conn),False
2,StatementEvent,6,Connection getConnection(),False
