Sample Number,ClassName,Snippet Number,Method,Exist
0,Boolean,1,boolean equals(Object obj),True
0,Boolean,2,int hashCode(),True
0,Boolean,3,boolean parseBoolean(String s),True
0,Boolean,4,boolean valueOf(String s),False
0,Boolean,5,boolean valueOf(boolean b),False
1,Byte,1,byte parseByte(String s),True
1,Byte,2,"byte parseByte(String s, int radix)",True
1,Byte,3,byte[] decode(String s),False
1,Byte,4,"byte[] decode(String s, int offset, int length)",False
1,Byte,5,String toString(byte b),True
2,Character,1,boolean isDigit(char ch),True
2,Character,2,boolean isLetter(char ch),True
2,Character,3,boolean isLetterOrDigit(char ch),True
2,Character,4,boolean isLowerCase(char ch),True
2,Character,5,boolean isUpperCase(char ch),True
3,Character.Subset,1,boolean isDefined(char ch),False
3,Character.Subset,2,int getType(char ch),False
3,Character.Subset,3,int getNumericValue(char ch),False
3,Character.Subset,4,int toUpperCase(char ch),False
3,Character.Subset,5,int toLowerCase(char ch),False
4,Character.UnicodeBlock,1,Character.UnicodeBlock get(char codePoint),False
4,Character.UnicodeBlock,2,boolean isAlphabetic(char ch),False
4,Character.UnicodeBlock,3,boolean isCased(char ch),False
4,Character.UnicodeBlock,4,boolean isLowerCase(char ch),False
4,Character.UnicodeBlock,5,boolean isTitleCase(char ch),False
4,Character.UnicodeBlock,6,boolean isUpperCase(char ch),False
4,Character.UnicodeBlock,7,boolean isIdeographic(char ch),False
4,Character.UnicodeBlock,8,boolean isDigit(char ch),False
4,Character.UnicodeBlock,9,boolean isMath(char ch),False
4,Character.UnicodeBlock,10,boolean isOtherNeutral(char ch),False
4,Character.UnicodeBlock,11,boolean isOtherAlphabetic(char ch),False
4,Character.UnicodeBlock,12,boolean isOtherLowerCase(char ch),False
4,Character.UnicodeBlock,13,boolean isOtherUpperCase(char ch),False
4,Character.UnicodeBlock,14,boolean isOtherGraphemeExtend(char ch),False
4,Character.UnicodeBlock,15,boolean isOtherIDStart(char ch),False
4,Character.UnicodeBlock,16,boolean isOtherIDContinue(char ch),False
4,Character.UnicodeBlock,17,boolean isOtherJoinControl(char ch),False
4,Character.UnicodeBlock,18,boolean isOtherRadical(char ch),False
4,Character.UnicodeBlock,19,boolean isOtherDefaultIgnorableCodePoint(char ch),False
4,Character.UnicodeBlock,20,boolean isOtherBidiControl(char ch),False
4,Character.UnicodeBlock,21,boolean isOtherSpatialSeparator(char ch),False
4,Character.UnicodeBlock,22,boolean isOtherLineSeparator(char ch),False
