ClassName,Method,Return Type
Boolean,booleanValue(),boolean
Boolean,"compare(boolean x, boolean y)",static int
Boolean,compareTo(Boolean b),int
Boolean,equals(Object obj),boolean
Boolean,getBoolean(String name),static boolean
Boolean,hashCode(),int
Boolean,hashCode(boolean value),static int
Boolean,"logicalAnd(boolean a, boolean b)",static boolean
Boolean,"logicalOr(boolean a, boolean b)",static boolean
Boolean,"logicalXor(boolean a, boolean b)",static boolean
Boolean,parseBoolean(String s),static boolean
Boolean,toString(),String
Boolean,toString(boolean b),static String
Boolean,valueOf(boolean b),static Boolean
Boolean,valueOf(String s),static Boolean
Byte,byteValue(),byte
Byte,"compare(byte x, byte y)",static int
Byte,compareTo(Byte anotherByte),int
Byte,decode(String nm),static Byte
Byte,doubleValue(),double
Byte,equals(Object obj),boolean
Byte,floatValue(),float
Byte,hashCode(),int
Byte,hashCode(byte value),static int
Byte,intValue(),int
Byte,longValue(),long
Byte,parseByte(String s),static byte
Byte,"parseByte(String s, int radix)",static byte
Byte,shortValue(),short
Byte,toString(),String
Byte,toString(byte b),static String
Byte,toUnsignedInt(byte x),static int
Byte,toUnsignedLong(byte x),static long
Byte,valueOf(byte b),static Byte
Byte,valueOf(String s),static Byte
Byte,"valueOf(String s, int radix)",static Byte
Character,charCount(int codePoint),static int
Character,charValue(),char
Character,"codePointAt(char[] a, int index)",static int
Character,"codePointAt(char[] a, int index, int limit)",static int
Character,"codePointAt(CharSequence seq, int index)",static int
Character,"codePointBefore(char[] a, int index)",static int
Character,"codePointBefore(char[] a, int index, int start)",static int
Character,"codePointBefore(CharSequence seq, int index)",static int
Character,"codePointCount(char[] a, int offset, int count)",static int
Character,"codePointCount(CharSequence seq, int beginIndex, int endIndex)",static int
Character,"compare(char x, char y)",static int
Character,compareTo(Character anotherCharacter),int
Character,"digit(char ch, int radix)",static int
Character,"digit(int codePoint, int radix)",static int
Character,equals(Object obj),boolean
Character,"forDigit(int digit, int radix)",static char
Character,getDirectionality(char ch),static byte
Character,getDirectionality(int codePoint),static byte
Character,getName(int codePoint),static String
Character,getNumericValue(char ch),static int
Character,getNumericValue(int codePoint),static int
Character,getType(char ch),static int
Character,getType(int codePoint),static int
Character,hashCode(),int
Character,hashCode(char value),static int
Character,highSurrogate(int codePoint),static char
Character,isAlphabetic(int codePoint),static boolean
Character,isBmpCodePoint(int codePoint),static boolean
Character,isDefined(char ch),static boolean
Character,isDefined(int codePoint),static boolean
Character,isDigit(char ch),static boolean
Character,isDigit(int codePoint),static boolean
Character,isHighSurrogate(char ch),static boolean
Character,isIdentifierIgnorable(char ch),static boolean
Character,isIdentifierIgnorable(int codePoint),static boolean
Character,isIdeographic(int codePoint),static boolean
Character,isISOControl(char ch),static boolean
Character,isISOControl(int codePoint),static boolean
Character,isJavaIdentifierPart(char ch),static boolean
Character,isJavaIdentifierPart(int codePoint),static boolean
Character,isJavaIdentifierStart(char ch),static boolean
Character,isJavaIdentifierStart(int codePoint),static boolean
Character,isJavaLetter(char ch),static boolean
Character,isJavaLetterOrDigit(char ch),static boolean
Character,isLetter(char ch),static boolean
Character,isLetter(int codePoint),static boolean
Character,isLetterOrDigit(char ch),static boolean
Character,isLetterOrDigit(int codePoint),static boolean
Character,isLowerCase(char ch),static boolean
Character,isLowerCase(int codePoint),static boolean
Character,isLowSurrogate(char ch),static boolean
Character,isMirrored(char ch),static boolean
Character,isMirrored(int codePoint),static boolean
Character,isSpace(char ch),static boolean
Character,isSpaceChar(char ch),static boolean
Character,isSpaceChar(int codePoint),static boolean
Character,isSupplementaryCodePoint(int codePoint),static boolean
Character,isSurrogate(char ch),static boolean
Character,"isSurrogatePair(char high, char low)",static boolean
Character,isTitleCase(char ch),static boolean
Character,isTitleCase(int codePoint),static boolean
Character,isUnicodeIdentifierPart(char ch),static boolean
Character,isUnicodeIdentifierPart(int codePoint),static boolean
Character,isUnicodeIdentifierStart(char ch),static boolean
Character,isUnicodeIdentifierStart(int codePoint),static boolean
Character,isUpperCase(char ch),static boolean
Character,isUpperCase(int codePoint),static boolean
Character,isValidCodePoint(int codePoint),static boolean
Character,isWhitespace(char ch),static boolean
Character,isWhitespace(int codePoint),static boolean
Character,lowSurrogate(int codePoint),static char
Character,"offsetByCodePoints(char[] a, int start, int count, int index, int codePointOffset)",static int
Character,"offsetByCodePoints(CharSequence seq, int index, int codePointOffset)",static int
Character,reverseBytes(char ch),static char
Character,toChars(int codePoint),static char[]
Character,"toChars(int codePoint, char[] dst, int dstIndex)",static int
Character,"toCodePoint(char high, char low)",static int
Character,toLowerCase(char ch),static char
Character,toLowerCase(int codePoint),static int
Character,toString(),String
Character,toString(char c),static String
Character,toTitleCase(char ch),static char
Character,toTitleCase(int codePoint),static int
Character,toUpperCase(char ch),static char
Character,toUpperCase(int codePoint),static int
Character,valueOf(char c),static Character
Character.Subset,equals(Object obj),boolean
Character.Subset,hashCode(),int
Character.Subset,toString(),String
Character.UnicodeBlock,forName(String blockName),static Character.UnicodeBlock
Character.UnicodeBlock,of(char c),static Character.UnicodeBlock
Character.UnicodeBlock,of(int codePoint),static Character.UnicodeBlock
Class,asSubclass(Class<U> clazz),<U> Class<? extends U>
Class,cast(Object obj),T
Class,desiredAssertionStatus(),boolean
Class,forName(String className),static Class<?>
Class,"forName(String name, boolean initialize, ClassLoader loader)",static Class<?>
Class,getAnnotatedInterfaces(),AnnotatedType[]
Class,getAnnotatedSuperclass(),AnnotatedType
Class,getAnnotation(Class<A> annotationClass),<A extends Annotation>A
Class,getAnnotations(),Annotation[]
Class,getAnnotationsByType(Class<A> annotationClass),<A extends Annotation>A[]
Class,getCanonicalName(),String
Class,getClasses(),Class<?>[]
Class,getClassLoader(),ClassLoader
Class,getComponentType(),Class<?>
Class,getConstructor(Class<?>... parameterTypes),Constructor<T>
Class,getConstructors(),Constructor<?>[]
Class,getDeclaredAnnotation(Class<A> annotationClass),<A extends Annotation>A
Class,getDeclaredAnnotations(),Annotation[]
Class,getDeclaredAnnotationsByType(Class<A> annotationClass),<A extends Annotation>A[]
Class,getDeclaredClasses(),Class<?>[]
Class,getDeclaredConstructor(Class<?>... parameterTypes),Constructor<T>
Class,getDeclaredConstructors(),Constructor<?>[]
Class,getDeclaredField(String name),Field
Class,getDeclaredFields(),Field[]
Class,"getDeclaredMethod(String name, Class<?>... parameterTypes)",Method
Class,getDeclaredMethods(),Method[]
Class,getDeclaringClass(),Class<?>
Class,getEnclosingClass(),Class<?>
Class,getEnclosingConstructor(),Constructor<?>
Class,getEnclosingMethod(),Method
Class,getEnumConstants(),T[]
Class,getField(String name),Field
Class,getFields(),Field[]
Class,getGenericInterfaces(),Type[]
Class,getGenericSuperclass(),Type
Class,getInterfaces(),Class<?>[]
Class,"getMethod(String name, Class<?>... parameterTypes)",Method
Class,getMethods(),Method[]
Class,getModifiers(),int
Class,getName(),String
Class,getPackage(),Package
Class,getProtectionDomain(),ProtectionDomain
Class,getResource(String name),URL
Class,getResourceAsStream(String name),InputStream
Class,getSigners(),Object[]
Class,getSimpleName(),String
Class,getSuperclass(),Class<? super T>
Class,getTypeName(),String
Class,getTypeParameters(),TypeVariable<Class<T>>[]
Class,isAnnotation(),boolean
Class,isAnnotationPresent(Class<? extends Annotation> annotationClass),boolean
Class,isAnonymousClass(),boolean
Class,isArray(),boolean
Class,isAssignableFrom(Class<?> cls),boolean
Class,isEnum(),boolean
Class,isInstance(Object obj),boolean
Class,isInterface(),boolean
Class,isLocalClass(),boolean
Class,isMemberClass(),boolean
Class,isPrimitive(),boolean
Class,isSynthetic(),boolean
Class,newInstance(),T
Class,toGenericString(),String
Class,toString(),String
ClassLoader,clearAssertionStatus(),void
ClassLoader,"defineClass(byte[] b, int off, int len)",protected Class<?>
ClassLoader,"defineClass(String name, byte[] b, int off, int len)",protected Class<?>
ClassLoader,"defineClass(String name, byte[] b, int off, int len, ProtectionDomain protectionDomain)",protected Class<?>
ClassLoader,"defineClass(String name, ByteBuffer b, ProtectionDomain protectionDomain)",protected Class<?>
ClassLoader,"definePackage(String name, String specTitle, String specVersion, String specVendor, String implTitle, String implVersion, String implVendor, URL sealBase)",protected Package
ClassLoader,findClass(String name),protected Class<?>
ClassLoader,findLibrary(String libname),protected String
ClassLoader,findLoadedClass(String name),protected Class<?>
ClassLoader,findResource(String name),protected URL
ClassLoader,findResources(String name),protected Enumeration<URL>
ClassLoader,findSystemClass(String name),protected Class<?>
ClassLoader,getClassLoadingLock(String className),protected Object
ClassLoader,getPackage(String name),protected Package
ClassLoader,getPackages(),protected Package[]
ClassLoader,getParent(),ClassLoader
ClassLoader,getResource(String name),URL
ClassLoader,getResourceAsStream(String name),InputStream
ClassLoader,getResources(String name),Enumeration<URL>
ClassLoader,getSystemClassLoader(),static ClassLoader
ClassLoader,getSystemResource(String name),static URL
ClassLoader,getSystemResourceAsStream(String name),static InputStream
ClassLoader,getSystemResources(String name),static Enumeration<URL>
ClassLoader,loadClass(String name),Class<?>
ClassLoader,"loadClass(String name, boolean resolve)",protected Class<?>
ClassLoader,registerAsParallelCapable(),protected static boolean
ClassLoader,resolveClass(Class<?> c),protected void
ClassLoader,"setClassAssertionStatus(String className, boolean enabled)",void
ClassLoader,setDefaultAssertionStatus(boolean enabled),void
