Sample Number,ClassName,Snippet Number,Method,Exist
0,Activatable,1,boolean add(E e),False
0,Activatable,2,"void add(int index, E element)",False
0,Activatable,3,boolean addAll(Collection<? extends E> c),False
0,Activatable,4,"boolean addAll(int index, Collection<? extends E> c)",False
0,Activatable,5,void clear(),False
1,ActivationDesc,1,boolean add(E e),False
1,ActivationDesc,2,boolean addAll(Collection<? extends E> c),False
1,ActivationDesc,3,void clear(),False
1,ActivationDesc,4,boolean contains(Object o),False
1,ActivationDesc,5,boolean containsAll(Collection<?> c),False
1,ActivationDesc,6,boolean equals(Object o),True
1,ActivationDesc,7,E get(int index),False
1,ActivationDesc,8,int indexOf(Object o),False
1,ActivationDesc,9,boolean isEmpty(),False
1,ActivationDesc,10,Iterator<E> iterator(),False
1,ActivationDesc,11,int lastIndexOf(Object o),False
1,ActivationDesc,12,ListIterator<E> listIterator(),False
1,ActivationDesc,13,ListIterator<E> listIterator(int index),False
1,ActivationDesc,14,boolean remove(Object o),False
1,ActivationDesc,15,E remove(int index),False
1,ActivationDesc,16,boolean removeAll(Collection<?> c),False
1,ActivationDesc,17,boolean retainAll(Collection<?> c),False
1,ActivationDesc,18,"E set(int index, E element)",False
1,ActivationDesc,19,int size(),False
1,ActivationDesc,20,"List<E> subList(int fromIndex, int toIndex)",False
2,ActivationGroup,1,boolean add(E e),False
2,ActivationGroup,2,boolean addAll(Collection<? extends E> c),False
2,ActivationGroup,3,void clear(),False
2,ActivationGroup,4,boolean contains(Object o),False
2,ActivationGroup,5,boolean containsAll(Collection<?> c),False
3,ActivationGroup_Stub,1,boolean add(E e),False
3,ActivationGroup_Stub,2,boolean addAll(Collection<? extends E> c),False
3,ActivationGroup_Stub,3,void clear(),False
3,ActivationGroup_Stub,4,boolean contains(Object o),False
3,ActivationGroup_Stub,5,boolean containsAll(Collection<?> c),False
4,ActivationGroupDesc,1,boolean add(E e),False
4,ActivationGroupDesc,2,boolean addAll(Collection<? extends E> c),False
4,ActivationGroupDesc,3,void clear(),False
4,ActivationGroupDesc,4,boolean contains(Object o),False
4,ActivationGroupDesc,5,boolean containsAll(Collection<?> c),False
4,ActivationGroupDesc,6,boolean equals(Object o),True
4,ActivationGroupDesc,7,E get(int index),False
4,ActivationGroupDesc,8,int indexOf(Object o),False
4,ActivationGroupDesc,9,boolean isEmpty(),False
4,ActivationGroupDesc,10,Iterator<E> iterator(),False
4,ActivationGroupDesc,11,int lastIndexOf(Object o),False
4,ActivationGroupDesc,12,ListIterator<E> listIterator(),False
4,ActivationGroupDesc,13,ListIterator<E> listIterator(int index),False
4,ActivationGroupDesc,14,E remove(int index),False
4,ActivationGroupDesc,15,boolean remove(Object o),False
4,ActivationGroupDesc,16,boolean removeAll(Collection<?> c),False
4,ActivationGroupDesc,17,boolean retainAll(Collection<?> c),False
4,ActivationGroupDesc,18,"E set(int index, E element)",False
4,ActivationGroupDesc,19,int size(),False
4,ActivationGroupDesc,20,"List<E> subList(int fromIndex, int toIndex)",False
5,ActivationGroupDesc.CommandEnvironment,1,boolean add(E e),False
5,ActivationGroupDesc.CommandEnvironment,2,void clear(),False
5,ActivationGroupDesc.CommandEnvironment,3,boolean contains(Object o),False
5,ActivationGroupDesc.CommandEnvironment,4,boolean remove(Object o),False
5,ActivationGroupDesc.CommandEnvironment,5,int size(),False
6,ActivationGroupID,1,boolean add(E e),False
6,ActivationGroupID,2,boolean addAll(Collection<? extends E> c),False
6,ActivationGroupID,3,void clear(),False
6,ActivationGroupID,4,boolean contains(Object o),False
6,ActivationGroupID,5,boolean containsAll(Collection<?> c),False
6,ActivationGroupID,6,boolean equals(Object o),True
6,ActivationGroupID,7,E get(int index),False
6,ActivationGroupID,8,int indexOf(Object o),False
6,ActivationGroupID,9,boolean isEmpty(),False
6,ActivationGroupID,10,Iterator<E> iterator(),False
6,ActivationGroupID,11,int lastIndexOf(Object o),False
6,ActivationGroupID,12,ListIterator<E> listIterator(),False
6,ActivationGroupID,13,ListIterator<E> listIterator(int index),False
6,ActivationGroupID,14,E remove(int index),False
6,ActivationGroupID,15,boolean remove(Object o),False
6,ActivationGroupID,16,boolean removeAll(Collection<?> c),False
6,ActivationGroupID,17,boolean retainAll(Collection<?> c),False
6,ActivationGroupID,18,"E set(int index, E element)",False
6,ActivationGroupID,19,int size(),False
6,ActivationGroupID,20,"List<E> subList(int fromIndex, int toIndex)",False
7,ActivationID,1,boolean equals(Object obj),True
7,ActivationID,2,int hashCode(),True
7,ActivationID,3,String toString(),False
7,ActivationID,4,ActivationID clone(),False
7,ActivationID,5,int compareTo(ActivationID o),False
