Sample Number,ClassName,Snippet Number,Method,Exist
0,BasicAttribute,1,boolean add(E e),False
0,BasicAttribute,2,boolean addAll(Collection<? extends E> c),False
0,BasicAttribute,3,void clear(),True
0,BasicAttribute,4,boolean contains(Object o),True
0,BasicAttribute,5,boolean containsAll(Collection<?> c),False
0,BasicAttribute,6,boolean equals(Object o),True
0,BasicAttribute,7,E get(int index),False
0,BasicAttribute,8,int indexOf(Object o),False
0,BasicAttribute,9,boolean isEmpty(),False
0,BasicAttribute,10,Iterator<E> iterator(),False
0,BasicAttribute,11,int lastIndexOf(Object o),False
0,BasicAttribute,12,ListIterator<E> listIterator(),False
0,BasicAttribute,13,ListIterator<E> listIterator(int index),False
0,BasicAttribute,14,boolean remove(Object o),True
0,BasicAttribute,15,E remove(int index),False
0,BasicAttribute,16,boolean removeAll(Collection<?> c),False
0,BasicAttribute,17,boolean retainAll(Collection<?> c),False
0,BasicAttribute,18,"E set(int index, E element)",False
0,BasicAttribute,19,int size(),True
0,BasicAttribute,20,"List<E> subList(int fromIndex, int toIndex)",False
1,BasicAttributes,1,boolean add(E e),False
1,BasicAttributes,2,E get(int index),False
1,BasicAttributes,3,"E set(int index, E element)",False
1,BasicAttributes,4,boolean remove(Object o),False
1,BasicAttributes,5,int size(),True
2,InitialDirContext,1,Object lookup(String name),False
2,InitialDirContext,2,"Object lookup(String name, Hashtable<?,?> environment)",False
2,InitialDirContext,3,"Object lookup(String name, Hashtable<?,?> environment, Control[] controls)",False
2,InitialDirContext,4,"Object lookup(String name, Hashtable<?,?> environment, Control[] controls, int authType)",False
2,InitialDirContext,5,"Object lookup(String name, Hashtable<?,?> environment, Control[] controls, int authType, Credential credential)",False
3,ModificationItem,1,boolean add(E e),False
3,ModificationItem,2,"void add(int index, E element)",False
3,ModificationItem,3,boolean addAll(Collection<? extends E> c),False
3,ModificationItem,4,boolean remove(Object o),False
3,ModificationItem,5,E remove(int index),False
4,SearchControls,1,SearchControls.setSearchScope(int scope),False
4,SearchControls,2,SearchControls.setReturningAttributes(String[] attributes),False
4,SearchControls,3,SearchControls.setReturningReferences(boolean returnRefs),False
4,SearchControls,4,SearchControls.setReturningObjects(boolean returnObjects),False
4,SearchControls,5,SearchControls.setReturningLdapDN(boolean returnDN),False
5,SearchResult,1,getAttributes(),False
5,SearchResult,2,getDN(),False
5,SearchResult,3,getObject(),False
5,SearchResult,4,getReference(),False
5,SearchResult,5,getRDN(),False
