Sample Number,ClassName,Snippet Number,Method,Exist
0,IIORegistry,1,boolean add(E e),False
0,IIORegistry,2,boolean addAll(Collection<? extends E> c),False
0,IIORegistry,3,void clear(),False
0,IIORegistry,4,boolean contains(Object o),False
0,IIORegistry,5,boolean containsAll(Collection<?> c),False
0,IIORegistry,6,E get(int index),False
0,IIORegistry,7,int indexOf(Object o),False
0,IIORegistry,8,boolean isEmpty(),False
0,IIORegistry,9,Iterator<E> iterator(),False
0,IIORegistry,10,E remove(int index),False
0,IIORegistry,11,boolean remove(Object o),False
0,IIORegistry,12,boolean removeAll(Collection<?> c),False
0,IIORegistry,13,boolean retainAll(Collection<?> c),False
0,IIORegistry,14,"E set(int index, E element)",False
0,IIORegistry,15,int size(),False
0,IIORegistry,16,"List<E> subList(int fromIndex, int toIndex)",False
0,IIORegistry,17,Object[] toArray(),False
0,IIORegistry,18,<T> T[] toArray(T[] a),False
0,IIORegistry,19,ListIterator<E> listIterator(),False
0,IIORegistry,20,ListIterator<E> listIterator(int index),False
1,IIOServiceProvider,1,boolean add(E e),False
1,IIOServiceProvider,2,"void add(int index, E element)",False
1,IIOServiceProvider,3,boolean addAll(Collection<? extends E> c),False
1,IIOServiceProvider,4,"boolean addAll(int index, Collection<? extends E> c)",False
1,IIOServiceProvider,5,void clear(),False
2,ImageInputStreamSpi,1,boolean canDecodeInput(Object source),False
2,ImageInputStreamSpi,2,"ImageInputStream createInputStreamInstance(Object source, boolean useCache, File cacheDirectory)",True
2,ImageInputStreamSpi,3,String getDescription(),False
2,ImageInputStreamSpi,4,String getSpiVersion(),False
2,ImageInputStreamSpi,5,String[] getMIMETypes(),False
3,ImageOutputStreamSpi,1,boolean canEncodeImage(String imageType),False
3,ImageOutputStreamSpi,2,ImageOutputStream createOutputStreamInstance(),False
3,ImageOutputStreamSpi,3,String getDescription(),False
3,ImageOutputStreamSpi,4,String getOutputType(),False
3,ImageOutputStreamSpi,5,String getRegistryId(),False
4,ImageReaderSpi,1,boolean canDecodeInput(Object input),True
4,ImageReaderSpi,2,Iterator<ImageReader> createIterator(Object input),False
4,ImageReaderSpi,3,String getDescription(),False
