Sample Number,ClassName,Snippet Number,Method,Exist
0,AuthPermission,1,boolean add(E e),False
0,AuthPermission,2,boolean addAll(Collection<? extends E> c),False
0,AuthPermission,3,void clear(),False
0,AuthPermission,4,boolean contains(Object o),False
0,AuthPermission,5,boolean containsAll(Collection<?> c),False
1,Policy,1,boolean implies(Subject subject),False
1,Policy,2,boolean implies(Principal principal),False
1,Policy,3,boolean implies(java.security.Principal[] principals),False
1,Policy,4,boolean implies(java.security.Permission permission),False
1,Policy,5,boolean implies(java.security.Permission[] permissions),False
2,PrivateCredentialPermission,1,boolean add(E e),False
2,PrivateCredentialPermission,2,"void add(int index, E element)",False
2,PrivateCredentialPermission,3,boolean addAll(Collection<? extends E> c),False
2,PrivateCredentialPermission,4,boolean remove(Object o),False
2,PrivateCredentialPermission,5,E remove(int index),False
3,Subject,1,boolean implies(Subject s),False
3,Subject,2,boolean isReadOnly(),True
3,Subject,3,boolean isEmpty(),False
3,Subject,4,boolean equals(Object o),True
3,Subject,5,int hashCode(),True
4,SubjectDomainCombiner,1,boolean add(E e),False
4,SubjectDomainCombiner,2,boolean addAll(Collection<? extends E> c),False
4,SubjectDomainCombiner,3,void clear(),False
4,SubjectDomainCombiner,4,boolean contains(Object o),False
4,SubjectDomainCombiner,5,boolean containsAll(Collection<?> c),False
4,SubjectDomainCombiner,6,boolean equals(Object o),False
4,SubjectDomainCombiner,7,E get(int index),False
4,SubjectDomainCombiner,8,int indexOf(Object o),False
4,SubjectDomainCombiner,9,boolean isEmpty(),False
4,SubjectDomainCombiner,10,Iterator<E> iterator(),False
4,SubjectDomainCombiner,11,int lastIndexOf(Object o),False
4,SubjectDomainCombiner,12,ListIterator<E> listIterator(),False
4,SubjectDomainCombiner,13,ListIterator<E> listIterator(int index),False
4,SubjectDomainCombiner,14,boolean remove(Object o),False
4,SubjectDomainCombiner,15,E remove(int index),False
4,SubjectDomainCombiner,16,boolean removeAll(Collection<?> c),False
4,SubjectDomainCombiner,17,boolean retainAll(Collection<?> c),False
4,SubjectDomainCombiner,18,"E set(int index, E element)",False
4,SubjectDomainCombiner,19,int size(),False
4,SubjectDomainCombiner,20,"List<E> subList(int fromIndex, int toIndex)",False
