ClassName,URL
AffineTransform,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/AffineTransform.html
Arc2D,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Arc2D.html
Arc2D.Double,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Arc2D.Double.html
Arc2D.Float,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Arc2D.Float.html
Area,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Area.html
CubicCurve2D,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/CubicCurve2D.html
CubicCurve2D.Double,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/CubicCurve2D.Double.html
CubicCurve2D.Float,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/CubicCurve2D.Float.html
Dimension2D,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Dimension2D.html
Ellipse2D,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Ellipse2D.html
Ellipse2D.Double,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Ellipse2D.Double.html
Ellipse2D.Float,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Ellipse2D.Float.html
FlatteningPathIterator,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/FlatteningPathIterator.html
GeneralPath,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/GeneralPath.html
Line2D,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Line2D.html
Line2D.Double,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Line2D.Double.html
Line2D.Float,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Line2D.Float.html
Path2D,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Path2D.html
Path2D.Double,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Path2D.Double.html
Path2D.Float,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Path2D.Float.html
Point2D,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Point2D.html
Point2D.Double,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Point2D.Double.html
Point2D.Float,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Point2D.Float.html
QuadCurve2D,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/QuadCurve2D.html
QuadCurve2D.Double,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/QuadCurve2D.Double.html
QuadCurve2D.Float,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/QuadCurve2D.Float.html
Rectangle2D,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Rectangle2D.html
Rectangle2D.Double,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Rectangle2D.Double.html
Rectangle2D.Float,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/Rectangle2D.Float.html
RectangularShape,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/RectangularShape.html
RoundRectangle2D,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/RoundRectangle2D.html
RoundRectangle2D.Double,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/RoundRectangle2D.Double.html
RoundRectangle2D.Float,https://docs.oracle.com/javase/8/docs/api/java/awt/geom/RoundRectangle2D.Float.html
