Sample Number,ClassName,Snippet Number,Method,Exist
0,AbstractTableModel,1,int getRowCount(),False
0,AbstractTableModel,2,int getColumnCount(),False
0,AbstractTableModel,3,"Object getValueAt(int rowIndex, int columnIndex)",False
0,AbstractTableModel,4,"void setValueAt(Object aValue, int rowIndex, int columnIndex)",True
0,AbstractTableModel,5,"boolean isCellEditable(int rowIndex, int columnIndex)",True
1,DefaultTableCellRenderer,1,void setHorizontalAlignment(int alignment),False
1,DefaultTableCellRenderer,2,void setVerticalAlignment(int alignment),False
1,DefaultTableCellRenderer,3,void setBackground(Color c),True
1,DefaultTableCellRenderer,4,void setForeground(Color c),True
1,DefaultTableCellRenderer,5,void setValue(Object value),True
2,DefaultTableCellRenderer.UIResource,1,void setHorizontalAlignment(int alignment),False
2,DefaultTableCellRenderer.UIResource,2,void setVerticalAlignment(int alignment),False
2,DefaultTableCellRenderer.UIResource,3,void setBackground(Color c),False
2,DefaultTableCellRenderer.UIResource,4,void setForeground(Color c),False
2,DefaultTableCellRenderer.UIResource,5,void setFont(Font f),False
3,DefaultTableColumnModel,1,boolean add(E e),False
3,DefaultTableColumnModel,2,E get(int index),False
3,DefaultTableColumnModel,3,E remove(int index),False
3,DefaultTableColumnModel,4,"E set(int index, E element)",False
3,DefaultTableColumnModel,5,int size(),False
4,DefaultTableModel,1,boolean add(E e),False
4,DefaultTableModel,2,"void add(int index, E element)",False
4,DefaultTableModel,3,boolean addAll(Collection<? extends E> c),False
4,DefaultTableModel,4,"boolean addAll(int index, Collection<? extends E> c)",False
4,DefaultTableModel,5,void clear(),False
5,JTableHeader,1,void setReorderingAllowed(boolean reorderingAllowed),True
5,JTableHeader,2,boolean isReorderingAllowed(),False
5,JTableHeader,3,void setResizingAllowed(boolean resizingAllowed),True
5,JTableHeader,4,boolean isResizingAllowed(),False
5,JTableHeader,5,void setSortKeys(List<? extends SortKey> sortKeys),False
6,TableColumn,1,void setHeaderValue(Object value),True
6,TableColumn,2,void setCellRenderer(TableCellRenderer renderer),True
6,TableColumn,3,void setCellEditor(TableCellEditor editor),True
6,TableColumn,4,void setPreferredWidth(int width),True
6,TableColumn,5,void setMaxWidth(int width),True
7,TableRowSorter,1,setModel(TableModel newModel),False
7,TableRowSorter,2,setRowFilter(RowFilter newFilter),False
7,TableRowSorter,3,setSortKeys(List<? extends SortKey> newKeys),False
7,TableRowSorter,4,"setSortable(int column, boolean sortable)",False
7,TableRowSorter,5,setSortKeys(SortKey... newKeys),False
8,TableStringConverter,1,boolean add(E e),False
8,TableStringConverter,2,"void add(int index, E element)",False
8,TableStringConverter,3,boolean addAll(Collection<? extends E> c),False
8,TableStringConverter,4,"boolean addAll(int index, Collection<? extends E> c)",False
8,TableStringConverter,5,void clear(),False
