ClassName,Method,Return Type
AtomicBoolean,"compareAndSet(boolean expect, boolean update)",boolean
AtomicBoolean,get(),boolean
AtomicBoolean,getAndSet(boolean newValue),boolean
AtomicBoolean,lazySet(boolean newValue),void
AtomicBoolean,set(boolean newValue),void
AtomicBoolean,toString(),String
AtomicBoolean,"weakCompareAndSet(boolean expect, boolean update)",boolean
AtomicInteger,"accumulateAndGet(int x, IntBinaryOperator accumulatorFunction)",int
AtomicInteger,addAndGet(int delta),int
AtomicInteger,"compareAndSet(int expect, int update)",boolean
AtomicInteger,decrementAndGet(),int
AtomicInteger,doubleValue(),double
AtomicInteger,floatValue(),float
AtomicInteger,get(),int
AtomicInteger,"getAndAccumulate(int x, IntBinaryOperator accumulatorFunction)",int
AtomicInteger,getAndAdd(int delta),int
AtomicInteger,getAndDecrement(),int
AtomicInteger,getAndIncrement(),int
AtomicInteger,getAndSet(int newValue),int
AtomicInteger,getAndUpdate(IntUnaryOperator updateFunction),int
AtomicInteger,incrementAndGet(),int
AtomicInteger,intValue(),int
AtomicInteger,lazySet(int newValue),void
AtomicInteger,longValue(),long
AtomicInteger,set(int newValue),void
AtomicInteger,toString(),String
AtomicInteger,updateAndGet(IntUnaryOperator updateFunction),int
AtomicInteger,"weakCompareAndSet(int expect, int update)",boolean
AtomicIntegerArray,"accumulateAndGet(int i, int x, IntBinaryOperator accumulatorFunction)",int
AtomicIntegerArray,"addAndGet(int i, int delta)",int
AtomicIntegerArray,"compareAndSet(int i, int expect, int update)",boolean
AtomicIntegerArray,decrementAndGet(int i),int
AtomicIntegerArray,get(int i),int
AtomicIntegerArray,"getAndAccumulate(int i, int x, IntBinaryOperator accumulatorFunction)",int
AtomicIntegerArray,"getAndAdd(int i, int delta)",int
AtomicIntegerArray,getAndDecrement(int i),int
AtomicIntegerArray,getAndIncrement(int i),int
AtomicIntegerArray,"getAndSet(int i, int newValue)",int
AtomicIntegerArray,"getAndUpdate(int i, IntUnaryOperator updateFunction)",int
AtomicIntegerArray,incrementAndGet(int i),int
AtomicIntegerArray,"lazySet(int i, int newValue)",void
AtomicIntegerArray,length(),int
AtomicIntegerArray,"set(int i, int newValue)",void
AtomicIntegerArray,toString(),String
AtomicIntegerArray,"updateAndGet(int i, IntUnaryOperator updateFunction)",int
AtomicIntegerArray,"weakCompareAndSet(int i, int expect, int update)",boolean
AtomicIntegerFieldUpdater,"accumulateAndGet(T obj, int x, IntBinaryOperator accumulatorFunction)",int
AtomicIntegerFieldUpdater,"addAndGet(T obj, int delta)",int
AtomicIntegerFieldUpdater,"compareAndSet(T obj, int expect, int update)",abstract boolean
AtomicIntegerFieldUpdater,decrementAndGet(T obj),int
AtomicIntegerFieldUpdater,get(T obj),abstract int
AtomicIntegerFieldUpdater,"getAndAccumulate(T obj, int x, IntBinaryOperator accumulatorFunction)",int
AtomicIntegerFieldUpdater,"getAndAdd(T obj, int delta)",int
AtomicIntegerFieldUpdater,getAndDecrement(T obj),int
AtomicIntegerFieldUpdater,getAndIncrement(T obj),int
AtomicIntegerFieldUpdater,"getAndSet(T obj, int newValue)",int
AtomicIntegerFieldUpdater,"getAndUpdate(T obj, IntUnaryOperator updateFunction)",int
AtomicIntegerFieldUpdater,incrementAndGet(T obj),int
AtomicIntegerFieldUpdater,"lazySet(T obj, int newValue)",abstract void
AtomicIntegerFieldUpdater,"newUpdater(Class<U> tclass, String fieldName)",static <U> AtomicIntegerFieldUpdater<U>
AtomicIntegerFieldUpdater,"set(T obj, int newValue)",abstract void
AtomicIntegerFieldUpdater,"updateAndGet(T obj, IntUnaryOperator updateFunction)",int
AtomicIntegerFieldUpdater,"weakCompareAndSet(T obj, int expect, int update)",abstract boolean
AtomicLong,"accumulateAndGet(long x, LongBinaryOperator accumulatorFunction)",long
AtomicLong,addAndGet(long delta),long
AtomicLong,"compareAndSet(long expect, long update)",boolean
AtomicLong,decrementAndGet(),long
AtomicLong,doubleValue(),double
AtomicLong,floatValue(),float
AtomicLong,get(),long
AtomicLong,"getAndAccumulate(long x, LongBinaryOperator accumulatorFunction)",long
AtomicLong,getAndAdd(long delta),long
AtomicLong,getAndDecrement(),long
AtomicLong,getAndIncrement(),long
AtomicLong,getAndSet(long newValue),long
AtomicLong,getAndUpdate(LongUnaryOperator updateFunction),long
AtomicLong,incrementAndGet(),long
AtomicLong,intValue(),int
AtomicLong,lazySet(long newValue),void
AtomicLong,longValue(),long
AtomicLong,set(long newValue),void
AtomicLong,toString(),String
AtomicLong,updateAndGet(LongUnaryOperator updateFunction),long
AtomicLong,"weakCompareAndSet(long expect, long update)",boolean
AtomicLongArray,"accumulateAndGet(int i, long x, LongBinaryOperator accumulatorFunction)",long
AtomicLongArray,"addAndGet(int i, long delta)",long
AtomicLongArray,"compareAndSet(int i, long expect, long update)",boolean
AtomicLongArray,decrementAndGet(int i),long
AtomicLongArray,get(int i),long
AtomicLongArray,"getAndAccumulate(int i, long x, LongBinaryOperator accumulatorFunction)",long
AtomicLongArray,"getAndAdd(int i, long delta)",long
AtomicLongArray,getAndDecrement(int i),long
AtomicLongArray,getAndIncrement(int i),long
AtomicLongArray,"getAndSet(int i, long newValue)",long
AtomicLongArray,"getAndUpdate(int i, LongUnaryOperator updateFunction)",long
AtomicLongArray,incrementAndGet(int i),long
AtomicLongArray,"lazySet(int i, long newValue)",void
AtomicLongArray,length(),int
AtomicLongArray,"set(int i, long newValue)",void
AtomicLongArray,toString(),String
AtomicLongArray,"updateAndGet(int i, LongUnaryOperator updateFunction)",long
AtomicLongArray,"weakCompareAndSet(int i, long expect, long update)",boolean
AtomicLongFieldUpdater,"accumulateAndGet(T obj, long x, LongBinaryOperator accumulatorFunction)",long
AtomicLongFieldUpdater,"addAndGet(T obj, long delta)",long
AtomicLongFieldUpdater,"compareAndSet(T obj, long expect, long update)",abstract boolean
AtomicLongFieldUpdater,decrementAndGet(T obj),long
AtomicLongFieldUpdater,get(T obj),abstract long
AtomicLongFieldUpdater,"getAndAccumulate(T obj, long x, LongBinaryOperator accumulatorFunction)",long
AtomicLongFieldUpdater,"getAndAdd(T obj, long delta)",long
AtomicLongFieldUpdater,getAndDecrement(T obj),long
AtomicLongFieldUpdater,getAndIncrement(T obj),long
AtomicLongFieldUpdater,"getAndSet(T obj, long newValue)",long
AtomicLongFieldUpdater,"getAndUpdate(T obj, LongUnaryOperator updateFunction)",long
AtomicLongFieldUpdater,incrementAndGet(T obj),long
AtomicLongFieldUpdater,"lazySet(T obj, long newValue)",abstract void
AtomicLongFieldUpdater,"newUpdater(Class<U> tclass, String fieldName)",static <U> AtomicLongFieldUpdater<U>
AtomicLongFieldUpdater,"set(T obj, long newValue)",abstract void
AtomicLongFieldUpdater,"updateAndGet(T obj, LongUnaryOperator updateFunction)",long
AtomicLongFieldUpdater,"weakCompareAndSet(T obj, long expect, long update)",abstract boolean
AtomicMarkableReference,"attemptMark(V expectedReference, boolean newMark)",boolean
AtomicMarkableReference,"compareAndSet(V expectedReference, V newReference, boolean expectedMark, boolean newMark)",boolean
AtomicMarkableReference,get(boolean[] markHolder),V
AtomicMarkableReference,getReference(),V
AtomicMarkableReference,isMarked(),boolean
AtomicMarkableReference,"set(V newReference, boolean newMark)",void
AtomicMarkableReference,"weakCompareAndSet(V expectedReference, V newReference, boolean expectedMark, boolean newMark)",boolean
AtomicReference,"accumulateAndGet(V x, BinaryOperator<V> accumulatorFunction)",V
AtomicReference,"compareAndSet(V expect, V update)",boolean
AtomicReference,get(),V
AtomicReference,"getAndAccumulate(V x, BinaryOperator<V> accumulatorFunction)",V
AtomicReference,getAndSet(V newValue),V
AtomicReference,getAndUpdate(UnaryOperator<V> updateFunction),V
AtomicReference,lazySet(V newValue),void
AtomicReference,set(V newValue),void
AtomicReference,toString(),String
AtomicReference,updateAndGet(UnaryOperator<V> updateFunction),V
AtomicReference,"weakCompareAndSet(V expect, V update)",boolean
AtomicReferenceArray,"accumulateAndGet(int i, E x, BinaryOperator<E> accumulatorFunction)",E
AtomicReferenceArray,"compareAndSet(int i, E expect, E update)",boolean
AtomicReferenceArray,get(int i),E
AtomicReferenceArray,"getAndAccumulate(int i, E x, BinaryOperator<E> accumulatorFunction)",E
AtomicReferenceArray,"getAndSet(int i, E newValue)",E
AtomicReferenceArray,"getAndUpdate(int i, UnaryOperator<E> updateFunction)",E
AtomicReferenceArray,"lazySet(int i, E newValue)",void
AtomicReferenceArray,length(),int
AtomicReferenceArray,"set(int i, E newValue)",void
AtomicReferenceArray,toString(),String
AtomicReferenceArray,"updateAndGet(int i, UnaryOperator<E> updateFunction)",E
AtomicReferenceArray,"weakCompareAndSet(int i, E expect, E update)",boolean
AtomicReferenceFieldUpdater,"accumulateAndGet(T obj, V x, BinaryOperator<V> accumulatorFunction)",V
AtomicReferenceFieldUpdater,"compareAndSet(T obj, V expect, V update)",abstract boolean
AtomicReferenceFieldUpdater,get(T obj),abstract V
AtomicReferenceFieldUpdater,"getAndAccumulate(T obj, V x, BinaryOperator<V> accumulatorFunction)",V
AtomicReferenceFieldUpdater,"getAndSet(T obj, V newValue)",V
AtomicReferenceFieldUpdater,"getAndUpdate(T obj, UnaryOperator<V> updateFunction)",V
AtomicReferenceFieldUpdater,"lazySet(T obj, V newValue)",abstract void
AtomicReferenceFieldUpdater,"newUpdater(Class<U> tclass, Class<W> vclass, String fieldName)","static <U,W> AtomicReferenceFieldUpdater<U,W>"
AtomicReferenceFieldUpdater,"set(T obj, V newValue)",abstract void
AtomicReferenceFieldUpdater,"updateAndGet(T obj, UnaryOperator<V> updateFunction)",V
AtomicReferenceFieldUpdater,"weakCompareAndSet(T obj, V expect, V update)",abstract boolean
AtomicStampedReference,"attemptStamp(V expectedReference, int newStamp)",boolean
AtomicStampedReference,"compareAndSet(V expectedReference, V newReference, int expectedStamp, int newStamp)",boolean
AtomicStampedReference,get(int[] stampHolder),V
AtomicStampedReference,getReference(),V
AtomicStampedReference,getStamp(),int
AtomicStampedReference,"set(V newReference, int newStamp)",void
AtomicStampedReference,"weakCompareAndSet(V expectedReference, V newReference, int expectedStamp, int newStamp)",boolean
DoubleAccumulator,accumulate(double x),void
DoubleAccumulator,doubleValue(),double
DoubleAccumulator,floatValue(),float
DoubleAccumulator,get(),double
DoubleAccumulator,getThenReset(),double
DoubleAccumulator,intValue(),int
DoubleAccumulator,longValue(),long
