FileName,UsedPackage
AtomicBoolean_2,True
AtomicBoolean_3,True
AtomicBoolean_4,True
AtomicBoolean_5,True
AtomicInteger_1,True
AtomicInteger_2,True
AtomicInteger_3,True
AtomicInteger_4,True
AtomicInteger_5,True
AtomicIntegerArray_2,True
AtomicIntegerArray_3,True
AtomicIntegerArray_4,True
AtomicIntegerArray_5,True
AtomicIntegerArray_6,True
AtomicIntegerArray_7,True
AtomicIntegerArray_8,True
AtomicIntegerArray_9,True
AtomicIntegerArray_10,True
AtomicIntegerArray_11,True
AtomicIntegerArray_12,True
AtomicIntegerArray_13,True
AtomicLong_2,True
AtomicLong_3,True
AtomicLong_4,True
AtomicLong_5,True
AtomicLong_6,True
AtomicLong_7,True
AtomicLong_8,True
AtomicLong_9,True
AtomicLong_10,True
AtomicLong_11,True
AtomicLong_12,True
AtomicLong_13,True
AtomicLong_14,True
AtomicLong_15,True
AtomicLongArray_3,True
AtomicLongArray_4,True
AtomicLongArray_5,True
AtomicLongFieldUpdater_2,True
AtomicLongFieldUpdater_3,True
AtomicLongFieldUpdater_4,True
AtomicLongFieldUpdater_5,True
AtomicLongFieldUpdater_6,True
AtomicLongFieldUpdater_7,True
AtomicLongFieldUpdater_8,True
AtomicLongFieldUpdater_9,True
AtomicLongFieldUpdater_10,True
AtomicLongFieldUpdater_11,True
AtomicMarkableReference_2,True
AtomicMarkableReference_3,True
AtomicMarkableReference_4,True
AtomicMarkableReference_5,True
AtomicReference_2,True
AtomicReference_3,True
AtomicReference_4,True
AtomicReference_5,True
AtomicStampedReference_2,True
AtomicStampedReference_3,True
AtomicStampedReference_4,True
AtomicStampedReference_5,True
DoubleAccumulator_2,True
DoubleAccumulator_3,True
DoubleAdder_2,True
DoubleAdder_4,True
DoubleAdder_5,True
LongAccumulator_2,True
LongAccumulator_3,True
LongAccumulator_4,True
LongAdder_2,True
LongAdder_3,True
