ClassName,Method,Return Type
EventReaderDelegate,close(),void
EventReaderDelegate,getElementText(),String
EventReaderDelegate,getParent(),XMLEventReader
EventReaderDelegate,getProperty(String name),Object
EventReaderDelegate,hasNext(),boolean
EventReaderDelegate,next(),Object
EventReaderDelegate,nextEvent(),XMLEvent
EventReaderDelegate,nextTag(),XMLEvent
EventReaderDelegate,peek(),XMLEvent
EventReaderDelegate,remove(),void
EventReaderDelegate,setParent(XMLEventReader reader),void
StreamReaderDelegate,close(),void
StreamReaderDelegate,getAttributeCount(),int
StreamReaderDelegate,getAttributeLocalName(int index),String
StreamReaderDelegate,getAttributeName(int index),QName
StreamReaderDelegate,getAttributeNamespace(int index),String
StreamReaderDelegate,getAttributePrefix(int index),String
StreamReaderDelegate,getAttributeType(int index),String
StreamReaderDelegate,getAttributeValue(int index),String
StreamReaderDelegate,"getAttributeValue(String namespaceUri, String localName)",String
StreamReaderDelegate,getCharacterEncodingScheme(),String
StreamReaderDelegate,getElementText(),String
StreamReaderDelegate,getEncoding(),String
StreamReaderDelegate,getEventType(),int
StreamReaderDelegate,getLocalName(),String
StreamReaderDelegate,getLocation(),Location
StreamReaderDelegate,getName(),QName
StreamReaderDelegate,getNamespaceContext(),NamespaceContext
StreamReaderDelegate,getNamespaceCount(),int
StreamReaderDelegate,getNamespacePrefix(int index),String
StreamReaderDelegate,getNamespaceURI(),String
StreamReaderDelegate,getNamespaceURI(int index),String
StreamReaderDelegate,getNamespaceURI(String prefix),String
StreamReaderDelegate,getParent(),XMLStreamReader
StreamReaderDelegate,getPIData(),String
StreamReaderDelegate,getPITarget(),String
StreamReaderDelegate,getPrefix(),String
StreamReaderDelegate,getProperty(String name),Object
StreamReaderDelegate,getText(),String
StreamReaderDelegate,getTextCharacters(),char[]
StreamReaderDelegate,"getTextCharacters(int sourceStart, char[] target, int targetStart, int length)",int
StreamReaderDelegate,getTextLength(),int
StreamReaderDelegate,getTextStart(),int
StreamReaderDelegate,getVersion(),String
StreamReaderDelegate,hasName(),boolean
StreamReaderDelegate,hasNext(),boolean
StreamReaderDelegate,hasText(),boolean
StreamReaderDelegate,isAttributeSpecified(int index),boolean
StreamReaderDelegate,isCharacters(),boolean
StreamReaderDelegate,isEndElement(),boolean
StreamReaderDelegate,isStandalone(),boolean
StreamReaderDelegate,isStartElement(),boolean
StreamReaderDelegate,isWhiteSpace(),boolean
StreamReaderDelegate,next(),int
StreamReaderDelegate,nextTag(),int
StreamReaderDelegate,"require(int type, String namespaceURI, String localName)",void
StreamReaderDelegate,setParent(XMLStreamReader reader),void
StreamReaderDelegate,standaloneSet(),boolean
