ClassName,URL
AttachmentPart,https://docs.oracle.com/javase/8/docs/api/javax/xml/soap/AttachmentPart.html
MessageFactory,https://docs.oracle.com/javase/8/docs/api/javax/xml/soap/MessageFactory.html
MimeHeader,https://docs.oracle.com/javase/8/docs/api/javax/xml/soap/MimeHeader.html
MimeHeaders,https://docs.oracle.com/javase/8/docs/api/javax/xml/soap/MimeHeaders.html
SAAJMetaFactory,https://docs.oracle.com/javase/8/docs/api/javax/xml/soap/SAAJMetaFactory.html
SAAJResult,https://docs.oracle.com/javase/8/docs/api/javax/xml/soap/SAAJResult.html
SOAPConnection,https://docs.oracle.com/javase/8/docs/api/javax/xml/soap/SOAPConnection.html
SOAPConnectionFactory,https://docs.oracle.com/javase/8/docs/api/javax/xml/soap/SOAPConnectionFactory.html
SOAPElementFactory,https://docs.oracle.com/javase/8/docs/api/javax/xml/soap/SOAPElementFactory.html
SOAPFactory,https://docs.oracle.com/javase/8/docs/api/javax/xml/soap/SOAPFactory.html
SOAPMessage,https://docs.oracle.com/javase/8/docs/api/javax/xml/soap/SOAPMessage.html
SOAPPart,https://docs.oracle.com/javase/8/docs/api/javax/xml/soap/SOAPPart.html
