Sample Number,ClassName,Snippet Number,Method,Exist
0,XMLConstants,1,boolean add(E e),False
0,XMLConstants,2,boolean addAll(Collection<? extends E> c),False
0,XMLConstants,3,void clear(),False
0,XMLConstants,4,boolean contains(Object o),False
0,XMLConstants,5,boolean containsAll(Collection<?> c),False
0,XMLConstants,6,boolean equals(Object o),False
0,XMLConstants,7,E get(int index),False
0,XMLConstants,8,int indexOf(Object o),False
0,XMLConstants,9,boolean isEmpty(),False
0,XMLConstants,10,Iterator<E> iterator(),False
0,XMLConstants,11,int lastIndexOf(Object o),False
0,XMLConstants,12,ListIterator<E> listIterator(),False
0,XMLConstants,13,ListIterator<E> listIterator(int index),False
0,XMLConstants,14,boolean remove(Object o),False
0,XMLConstants,15,E remove(int index),False
0,XMLConstants,16,boolean removeAll(Collection<?> c),False
0,XMLConstants,17,boolean retainAll(Collection<?> c),False
0,XMLConstants,18,"E set(int index, E element)",False
0,XMLConstants,19,int size(),False
0,XMLConstants,20,"List<E> subList(int fromIndex, int toIndex)",False
0,XMLConstants,21,Object[] toArray(),False
0,XMLConstants,22,<T> T[] toArray(T[] a),False
0,XMLConstants,23,"boolean addAll(int index, Collection<? extends E> c)",False
0,XMLConstants,24,boolean containsAll(Collection<?> c),False
0,XMLConstants,25,boolean removeAll(Collection<?> c),False
0,XMLConstants,26,boolean retainAll(Collection<?> c),False
0,XMLConstants,27,"List<E> subList(int fromIndex, int toIndex)",False
0,XMLConstants,28,Object clone(),False
0,XMLConstants,29,void ensureCapacity(int minCapacity),False
0,XMLConstants,30,void trimToSize(),False
