ClassName,Method,Return Type
DESedeKeySpec,getKey(),byte[]
DESedeKeySpec,"isParityAdjusted(byte[] key, int offset)",static boolean
DESKeySpec,getKey(),byte[]
DESKeySpec,"isParityAdjusted(byte[] key, int offset)",static boolean
DESKeySpec,"isWeak(byte[] key, int offset)",static boolean
DHGenParameterSpec,getExponentSize(),int
DHGenParameterSpec,getPrimeSize(),int
DHParameterSpec,getG(),BigInteger
DHParameterSpec,getL(),int
DHParameterSpec,getP(),BigInteger
DHPrivateKeySpec,getG(),BigInteger
DHPrivateKeySpec,getP(),BigInteger
DHPrivateKeySpec,getX(),BigInteger
DHPublicKeySpec,getG(),BigInteger
DHPublicKeySpec,getP(),BigInteger
DHPublicKeySpec,getY(),BigInteger
GCMParameterSpec,getIV(),byte[]
GCMParameterSpec,getTLen(),int
IvParameterSpec,getIV(),byte[]
OAEPParameterSpec,getDigestAlgorithm(),String
OAEPParameterSpec,getMGFAlgorithm(),String
OAEPParameterSpec,getMGFParameters(),AlgorithmParameterSpec
OAEPParameterSpec,getPSource(),PSource
PBEKeySpec,clearPassword(),void
PBEKeySpec,getIterationCount(),int
PBEKeySpec,getKeyLength(),int
PBEKeySpec,getPassword(),char[]
PBEKeySpec,getSalt(),byte[]
PBEParameterSpec,getIterationCount(),int
PBEParameterSpec,getParameterSpec(),AlgorithmParameterSpec
PBEParameterSpec,getSalt(),byte[]
PSource,getAlgorithm(),String
PSource.PSpecified,getValue(),byte[]
RC2ParameterSpec,equals(Object obj),boolean
RC2ParameterSpec,getEffectiveKeyBits(),int
RC2ParameterSpec,getIV(),byte[]
RC2ParameterSpec,hashCode(),int
RC5ParameterSpec,equals(Object obj),boolean
RC5ParameterSpec,getIV(),byte[]
RC5ParameterSpec,getRounds(),int
RC5ParameterSpec,getVersion(),int
RC5ParameterSpec,getWordSize(),int
RC5ParameterSpec,hashCode(),int
SecretKeySpec,equals(Object obj),boolean
SecretKeySpec,getAlgorithm(),String
SecretKeySpec,getEncoded(),byte[]
SecretKeySpec,getFormat(),String
SecretKeySpec,hashCode(),int
