FileName,Compilable,Runnable,Correct
DESedeKeySpec_2,True,False,False
DESKeySpec_2,True,True,True
DHParameterSpec_2,True,True,True
DHPrivateKeySpec_1,False,False,False
DHPrivateKeySpec_2,True,True,True
DHPrivateKeySpec_3,False,False,False
DHPublicKeySpec_3,False,False,False
DHPublicKeySpec_4,True,True,True
GCMParameterSpec_2,True,True,True
GCMParameterSpec_3,True,True,True
IvParameterSpec_2,True,True,True
OAEPParameterSpec_2,False,False,False
PBEKeySpec_2,True,True,True
PBEKeySpec_3,True,True,True
PBEKeySpec_4,True,True,True
PBEKeySpec_5,False,False,False
PBEParameterSpec_1,True,True,True
PBEParameterSpec_2,True,True,True
RC2ParameterSpec_4,False,False,False
RC2ParameterSpec_5,False,False,False
RC5ParameterSpec_2,False,False,False
SecretKeySpec_2,True,True,True
SecretKeySpec_3,True,True,True
SecretKeySpec_4,True,True,True
