Sample Number,ClassName,Snippet Number,Method,Exist
0,DOMCryptoContext,1,boolean add(E e),False
0,DOMCryptoContext,2,"void add(int index, E element)",False
0,DOMCryptoContext,3,boolean addAll(Collection<? extends E> c),False
0,DOMCryptoContext,4,"boolean addAll(int index, Collection<? extends E> c)",False
0,DOMCryptoContext,5,void clear(),False
1,DOMStructure,1,boolean add(E e),False
1,DOMStructure,2,"void add(int index, E element)",False
1,DOMStructure,3,boolean addAll(Collection<? extends E> c),False
1,DOMStructure,4,"boolean addAll(int index, Collection<? extends E> c)",False
1,DOMStructure,5,void clear(),False
