ClassName,Method,Return Type
DOMCryptoContext,get(Object key),Object
DOMCryptoContext,getBaseURI(),String
DOMCryptoContext,getDefaultNamespacePrefix(),String
DOMCryptoContext,getElementById(String idValue),Element
DOMCryptoContext,getKeySelector(),KeySelector
DOMCryptoContext,"getNamespacePrefix(String namespaceURI, String defaultPrefix)",String
DOMCryptoContext,getProperty(String name),Object
DOMCryptoContext,getURIDereferencer(),URIDereferencer
DOMCryptoContext,iterator(),Iterator
DOMCryptoContext,"put(Object key, Object value)",Object
DOMCryptoContext,"putNamespacePrefix(String namespaceURI, String prefix)",String
DOMCryptoContext,setBaseURI(String baseURI),void
DOMCryptoContext,setDefaultNamespacePrefix(String defaultPrefix),void
DOMCryptoContext,"setIdAttributeNS(Element element, String namespaceURI, String localName)",void
DOMCryptoContext,setKeySelector(KeySelector ks),void
DOMCryptoContext,"setProperty(String name, Object value)",Object
DOMCryptoContext,setURIDereferencer(URIDereferencer dereferencer),void
DOMStructure,getNode(),Node
DOMStructure,isFeatureSupported(String feature),boolean
