Sample Number,ClassName,Snippet Number,Method,Exist
0,AbstractProcessor,1,boolean add(E e),False
0,AbstractProcessor,2,boolean addAll(Collection<? extends E> c),False
0,AbstractProcessor,3,void clear(),False
0,AbstractProcessor,4,boolean contains(Object o),False
0,AbstractProcessor,5,boolean containsAll(Collection<?> c),False
0,AbstractProcessor,6,boolean equals(Object o),False
0,AbstractProcessor,7,E get(int index),False
0,AbstractProcessor,8,int indexOf(Object o),False
0,AbstractProcessor,9,boolean isEmpty(),False
0,AbstractProcessor,10,Iterator<E> iterator(),False
0,AbstractProcessor,11,int lastIndexOf(Object o),False
0,AbstractProcessor,12,ListIterator<E> listIterator(),False
0,AbstractProcessor,13,ListIterator<E> listIterator(int index),False
0,AbstractProcessor,14,boolean remove(Object o),False
0,AbstractProcessor,15,E remove(int index),False
0,AbstractProcessor,16,boolean removeAll(Collection<?> c),False
0,AbstractProcessor,17,boolean retainAll(Collection<?> c),False
0,AbstractProcessor,18,"E set(int index, E element)",False
0,AbstractProcessor,19,int size(),False
0,AbstractProcessor,20,"List<E> subList(int fromIndex, int toIndex)",False
1,Completions,1,boolean add(E e),False
1,Completions,2,"void add(int index, E element)",False
1,Completions,3,boolean addAll(Collection<? extends E> c),False
1,Completions,4,"boolean addAll(int index, Collection<? extends E> c)",False
1,Completions,5,void clear(),False
