Sample Number,ClassName,Snippet Number,Method,Exist
0,_DynAnyFactoryStub,1,boolean add(E e),False
0,_DynAnyFactoryStub,2,E get(int index),False
0,_DynAnyFactoryStub,3,E remove(int index),False
0,_DynAnyFactoryStub,4,"E set(int index, E element)",False
0,_DynAnyFactoryStub,5,int size(),False
1,_DynAnyStub,1,boolean add(E e),False
1,_DynAnyStub,2,"void add(int index, E element)",False
1,_DynAnyStub,3,boolean addAll(Collection<? extends E> c),False
1,_DynAnyStub,4,"boolean addAll(int index, Collection<? extends E> c)",False
1,_DynAnyStub,5,void clear(),False
2,_DynArrayStub,1,boolean add(E e),False
2,_DynArrayStub,2,"void add(int index, E element)",False
2,_DynArrayStub,3,boolean addAll(Collection<? extends E> c),False
2,_DynArrayStub,4,"boolean addAll(int index, Collection<? extends E> c)",False
2,_DynArrayStub,5,void clear(),False
3,_DynEnumStub,1,boolean add(E e),False
3,_DynEnumStub,2,"void add(int index, E element)",False
3,_DynEnumStub,3,boolean addAll(Collection<? extends E> c),False
3,_DynEnumStub,4,"boolean addAll(int index, Collection<? extends E> c)",False
3,_DynEnumStub,5,void clear(),False
4,_DynFixedStub,1,boolean add(E e),False
4,_DynFixedStub,2,"void add(int index, E element)",False
4,_DynFixedStub,3,boolean addAll(Collection<? extends E> c),False
4,_DynFixedStub,4,"boolean addAll(int index, Collection<? extends E> c)",False
4,_DynFixedStub,5,void clear(),False
5,_DynSequenceStub,1,boolean add(E e),False
5,_DynSequenceStub,2,"void add(int index, E element)",False
5,_DynSequenceStub,3,boolean addAll(Collection<? extends E> c),False
5,_DynSequenceStub,4,"boolean addAll(int index, Collection<? extends E> c)",False
5,_DynSequenceStub,5,void clear(),False
6,_DynStructStub,1,boolean add(E e),False
6,_DynStructStub,2,E get(int index),False
6,_DynStructStub,3,E remove(int index),False
6,_DynStructStub,4,"E set(int index, E element)",False
6,_DynStructStub,5,int size(),False
7,_DynUnionStub,1,boolean add(E e),False
7,_DynUnionStub,2,E get(int index),False
7,_DynUnionStub,3,E remove(int index),False
7,_DynUnionStub,4,"E set(int index, E element)",False
7,_DynUnionStub,5,int size(),False
8,_DynValueStub,1,boolean add(E e),False
8,_DynValueStub,2,"void add(int index, E element)",False
8,_DynValueStub,3,boolean addAll(Collection<? extends E> c),False
8,_DynValueStub,4,"boolean addAll(int index, Collection<? extends E> c)",False
8,_DynValueStub,5,void clear(),False
9,AnySeqHelper,1,boolean add(E e),False
9,AnySeqHelper,2,"void add(int index, E element)",False
9,AnySeqHelper,3,boolean addAll(Collection<? extends E> c),False
9,AnySeqHelper,4,boolean remove(Object o),False
9,AnySeqHelper,5,E remove(int index),False
10,DynAnyFactoryHelper,1,DynAnyFactoryHelper.create(),False
10,DynAnyFactoryHelper,2,DynAnyFactoryHelper.getIDLType(),False
10,DynAnyFactoryHelper,3,DynAnyFactoryHelper.narrow(Object obj),False
10,DynAnyFactoryHelper,4,DynAnyFactoryHelper.unbind_ref(),False
10,DynAnyFactoryHelper,5,DynAnyFactoryHelper.bind_ref(),False
11,DynAnyHelper,1,DynAny create(),False
11,DynAnyHelper,2,DynAny create(String typeName),False
11,DynAnyHelper,3,"DynAny create(String typeName, String value)",False
11,DynAnyHelper,4,"DynAny create(String typeName, String value, String encoding)",False
11,DynAnyHelper,5,"DynAny create(String typeName, String value, String encoding, String version)",False
12,DynAnySeqHelper,1,boolean add(E e),False
12,DynAnySeqHelper,2,"void add(int index, E element)",False
12,DynAnySeqHelper,3,boolean addAll(Collection<? extends E> c),False
12,DynAnySeqHelper,4,boolean remove(Object o),False
12,DynAnySeqHelper,5,E remove(int index),False
13,DynArrayHelper,1,boolean add(E e),False
13,DynArrayHelper,2,"void add(int index, E element)",False
13,DynArrayHelper,3,boolean addAll(Collection<? extends E> c),False
13,DynArrayHelper,4,"boolean addAll(int index, Collection<? extends E> c)",False
13,DynArrayHelper,5,void clear(),False
14,DynEnumHelper,1,boolean add(E e),False
14,DynEnumHelper,2,"void add(int index, E element)",False
14,DynEnumHelper,3,boolean addAll(Collection<? extends E> c),False
14,DynEnumHelper,4,"boolean addAll(int index, Collection<? extends E> c)",False
14,DynEnumHelper,5,void clear(),False
15,DynFixedHelper,1,"DynFixedHelper.create(String id, String type)",False
15,DynFixedHelper,2,"DynFixedHelper.create(String id, String type, Object value)",False
15,DynFixedHelper,3,"DynFixedHelper.create(String id, String type, Object value, String[][] attributes)",False
15,DynFixedHelper,4,"DynFixedHelper.create(String id, String type, Object value, String[][] attributes, String[][] members)",False
15,DynFixedHelper,5,"DynFixedHelper.create(String id, String type, Object value, String[][] attributes, String[][] members, String[][] exceptions)",False
16,DynSequenceHelper,1,boolean add(E e),False
16,DynSequenceHelper,2,"void add(int index, E element)",False
16,DynSequenceHelper,3,boolean addAll(Collection<? extends E> c),False
16,DynSequenceHelper,4,"boolean addAll(int index, Collection<? extends E> c)",False
16,DynSequenceHelper,5,void clear(),False
17,DynStructHelper,1,DynStructHelper.createDynStruct(),False
17,DynStructHelper,2,DynStructHelper.createDynStruct(String name),False
17,DynStructHelper,3,"DynStructHelper.createDynStruct(String name, DynValue[] dynValues)",False
17,DynStructHelper,4,"DynStructHelper.createDynStruct(String name, DynValue[] dynValues, DynValue[] dynMemberTypes)",False
17,DynStructHelper,5,"DynStructHelper.createDynStruct(String name, DynValue[] dynValues, DynValue[] dynMemberTypes, DynValue[] dynMemberNames)",False
18,DynUnionHelper,1,boolean add(E e),False
18,DynUnionHelper,2,"void add(int index, E element)",False
18,DynUnionHelper,3,boolean addAll(Collection<? extends E> c),False
18,DynUnionHelper,4,"boolean addAll(int index, Collection<? extends E> c)",False
18,DynUnionHelper,5,void clear(),False
19,DynValueHelper,1,DynValue create(),False
19,DynValueHelper,2,DynValue create(String typeName),False
19,DynValueHelper,3,"DynValue create(String typeName, String value)",False
19,DynValueHelper,4,"DynValue create(String typeName, String value, String encoding)",False
19,DynValueHelper,5,"DynValue create(String typeName, String value, String encoding, String version)",False
20,FieldNameHelper,1,boolean add(E e),False
20,FieldNameHelper,2,"void add(int index, E element)",False
20,FieldNameHelper,3,boolean addAll(Collection<? extends E> c),False
20,FieldNameHelper,4,"boolean addAll(int index, Collection<? extends E> c)",False
20,FieldNameHelper,5,void clear(),False
21,NameDynAnyPair,1,boolean add(E e),False
21,NameDynAnyPair,2,"void add(int index, E element)",False
21,NameDynAnyPair,3,boolean addAll(Collection<? extends E> c),False
21,NameDynAnyPair,4,"boolean addAll(int index, Collection<? extends E> c)",False
21,NameDynAnyPair,5,void clear(),False
22,NameDynAnyPairHelper,1,boolean add(E e),False
22,NameDynAnyPairHelper,2,"void add(int index, E element)",False
22,NameDynAnyPairHelper,3,boolean addAll(Collection<? extends E> c),False
22,NameDynAnyPairHelper,4,"boolean addAll(int index, Collection<? extends E> c)",False
22,NameDynAnyPairHelper,5,void clear(),False
23,NameDynAnyPairSeqHelper,1,boolean add(E e),False
23,NameDynAnyPairSeqHelper,2,"void add(int index, E element)",False
23,NameDynAnyPairSeqHelper,3,boolean addAll(Collection<? extends E> c),False
23,NameDynAnyPairSeqHelper,4,"boolean addAll(int index, Collection<? extends E> c)",False
23,NameDynAnyPairSeqHelper,5,void clear(),False
24,NameValuePair,1,boolean add(E e),False
24,NameValuePair,2,"void add(int index, E element)",False
24,NameValuePair,3,boolean addAll(Collection<? extends E> c),False
24,NameValuePair,4,"boolean addAll(int index, Collection<? extends E> c)",False
24,NameValuePair,5,void clear(),False
25,NameValuePairHelper,1,boolean add(E e),False
25,NameValuePairHelper,2,"void add(int index, E element)",False
25,NameValuePairHelper,3,void clear(),False
25,NameValuePairHelper,4,boolean contains(Object o),False
25,NameValuePairHelper,5,E get(int index),False
25,NameValuePairHelper,6,int indexOf(Object o),False
25,NameValuePairHelper,7,E remove(int index),False
25,NameValuePairHelper,8,boolean remove(Object o),False
25,NameValuePairHelper,9,"E set(int index, E element)",False
25,NameValuePairHelper,10,int size(),False
26,NameValuePairSeqHelper,1,boolean add(E e),False
26,NameValuePairSeqHelper,2,"void add(int index, E element)",False
26,NameValuePairSeqHelper,3,boolean addAll(Collection<? extends E> c),False
26,NameValuePairSeqHelper,4,"boolean addAll(int index, Collection<? extends E> c)",False
26,NameValuePairSeqHelper,5,void clear(),False
