ClassName,Method,Return Type
_DynAnyFactoryStub,_ids(),String[]
_DynAnyFactoryStub,create_dyn_any_from_type_code(TypeCode type),DynAny
_DynAnyFactoryStub,create_dyn_any(Any value),DynAny
_DynAnyStub,_ids(),String[]
_DynAnyStub,assign(DynAny dyn_any),void
_DynAnyStub,component_count(),int
_DynAnyStub,copy(),DynAny
_DynAnyStub,current_component(),DynAny
_DynAnyStub,destroy(),void
_DynAnyStub,equal(DynAny dyn_any),boolean
_DynAnyStub,from_any(Any value),void
_DynAnyStub,get_any(),Any
_DynAnyStub,get_boolean(),boolean
_DynAnyStub,get_char(),char
_DynAnyStub,get_double(),double
_DynAnyStub,get_dyn_any(),DynAny
_DynAnyStub,get_float(),float
_DynAnyStub,get_long(),int
_DynAnyStub,get_longlong(),long
_DynAnyStub,get_octet(),byte
_DynAnyStub,get_reference(),Object
_DynAnyStub,get_short(),short
_DynAnyStub,get_string(),String
_DynAnyStub,get_typecode(),TypeCode
_DynAnyStub,get_ulong(),int
_DynAnyStub,get_ulonglong(),long
_DynAnyStub,get_ushort(),short
_DynAnyStub,get_val(),Serializable
_DynAnyStub,get_wchar(),char
_DynAnyStub,get_wstring(),String
_DynAnyStub,insert_any(Any value),void
_DynAnyStub,insert_boolean(boolean value),void
_DynAnyStub,insert_char(char value),void
_DynAnyStub,insert_double(double value),void
_DynAnyStub,insert_dyn_any(DynAny value),void
_DynAnyStub,insert_float(float value),void
_DynAnyStub,insert_long(int value),void
_DynAnyStub,insert_longlong(long value),void
_DynAnyStub,insert_octet(byte value),void
_DynAnyStub,insert_reference(Object value),void
_DynAnyStub,insert_short(short value),void
_DynAnyStub,insert_string(String value),void
_DynAnyStub,insert_typecode(TypeCode value),void
_DynAnyStub,insert_ulong(int value),void
_DynAnyStub,insert_ulonglong(long value),void
_DynAnyStub,insert_ushort(short value),void
_DynAnyStub,insert_val(Serializable value),void
_DynAnyStub,insert_wchar(char value),void
_DynAnyStub,insert_wstring(String value),void
_DynAnyStub,next(),boolean
_DynAnyStub,rewind(),void
_DynAnyStub,seek(int index),boolean
_DynAnyStub,to_any(),Any
_DynAnyStub,type(),TypeCode
_DynArrayStub,_ids(),String[]
_DynArrayStub,assign(DynAny dyn_any),void
_DynArrayStub,component_count(),int
_DynArrayStub,copy(),DynAny
_DynArrayStub,current_component(),DynAny
_DynArrayStub,destroy(),void
_DynArrayStub,equal(DynAny dyn_any),boolean
_DynArrayStub,from_any(Any value),void
_DynArrayStub,get_any(),Any
_DynArrayStub,get_boolean(),boolean
_DynArrayStub,get_char(),char
_DynArrayStub,get_double(),double
_DynArrayStub,get_dyn_any(),DynAny
_DynArrayStub,get_elements_as_dyn_any(),DynAny[]
_DynArrayStub,get_elements(),Any[]
_DynArrayStub,get_float(),float
_DynArrayStub,get_long(),int
_DynArrayStub,get_longlong(),long
_DynArrayStub,get_octet(),byte
_DynArrayStub,get_reference(),Object
_DynArrayStub,get_short(),short
_DynArrayStub,get_string(),String
_DynArrayStub,get_typecode(),TypeCode
_DynArrayStub,get_ulong(),int
_DynArrayStub,get_ulonglong(),long
_DynArrayStub,get_ushort(),short
_DynArrayStub,get_val(),Serializable
_DynArrayStub,get_wchar(),char
_DynArrayStub,get_wstring(),String
_DynArrayStub,insert_any(Any value),void
_DynArrayStub,insert_boolean(boolean value),void
_DynArrayStub,insert_char(char value),void
_DynArrayStub,insert_double(double value),void
_DynArrayStub,insert_dyn_any(DynAny value),void
_DynArrayStub,insert_float(float value),void
_DynArrayStub,insert_long(int value),void
_DynArrayStub,insert_longlong(long value),void
_DynArrayStub,insert_octet(byte value),void
_DynArrayStub,insert_reference(Object value),void
_DynArrayStub,insert_short(short value),void
_DynArrayStub,insert_string(String value),void
_DynArrayStub,insert_typecode(TypeCode value),void
_DynArrayStub,insert_ulong(int value),void
_DynArrayStub,insert_ulonglong(long value),void
_DynArrayStub,insert_ushort(short value),void
_DynArrayStub,insert_val(Serializable value),void
_DynArrayStub,insert_wchar(char value),void
_DynArrayStub,insert_wstring(String value),void
_DynArrayStub,next(),boolean
_DynArrayStub,rewind(),void
_DynArrayStub,seek(int index),boolean
_DynArrayStub,set_elements_as_dyn_any(DynAny[] value),void
_DynArrayStub,set_elements(Any[] value),void
_DynArrayStub,to_any(),Any
_DynArrayStub,type(),TypeCode
_DynEnumStub,_ids(),String[]
_DynEnumStub,assign(DynAny dyn_any),void
_DynEnumStub,component_count(),int
_DynEnumStub,copy(),DynAny
_DynEnumStub,current_component(),DynAny
_DynEnumStub,destroy(),void
_DynEnumStub,equal(DynAny dyn_any),boolean
_DynEnumStub,from_any(Any value),void
_DynEnumStub,get_any(),Any
_DynEnumStub,get_as_string(),String
_DynEnumStub,get_as_ulong(),int
_DynEnumStub,get_boolean(),boolean
_DynEnumStub,get_char(),char
_DynEnumStub,get_double(),double
_DynEnumStub,get_dyn_any(),DynAny
_DynEnumStub,get_float(),float
_DynEnumStub,get_long(),int
_DynEnumStub,get_longlong(),long
_DynEnumStub,get_octet(),byte
_DynEnumStub,get_reference(),Object
_DynEnumStub,get_short(),short
_DynEnumStub,get_string(),String
_DynEnumStub,get_typecode(),TypeCode
_DynEnumStub,get_ulong(),int
_DynEnumStub,get_ulonglong(),long
_DynEnumStub,get_ushort(),short
_DynEnumStub,get_val(),Serializable
_DynEnumStub,get_wchar(),char
_DynEnumStub,get_wstring(),String
_DynEnumStub,insert_any(Any value),void
_DynEnumStub,insert_boolean(boolean value),void
