ClassName,Method,Return Type
InputContext,dispatchEvent(AWTEvent event),void
InputContext,dispose(),void
InputContext,endComposition(),void
InputContext,getInputMethodControlObject(),Object
InputContext,getInstance(),static InputContext
InputContext,getLocale(),Locale
InputContext,isCompositionEnabled(),boolean
InputContext,reconvert(),void
InputContext,removeNotify(Component client),void
InputContext,selectInputMethod(Locale locale),boolean
InputContext,setCharacterSubsets(Character.Subset[] subsets),void
InputContext,setCompositionEnabled(boolean enable),void
InputMethodHighlight,getState(),int
InputMethodHighlight,getStyle(),"Map<TextAttribute,?>"
InputMethodHighlight,getVariation(),int
InputMethodHighlight,isSelected(),boolean
