ClassName,Method,Return Type
ServerSocketFactory,createServerSocket(),ServerSocket
ServerSocketFactory,createServerSocket(int port),abstract ServerSocket
ServerSocketFactory,"createServerSocket(int port, int backlog)",abstract ServerSocket
ServerSocketFactory,"createServerSocket(int port, int backlog, InetAddress ifAddress)",abstract ServerSocket
ServerSocketFactory,getDefault(),static ServerSocketFactory
SocketFactory,createSocket(),Socket
SocketFactory,"createSocket(InetAddress host, int port)",abstract Socket
SocketFactory,"createSocket(InetAddress address, int port, InetAddress localAddress, int localPort)",abstract Socket
SocketFactory,"createSocket(String host, int port)",abstract Socket
SocketFactory,"createSocket(String host, int port, InetAddress localHost, int localPort)",abstract Socket
SocketFactory,getDefault(),static SocketFactory
