ClassName,URL
AbstractBorder,https://docs.oracle.com/javase/8/docs/api/javax/swing/border/AbstractBorder.html
BevelBorder,https://docs.oracle.com/javase/8/docs/api/javax/swing/border/BevelBorder.html
CompoundBorder,https://docs.oracle.com/javase/8/docs/api/javax/swing/border/CompoundBorder.html
EmptyBorder,https://docs.oracle.com/javase/8/docs/api/javax/swing/border/EmptyBorder.html
EtchedBorder,https://docs.oracle.com/javase/8/docs/api/javax/swing/border/EtchedBorder.html
LineBorder,https://docs.oracle.com/javase/8/docs/api/javax/swing/border/LineBorder.html
MatteBorder,https://docs.oracle.com/javase/8/docs/api/javax/swing/border/MatteBorder.html
SoftBevelBorder,https://docs.oracle.com/javase/8/docs/api/javax/swing/border/SoftBevelBorder.html
StrokeBorder,https://docs.oracle.com/javase/8/docs/api/javax/swing/border/StrokeBorder.html
TitledBorder,https://docs.oracle.com/javase/8/docs/api/javax/swing/border/TitledBorder.html
