Sample Number,ClassName,Snippet Number,Method,Exist
0,AbstractBorder,1,boolean isBorderOpaque(),True
0,AbstractBorder,2,Insets getBorderInsets(Component c),True
0,AbstractBorder,3,"Insets getBorderInsets(Component c, Insets insets)",True
0,AbstractBorder,4,"void paintBorder(Component c, Graphics g, int x, int y, int width, int height)",True
0,AbstractBorder,5,"void paintBorder(Component c, Graphics g, int x, int y, int width, int height)",True
1,BevelBorder,1,BevelBorder(int bevelType),False
1,BevelBorder,2,"BevelBorder(int bevelType, Color highlight, Color shadow)",False
1,BevelBorder,3,"BevelBorder(int bevelType, Color highlight, Color shadow, int highlightThickness, int shadowThickness)",False
1,BevelBorder,4,"BevelBorder(int bevelType, Color highlight, Color shadow, int highlightThickness, int shadowThickness, boolean isHighlightHighlight, boolean isShadowShadow)",False
1,BevelBorder,5,"BevelBorder(int bevelType, Color highlight, Color shadow, int highlightThickness, int shadowThickness, boolean isHighlightHighlight, boolean isShadowShadow, boolean isHighlightLowered, boolean isShadowLowered)",False
2,CompoundBorder,1,boolean add(E e),False
2,CompoundBorder,2,"void add(int index, E element)",False
2,CompoundBorder,3,boolean addAll(Collection<? extends E> c),False
2,CompoundBorder,4,"boolean addAll(int index, Collection<? extends E> c)",False
2,CompoundBorder,5,void clear(),False
3,EmptyBorder,1,boolean add(E e),False
3,EmptyBorder,2,"void add(int index, E element)",False
3,EmptyBorder,3,boolean addAll(Collection<? extends E> c),False
3,EmptyBorder,4,"boolean addAll(int index, Collection<? extends E> c)",False
3,EmptyBorder,5,void clear(),False
4,EtchedBorder,1,EtchedBorder(int etchType),False
4,EtchedBorder,2,"EtchedBorder(int etchType, Color highlight, Color shadow)",False
4,EtchedBorder,3,"EtchedBorder(int etchType, Color highlight, Color shadow, Insets borderInsets)",False
4,EtchedBorder,4,"EtchedBorder(int etchType, Color highlight, Color shadow, Insets borderInsets, boolean isOpaque)",False
4,EtchedBorder,5,"EtchedBorder(int etchType, Color highlight, Color shadow, Insets borderInsets, boolean isOpaque, boolean paintCenter)",False
5,LineBorder,1,"LineBorder(Color lineColor, int thickness, boolean roundedCorners)",False
5,LineBorder,2,"LineBorder(Color lineColor, int thickness)",False
5,LineBorder,3,LineBorder(Color lineColor),False
5,LineBorder,4,LineBorder(),False
5,LineBorder,5,setColor(Color c),False
5,LineBorder,6,setThickness(int thickness),False
5,LineBorder,7,setRoundedCorners(boolean rounded),False
5,LineBorder,8,getColor(),False
5,LineBorder,9,getThickness(),False
5,LineBorder,10,getRoundedCorners(),False
6,MatteBorder,1,"MatteBorder(int top, int left, int bottom, int right, Color matteColor)",False
6,MatteBorder,2,"MatteBorder(int top, int left, int bottom, int right, Color matteColor, boolean roundedCorners)",False
6,MatteBorder,3,"MatteBorder(int top, int left, int bottom, int right, Color matteColor, int cornerType)",False
6,MatteBorder,4,"MatteBorder(int top, int left, int bottom, int right, Color matteColor, int cornerType, boolean roundedCorners)",False
6,MatteBorder,5,"MatteBorder(Insets insets, Color matteColor)",False
6,MatteBorder,6,"MatteBorder(Insets insets, Color matteColor, boolean roundedCorners)",False
6,MatteBorder,7,"MatteBorder(Insets insets, Color matteColor, int cornerType)",False
6,MatteBorder,8,"MatteBorder(Insets insets, Color matteColor, int cornerType, boolean roundedCorners)",False
7,SoftBevelBorder,1,"SoftBevelBorder(int bevelType, Color highlight, Color shadow)",False
7,SoftBevelBorder,2,void setHighlightColor(Color newHighlight),False
7,SoftBevelBorder,3,void setShadowColor(Color newShadow),False
7,SoftBevelBorder,4,void setBevelType(int newBevelType),False
7,SoftBevelBorder,5,Color getHighlightColor(),False
7,SoftBevelBorder,6,Color getShadowColor(),False
7,SoftBevelBorder,7,int getBevelType(),False
7,SoftBevelBorder,8,Insets getBorderInsets(Component c),False
7,SoftBevelBorder,9,boolean isBorderOpaque(),True
7,SoftBevelBorder,10,"void paintBorder(Component c, Graphics g, int x, int y, int width, int height)",True
8,StrokeBorder,1,"StrokeBorder(float thickness, Color color)",False
8,StrokeBorder,2,"StrokeBorder(float thickness, Color color, BasicStroke stroke)",False
8,StrokeBorder,3,"StrokeBorder(float thickness, Color color, BasicStroke stroke, boolean roundedCorners)",False
8,StrokeBorder,4,"StrokeBorder(float thickness, Color color, boolean roundedCorners)",False
8,StrokeBorder,5,"StrokeBorder(float thickness, Color color, boolean roundedCorners, boolean strokeCentered)",False
9,TitledBorder,1,TitledBorder(String title),False
9,TitledBorder,2,void setTitle(String title),True
9,TitledBorder,3,String getTitle(),True
9,TitledBorder,4,void setTitlePosition(int position),True
9,TitledBorder,5,int getTitlePosition(),True
