ClassName,Method,Return Type
DirectoryManager,getContinuationDirContext(CannotProceedException cpe),static DirContext
DirectoryManager,"getObjectInstance(Object refInfo, Name name, Context nameCtx, Hashtable<?,?> environment, Attributes attrs)",static Object
DirectoryManager,"getStateToBind(Object obj, Name name, Context nameCtx, Hashtable<?,?> environment, Attributes attrs)",static DirStateFactory.Result
DirStateFactory.Result,getAttributes(),Attributes
DirStateFactory.Result,getObject(),Object
NamingManager,getContinuationContext(CannotProceedException cpe),static Context
NamingManager,"getInitialContext(Hashtable<?,?> env)",static Context
NamingManager,"getObjectInstance(Object refInfo, Name name, Context nameCtx, Hashtable<?,?> environment)",static Object
NamingManager,"getStateToBind(Object obj, Name name, Context nameCtx, Hashtable<?,?> environment)",static Object
NamingManager,"getURLContext(String scheme, Hashtable<?,?> environment)",static Context
NamingManager,hasInitialContextFactoryBuilder(),static boolean
NamingManager,setInitialContextFactoryBuilder(InitialContextFactoryBuilder builder),static void
NamingManager,setObjectFactoryBuilder(ObjectFactoryBuilder builder),static void
ResolveResult,appendRemainingComponent(String name),void
ResolveResult,appendRemainingName(Name name),void
ResolveResult,getRemainingName(),Name
ResolveResult,getResolvedObj(),Object
ResolveResult,setRemainingName(Name name),void
ResolveResult,setResolvedObj(Object obj),void
