Sample Number,ClassName,Snippet Number,Method,Exist
0,DateTimeFormatter,1,DateTimeFormatterBuilder,False
0,DateTimeFormatter,2,DateTimeFormatter,False
0,DateTimeFormatter,3,DateTimeFormatter.ofPattern,False
0,DateTimeFormatter,4,DateTimeFormatter.ISO_DATE,False
0,DateTimeFormatter,5,DateTimeFormatter.ISO_TIME,False
0,DateTimeFormatter,6,DateTimeFormatter.ISO_DATE_TIME,False
0,DateTimeFormatter,7,DateTimeFormatter.BASIC_ISO_DATE,False
0,DateTimeFormatter,8,DateTimeFormatter.BASIC_ISO_DATE_TIME,False
0,DateTimeFormatter,9,DateTimeFormatter.ofLocalizedDate,False
0,DateTimeFormatter,10,DateTimeFormatter.ofLocalizedTime,False
0,DateTimeFormatter,11,DateTimeFormatter.ofLocalizedDateTime,False
0,DateTimeFormatter,12,DateTimeFormatter.ofLocalizedDateTime,False
0,DateTimeFormatter,13,DateTimeFormatter.ofLocalizedDateTime,False
0,DateTimeFormatter,14,DateTimeFormatter.ofLocalizedDateTime,False
0,DateTimeFormatter,15,DateTimeFormatter.ofLocalizedDateTime,False
0,DateTimeFormatter,16,DateTimeFormatter.ofLocalizedDateTime,False
0,DateTimeFormatter,17,DateTimeFormatter.ofLocalizedDateTime,False
0,DateTimeFormatter,18,DateTimeFormatter.ofLocalizedDateTime,False
0,DateTimeFormatter,19,DateTimeFormatter.ofLocalizedDateTime,False
0,DateTimeFormatter,20,DateTimeFormatter.ofLocalizedDateTime,False
1,DateTimeFormatterBuilder,1,DateTimeFormatterBuilder appendLiteral(CharSequence text),False
1,DateTimeFormatterBuilder,2,DateTimeFormatterBuilder appendPattern(String pattern),True
1,DateTimeFormatterBuilder,3,"DateTimeFormatterBuilder appendValue(TemporalField field, int minWidth, int maxWidth)",False
1,DateTimeFormatterBuilder,4,"DateTimeFormatterBuilder appendZoneText(ZoneId zoneId, ZoneOffset offset, boolean isOmitted)",False
1,DateTimeFormatterBuilder,5,DateTimeFormatterBuilder parseCaseInsensitive(),True
2,DecimalStyle,1,DecimalStyle getDecimalStyle(),False
2,DecimalStyle,2,DecimalStyle setDecimalStyle(DecimalStyle newStyle),False
2,DecimalStyle,3,char getDecimalSeparator(),True
2,DecimalStyle,4,char getGroupingSeparator(),False
2,DecimalStyle,5,char getPercent(),False
