ClassName,Method,Return Type
PrintEvent,toString(),String
PrintJobAdapter,printDataTransferCompleted(PrintJobEvent pje),void
PrintJobAdapter,printJobCanceled(PrintJobEvent pje),void
PrintJobAdapter,printJobCompleted(PrintJobEvent pje),void
PrintJobAdapter,printJobFailed(PrintJobEvent pje),void
PrintJobAdapter,printJobNoMoreEvents(PrintJobEvent pje),void
PrintJobAdapter,printJobRequiresAttention(PrintJobEvent pje),void
PrintJobAttributeEvent,getAttributes(),PrintJobAttributeSet
PrintJobAttributeEvent,getPrintJob(),DocPrintJob
PrintJobEvent,getPrintEventType(),int
PrintJobEvent,getPrintJob(),DocPrintJob
PrintServiceAttributeEvent,getAttributes(),PrintServiceAttributeSet
PrintServiceAttributeEvent,getPrintService(),PrintService
