Sample Number,ClassName,Snippet Number,Method,Exist
0,ActionEvent,1,"ActionEvent(Object source, int id)",False
0,ActionEvent,2,"ActionEvent(Object source, int id, String command)",False
0,ActionEvent,3,"ActionEvent(Object source, int id, String command, long when)",False
0,ActionEvent,4,"ActionEvent(Object source, int id, String command, long when, int modifiers)",False
0,ActionEvent,5,"ActionEvent(Object source, int id, String command, long when, int modifiers, InputEvent e)",False
1,AdjustmentEvent,1,int getAdjustmentType(),True
1,AdjustmentEvent,2,int getValue(),True
1,AdjustmentEvent,3,int getValueIsAdjusting(),False
1,AdjustmentEvent,4,int getAdjustmentPerformed(),False
1,AdjustmentEvent,5,int getAdjustmentType(),True
2,AWTEventListenerProxy,1,boolean add(E e),False
2,AWTEventListenerProxy,2,"void add(int index, E element)",False
2,AWTEventListenerProxy,3,boolean addAll(Collection<? extends E> c),False
2,AWTEventListenerProxy,4,"boolean addAll(int index, Collection<? extends E> c)",False
2,AWTEventListenerProxy,5,void clear(),False
3,ComponentAdapter,1,void componentHidden(ComponentEvent e),True
3,ComponentAdapter,2,void componentMoved(ComponentEvent e),True
3,ComponentAdapter,3,void componentResized(ComponentEvent e),True
3,ComponentAdapter,4,void componentShown(ComponentEvent e),True
3,ComponentAdapter,5,void componentMoved(ContainerEvent e),False
3,ComponentAdapter,6,void componentRemoved(ContainerEvent e),False
3,ComponentAdapter,7,void componentMoved(HierarchyEvent e),False
3,ComponentAdapter,8,void hierarchyChanged(HierarchyEvent e),False
3,ComponentAdapter,9,void ancestorMoved(HierarchyEvent e),False
3,ComponentAdapter,10,void ancestorAdded(HierarchyEvent e),False
3,ComponentAdapter,11,void ancestorRemoved(HierarchyEvent e),False
4,ComponentEvent,1,"ComponentEvent(Component source, int id)",False
4,ComponentEvent,2,Component getSource(),False
4,ComponentEvent,3,int getID(),False
4,ComponentEvent,4,void setSource(Component source),False
4,ComponentEvent,5,void setID(int id),False
5,ContainerAdapter,1,void componentAdded(ComponentEvent e),False
5,ContainerAdapter,2,void componentRemoved(ComponentEvent e),False
5,ContainerAdapter,3,void componentMoved(ComponentEvent e),False
5,ContainerAdapter,4,void componentShown(ComponentEvent e),False
5,ContainerAdapter,5,void componentHidden(ComponentEvent e),False
6,ContainerEvent,1,void addChild(Component child),False
6,ContainerEvent,2,"void addChild(Component child, Object constraints)",False
6,ContainerEvent,3,void addNotify(),False
6,ContainerEvent,4,void addNotify(),False
6,ContainerEvent,5,void removeNotify(),False
7,FocusAdapter,1,void focusGained(FocusEvent e),True
7,FocusAdapter,2,void focusLost(FocusEvent e),True
7,FocusAdapter,3,void focusGained(FocusEvent e),True
7,FocusAdapter,4,void focusLost(FocusEvent e),True
7,FocusAdapter,5,void focusGained(FocusEvent e),True
7,FocusAdapter,6,void focusLost(FocusEvent e),True
8,FocusEvent,1,getSource(),False
8,FocusEvent,2,getOldFocusOwner(),False
8,FocusEvent,3,getNewFocusOwner(),False
8,FocusEvent,4,getID(),False
8,FocusEvent,5,getWhen(),False
9,HierarchyBoundsAdapter,1,boolean add(E e),False
9,HierarchyBoundsAdapter,2,"void add(int index, E element)",False
9,HierarchyBoundsAdapter,3,boolean addAll(Collection<? extends E> c),False
9,HierarchyBoundsAdapter,4,"boolean addAll(int index, Collection<? extends E> c)",False
9,HierarchyBoundsAdapter,5,void clear(),False
10,HierarchyEvent,1,int getChangeFlags(),False
10,HierarchyEvent,2,Component getChangedParent(),False
10,HierarchyEvent,3,Component[] getChangedSubtree(),False
10,HierarchyEvent,4,Component getID(),False
10,HierarchyEvent,5,int getID(Component c),False
11,InputEvent,1,boolean isMetaDown(),True
11,InputEvent,2,boolean isAltDown(),True
11,InputEvent,3,boolean isControlDown(),True
11,InputEvent,4,boolean isShiftDown(),True
11,InputEvent,5,boolean isButton1Down(),False
11,InputEvent,6,boolean isButton2Down(),False
11,InputEvent,7,boolean isButton3Down(),False
11,InputEvent,8,boolean isButton4Down(),False
11,InputEvent,9,boolean isButton5Down(),False
11,InputEvent,10,boolean isButtonPressed(int button),False
11,InputEvent,11,boolean isButtonReleased(int button),False
11,InputEvent,12,boolean isMetaMaskDown(),False
11,InputEvent,13,boolean isAltMaskDown(),False
11,InputEvent,14,boolean isControlMaskDown(),False
11,InputEvent,15,boolean isShiftMaskDown(),False
11,InputEvent,16,boolean isButton1MaskDown(),False
11,InputEvent,17,boolean isButton2MaskDown(),False
11,InputEvent,18,boolean isButton3MaskDown(),False
11,InputEvent,19,boolean isButton4MaskDown(),False
11,InputEvent,20,boolean isButton5MaskDown(),False
11,InputEvent,21,boolean isButton1Masked(int mask),False
11,InputEvent,22,boolean isButton2Masked(int mask),False
11,InputEvent,23,boolean isButton3Masked(int mask),False
11,InputEvent,24,boolean isButton4Masked(int mask),False
11,InputEvent,25,boolean isButton5Masked(int mask),False
12,InputMethodEvent,1,boolean commitString(String str),False
12,InputMethodEvent,2,"boolean deleteSurroundingText(int offset, int length)",False
12,InputMethodEvent,3,boolean endProcessing(),False
12,InputMethodEvent,4,"boolean insertString(int offset, String str, AttributeSet attr)",False
12,InputMethodEvent,5,boolean sendKeyEvent(KeyEvent e),False
13,InvocationEvent,1,boolean add(E e),False
13,InvocationEvent,2,boolean addAll(Collection<? extends E> c),False
13,InvocationEvent,3,void addListener(InvocationListener l),False
13,InvocationEvent,4,boolean contains(Object o),False
13,InvocationEvent,5,boolean containsAll(Collection<?> c),False
14,ItemEvent,1,boolean add(E e),False
14,ItemEvent,2,"void add(int index, E element)",False
14,ItemEvent,3,boolean addAll(Collection<? extends E> c),False
14,ItemEvent,4,"boolean addAll(int index, Collection<? extends E> c)",False
14,ItemEvent,5,void clear(),False
15,KeyAdapter,1,void keyPressed(KeyEvent e),True
15,KeyAdapter,2,void keyReleased(KeyEvent e),True
15,KeyAdapter,3,void keyTyped(KeyEvent e),True
15,KeyAdapter,4,void keyEntered(KeyEvent e),False
15,KeyAdapter,5,void keyExited(KeyEvent e),False
16,KeyEvent,1,int getKeyCode(),True
16,KeyEvent,2,int getKeyLocation(),True
16,KeyEvent,3,boolean isAltDown(),False
16,KeyEvent,4,boolean isControlDown(),False
16,KeyEvent,5,boolean isMetaDown(),False
16,KeyEvent,6,boolean isShiftDown(),False
16,KeyEvent,7,boolean isAltGraphDown(),False
16,KeyEvent,8,boolean isExtendedKey(),False
16,KeyEvent,9,boolean isKeyDown(int keyCode),False
16,KeyEvent,10,boolean isKeyLocation(int keyLocation),False
17,MouseAdapter,1,void mouseClicked(MouseEvent e),True
17,MouseAdapter,2,void mousePressed(MouseEvent e),True
17,MouseAdapter,3,void mouseReleased(MouseEvent e),True
17,MouseAdapter,4,void mouseEntered(MouseEvent e),True
17,MouseAdapter,5,void mouseExited(MouseEvent e),True
18,MouseEvent,1,int getX(),True
18,MouseEvent,2,int getY(),True
18,MouseEvent,3,int getClickCount(),True
18,MouseEvent,4,int getButton(),True
18,MouseEvent,5,int getModifiers(),False
19,MouseMotionAdapter,1,void mouseDragged(MouseEvent e),True
19,MouseMotionAdapter,2,void mouseMoved(MouseEvent e),True
19,MouseMotionAdapter,3,void mouseEntered(MouseEvent e),False
19,MouseMotionAdapter,4,void mouseExited(MouseEvent e),False
19,MouseMotionAdapter,5,void mouseClicked(MouseEvent e),False
20,MouseWheelEvent,1,int getScrollType(),True
20,MouseWheelEvent,2,int getUnitsToScroll(),True
20,MouseWheelEvent,3,int getWheelRotation(),True
20,MouseWheelEvent,4,int getScrollAmount(),True
20,MouseWheelEvent,5,int getID(),False
21,PaintEvent,1,void addPaintListener(PaintListener l),False
21,PaintEvent,2,void removePaintListener(PaintListener l),False
21,PaintEvent,3,PaintEvent getPaintEvent(),False
21,PaintEvent,4,Graphics getGraphics(),False
21,PaintEvent,5,Rectangle getUpdateRect(),True
22,TextEvent,1,boolean add(E e),False
22,TextEvent,2,boolean addAll(Collection<? extends E> c),False
22,TextEvent,3,void remove(int index),False
22,TextEvent,4,boolean remove(Object o),False
22,TextEvent,5,boolean removeAll(Collection<?> c),False
23,WindowAdapter,1,void windowActivated(WindowEvent e),True
23,WindowAdapter,2,void windowClosed(WindowEvent e),True
23,WindowAdapter,3,void windowClosing(WindowEvent e),True
23,WindowAdapter,4,void windowDeactivated(WindowEvent e),True
23,WindowAdapter,5,void windowDeiconified(WindowEvent e),True
23,WindowAdapter,6,void windowIconified(WindowEvent e),True
23,WindowAdapter,7,void windowOpened(WindowEvent e),True
23,WindowAdapter,8,void windowGainedFocus(WindowEvent e),True
23,WindowAdapter,9,void windowLostFocus(WindowEvent e),True
23,WindowAdapter,10,void windowStateChanged(WindowEvent e),True
24,WindowEvent,1,WindowEvent(int id),False
24,WindowEvent,2,int getID(),False
24,WindowEvent,3,void consume(),False
24,WindowEvent,4,boolean isConsumed(),False
24,WindowEvent,5,void setParam(Object param),False
