ClassName,Method,Return Type
ActionEvent,getActionCommand(),String
ActionEvent,getModifiers(),int
ActionEvent,getWhen(),long
ActionEvent,paramString(),String
AdjustmentEvent,getAdjustable(),Adjustable
AdjustmentEvent,getAdjustmentType(),int
AdjustmentEvent,getValue(),int
AdjustmentEvent,getValueIsAdjusting(),boolean
AdjustmentEvent,paramString(),String
AWTEventListenerProxy,eventDispatched(AWTEvent event),void
AWTEventListenerProxy,getEventMask(),long
ComponentAdapter,componentHidden(ComponentEvent e),void
ComponentAdapter,componentMoved(ComponentEvent e),void
ComponentAdapter,componentResized(ComponentEvent e),void
ComponentAdapter,componentShown(ComponentEvent e),void
ComponentEvent,getComponent(),Component
ComponentEvent,paramString(),String
ContainerAdapter,componentAdded(ContainerEvent e),void
ContainerAdapter,componentRemoved(ContainerEvent e),void
ContainerEvent,getChild(),Component
ContainerEvent,getContainer(),Container
ContainerEvent,paramString(),String
FocusAdapter,focusGained(FocusEvent e),void
FocusAdapter,focusLost(FocusEvent e),void
FocusEvent,getOppositeComponent(),Component
FocusEvent,isTemporary(),boolean
FocusEvent,paramString(),String
HierarchyBoundsAdapter,ancestorMoved(HierarchyEvent e),void
HierarchyBoundsAdapter,ancestorResized(HierarchyEvent e),void
HierarchyEvent,getChanged(),Component
HierarchyEvent,getChangedParent(),Container
HierarchyEvent,getChangeFlags(),long
HierarchyEvent,getComponent(),Component
HierarchyEvent,paramString(),String
InputEvent,consume(),void
InputEvent,getMaskForButton(int button),static int
InputEvent,getModifiers(),int
InputEvent,getModifiersEx(),int
InputEvent,getModifiersExText(int modifiers),static String
InputEvent,getWhen(),long
InputEvent,isAltDown(),boolean
InputEvent,isAltGraphDown(),boolean
InputEvent,isConsumed(),boolean
InputEvent,isControlDown(),boolean
InputEvent,isMetaDown(),boolean
InputEvent,isShiftDown(),boolean
InputMethodEvent,consume(),void
InputMethodEvent,getCaret(),TextHitInfo
InputMethodEvent,getCommittedCharacterCount(),int
InputMethodEvent,getText(),AttributedCharacterIterator
InputMethodEvent,getVisiblePosition(),TextHitInfo
InputMethodEvent,getWhen(),long
InputMethodEvent,isConsumed(),boolean
InputMethodEvent,paramString(),String
InvocationEvent,dispatch(),void
InvocationEvent,getException(),Exception
InvocationEvent,getThrowable(),Throwable
InvocationEvent,getWhen(),long
InvocationEvent,isDispatched(),boolean
InvocationEvent,paramString(),String
ItemEvent,getItem(),Object
ItemEvent,getItemSelectable(),ItemSelectable
ItemEvent,getStateChange(),int
ItemEvent,paramString(),String
KeyAdapter,keyPressed(KeyEvent e),void
KeyAdapter,keyReleased(KeyEvent e),void
KeyAdapter,keyTyped(KeyEvent e),void
KeyEvent,getExtendedKeyCode(),int
KeyEvent,getExtendedKeyCodeForChar(int c),static int
KeyEvent,getKeyChar(),char
KeyEvent,getKeyCode(),int
KeyEvent,getKeyLocation(),int
KeyEvent,getKeyModifiersText(int modifiers),static String
KeyEvent,getKeyText(int keyCode),static String
KeyEvent,isActionKey(),boolean
KeyEvent,paramString(),String
KeyEvent,setKeyChar(char keyChar),void
KeyEvent,setKeyCode(int keyCode),void
KeyEvent,setModifiers(int modifiers),void
MouseAdapter,mouseClicked(MouseEvent e),void
MouseAdapter,mouseDragged(MouseEvent e),void
MouseAdapter,mouseEntered(MouseEvent e),void
MouseAdapter,mouseExited(MouseEvent e),void
MouseAdapter,mouseMoved(MouseEvent e),void
MouseAdapter,mousePressed(MouseEvent e),void
MouseAdapter,mouseReleased(MouseEvent e),void
MouseAdapter,mouseWheelMoved(MouseWheelEvent e),void
MouseEvent,getButton(),int
MouseEvent,getClickCount(),int
MouseEvent,getLocationOnScreen(),Point
MouseEvent,getModifiersEx(),int
MouseEvent,getMouseModifiersText(int modifiers),static String
MouseEvent,getPoint(),Point
MouseEvent,getX(),int
MouseEvent,getXOnScreen(),int
MouseEvent,getY(),int
MouseEvent,getYOnScreen(),int
MouseEvent,isPopupTrigger(),boolean
MouseEvent,paramString(),String
MouseEvent,"translatePoint(int x, int y)",void
MouseMotionAdapter,mouseDragged(MouseEvent e),void
MouseMotionAdapter,mouseMoved(MouseEvent e),void
MouseWheelEvent,getPreciseWheelRotation(),double
MouseWheelEvent,getScrollAmount(),int
MouseWheelEvent,getScrollType(),int
MouseWheelEvent,getUnitsToScroll(),int
MouseWheelEvent,getWheelRotation(),int
MouseWheelEvent,paramString(),String
PaintEvent,getUpdateRect(),Rectangle
PaintEvent,paramString(),String
PaintEvent,setUpdateRect(Rectangle updateRect),void
TextEvent,paramString(),String
WindowAdapter,windowActivated(WindowEvent e),void
WindowAdapter,windowClosed(WindowEvent e),void
WindowAdapter,windowClosing(WindowEvent e),void
WindowAdapter,windowDeactivated(WindowEvent e),void
WindowAdapter,windowDeiconified(WindowEvent e),void
WindowAdapter,windowGainedFocus(WindowEvent e),void
WindowAdapter,windowIconified(WindowEvent e),void
WindowAdapter,windowLostFocus(WindowEvent e),void
WindowAdapter,windowOpened(WindowEvent e),void
WindowAdapter,windowStateChanged(WindowEvent e),void
WindowEvent,getNewState(),int
WindowEvent,getOldState(),int
WindowEvent,getOppositeWindow(),Window
WindowEvent,getWindow(),Window
WindowEvent,paramString(),String
