Sample Number,ClassName,Snippet Number,Method,Exist
0,DOMResult,1,void setNode(Node node),True
0,DOMResult,2,void setSystemId(String systemId),True
0,DOMResult,3,void setStringValue(String stringValue),False
0,DOMResult,4,void setXMLVersion(String xmlVersion),False
0,DOMResult,5,void setXmlStandalone(boolean xmlStandalone),False
1,DOMSource,1,boolean add(E e),False
1,DOMSource,2,"void add(int index, E element)",False
1,DOMSource,3,boolean addAll(Collection<? extends E> c),False
1,DOMSource,4,"boolean addAll(int index, Collection<? extends E> c)",False
1,DOMSource,5,void clear(),False
