Sample Number,ClassName,Snippet Number,Method,Exist
0,StAXResult,1,boolean setResult(Source source),False
0,StAXResult,2,boolean setResult(Result result),False
0,StAXResult,3,boolean setResult(StreamResult streamResult),False
0,StAXResult,4,boolean setResult(Writer writer),False
0,StAXResult,5,boolean setResult(OutputStream outputStream),False
1,StAXSource,1,boolean setBaseURI(String baseURI),False
1,StAXSource,2,boolean setSystemId(String systemId),False
1,StAXSource,3,boolean setEventReader(XMLStreamReader eventReader),False
1,StAXSource,4,XMLStreamReader getEventReader(),False
1,StAXSource,5,String getBaseURI(),False
1,StAXSource,6,String getSystemId(),True
