ClassName,Method,Return Type
FontRenderContext,equals(FontRenderContext rhs),boolean
FontRenderContext,equals(Object obj),boolean
FontRenderContext,getAntiAliasingHint(),Object
FontRenderContext,getFractionalMetricsHint(),Object
FontRenderContext,getTransform(),AffineTransform
FontRenderContext,getTransformType(),int
FontRenderContext,hashCode(),int
FontRenderContext,isAntiAliased(),boolean
FontRenderContext,isTransformed(),boolean
FontRenderContext,usesFractionalMetrics(),boolean
GlyphMetrics,getAdvance(),float
GlyphMetrics,getAdvanceX(),float
GlyphMetrics,getAdvanceY(),float
GlyphMetrics,getBounds2D(),Rectangle2D
GlyphMetrics,getLSB(),float
GlyphMetrics,getRSB(),float
GlyphMetrics,getType(),int
GlyphMetrics,isCombining(),boolean
GlyphMetrics,isComponent(),boolean
GlyphMetrics,isLigature(),boolean
GlyphMetrics,isStandard(),boolean
GlyphMetrics,isWhitespace(),boolean
GlyphVector,equals(GlyphVector set),abstract boolean
GlyphVector,getFont(),abstract Font
GlyphVector,getFontRenderContext(),abstract FontRenderContext
GlyphVector,getGlyphCharIndex(int glyphIndex),int
GlyphVector,"getGlyphCharIndices(int beginGlyphIndex, int numEntries, int[] codeReturn)",int[]
GlyphVector,getGlyphCode(int glyphIndex),abstract int
GlyphVector,"getGlyphCodes(int beginGlyphIndex, int numEntries, int[] codeReturn)",abstract int[]
GlyphVector,getGlyphJustificationInfo(int glyphIndex),abstract GlyphJustificationInfo
GlyphVector,getGlyphLogicalBounds(int glyphIndex),abstract Shape
GlyphVector,getGlyphMetrics(int glyphIndex),abstract GlyphMetrics
GlyphVector,getGlyphOutline(int glyphIndex),abstract Shape
GlyphVector,"getGlyphOutline(int glyphIndex, float x, float y)",Shape
GlyphVector,"getGlyphPixelBounds(int index, FontRenderContext renderFRC, float x, float y)",Rectangle
GlyphVector,getGlyphPosition(int glyphIndex),abstract Point2D
GlyphVector,"getGlyphPositions(int beginGlyphIndex, int numEntries, float[] positionReturn)",abstract float[]
GlyphVector,getGlyphTransform(int glyphIndex),abstract AffineTransform
GlyphVector,getGlyphVisualBounds(int glyphIndex),abstract Shape
GlyphVector,getLayoutFlags(),int
GlyphVector,getLogicalBounds(),abstract Rectangle2D
GlyphVector,getNumGlyphs(),abstract int
GlyphVector,getOutline(),abstract Shape
