ClassName,URL
FontRenderContext,https://docs.oracle.com/javase/8/docs/api/java/awt/font/FontRenderContext.html
GlyphJustificationInfo,https://docs.oracle.com/javase/8/docs/api/java/awt/font/GlyphJustificationInfo.html
GlyphMetrics,https://docs.oracle.com/javase/8/docs/api/java/awt/font/GlyphMetrics.html
GlyphVector,https://docs.oracle.com/javase/8/docs/api/java/awt/font/GlyphVector.html
GraphicAttribute,https://docs.oracle.com/javase/8/docs/api/java/awt/font/GraphicAttribute.html
ImageGraphicAttribute,https://docs.oracle.com/javase/8/docs/api/java/awt/font/ImageGraphicAttribute.html
LayoutPath,https://docs.oracle.com/javase/8/docs/api/java/awt/font/LayoutPath.html
LineBreakMeasurer,https://docs.oracle.com/javase/8/docs/api/java/awt/font/LineBreakMeasurer.html
LineMetrics,https://docs.oracle.com/javase/8/docs/api/java/awt/font/LineMetrics.html
NumericShaper,https://docs.oracle.com/javase/8/docs/api/java/awt/font/NumericShaper.html
ShapeGraphicAttribute,https://docs.oracle.com/javase/8/docs/api/java/awt/font/ShapeGraphicAttribute.html
TextAttribute,https://docs.oracle.com/javase/8/docs/api/java/awt/font/TextAttribute.html
TextHitInfo,https://docs.oracle.com/javase/8/docs/api/java/awt/font/TextHitInfo.html
TextLayout,https://docs.oracle.com/javase/8/docs/api/java/awt/font/TextLayout.html
TextLayout.CaretPolicy,https://docs.oracle.com/javase/8/docs/api/java/awt/font/TextLayout.CaretPolicy.html
TextMeasurer,https://docs.oracle.com/javase/8/docs/api/java/awt/font/TextMeasurer.html
TransformAttribute,https://docs.oracle.com/javase/8/docs/api/java/awt/font/TransformAttribute.html
