ClassName,Method,Return Type
_BindingIteratorImplBase,_ids(),String[]
_BindingIteratorImplBase,invoke(ServerRequest r),void
_BindingIteratorStub,_ids(),String[]
_BindingIteratorStub,destroy(),void
_BindingIteratorStub,"next_n(int how_many, BindingListHolder bl)",boolean
_BindingIteratorStub,next_one(BindingHolder b),boolean
_NamingContextExtStub,_ids(),String[]
_NamingContextExtStub,"bind_context(NameComponent[] n, NamingContext nc)",void
_NamingContextExtStub,bind_new_context(NameComponent[] n),NamingContext
_NamingContextExtStub,"bind(NameComponent[] n, Object obj)",void
_NamingContextExtStub,destroy(),void
_NamingContextExtStub,"list(int how_many, BindingListHolder bl, BindingIteratorHolder bi)",void
_NamingContextExtStub,new_context(),NamingContext
_NamingContextExtStub,"rebind_context(NameComponent[] n, NamingContext nc)",void
_NamingContextExtStub,"rebind(NameComponent[] n, Object obj)",void
_NamingContextExtStub,resolve_str(String sn),Object
_NamingContextExtStub,resolve(NameComponent[] n),Object
_NamingContextExtStub,to_name(String sn),NameComponent[]
_NamingContextExtStub,to_string(NameComponent[] n),String
_NamingContextExtStub,"to_url(String addr, String sn)",String
_NamingContextExtStub,unbind(NameComponent[] n),void
_NamingContextImplBase,_ids(),String[]
_NamingContextImplBase,invoke(ServerRequest r),void
_NamingContextStub,_ids(),String[]
_NamingContextStub,"bind_context(NameComponent[] n, NamingContext nc)",void
_NamingContextStub,bind_new_context(NameComponent[] n),NamingContext
_NamingContextStub,"bind(NameComponent[] n, Object obj)",void
_NamingContextStub,destroy(),void
_NamingContextStub,"list(int how_many, BindingListHolder bl, BindingIteratorHolder bi)",void
_NamingContextStub,new_context(),NamingContext
_NamingContextStub,"rebind_context(NameComponent[] n, NamingContext nc)",void
_NamingContextStub,"rebind(NameComponent[] n, Object obj)",void
_NamingContextStub,resolve(NameComponent[] n),Object
_NamingContextStub,unbind(NameComponent[] n),void
BindingHelper,extract(Any a),static Binding
BindingHelper,id(),static String
BindingHelper,"insert(Any a, Binding that)",static void
BindingHelper,read(InputStream istream),static Binding
BindingHelper,type(),static TypeCode
BindingHelper,"write(OutputStream ostream, Binding value)",static void
BindingHolder,_read(InputStream i),void
BindingHolder,_type(),TypeCode
BindingHolder,_write(OutputStream o),void
BindingIteratorHelper,extract(Any a),static BindingIterator
BindingIteratorHelper,id(),static String
BindingIteratorHelper,"insert(Any a, BindingIterator that)",static void
BindingIteratorHelper,narrow(Object obj),static BindingIterator
BindingIteratorHelper,read(InputStream istream),static BindingIterator
BindingIteratorHelper,type(),static TypeCode
BindingIteratorHelper,unchecked_narrow(Object obj),static BindingIterator
BindingIteratorHelper,"write(OutputStream ostream, BindingIterator value)",static void
BindingIteratorHolder,_read(InputStream i),void
BindingIteratorHolder,_type(),TypeCode
BindingIteratorHolder,_write(OutputStream o),void
BindingIteratorPOA,"_all_interfaces(POA poa, byte[] objectId)",String[]
BindingIteratorPOA,"_invoke(String $method, InputStream in, ResponseHandler $rh)",OutputStream
BindingIteratorPOA,_this(),BindingIterator
BindingIteratorPOA,_this(ORB orb),BindingIterator
BindingListHelper,extract(Any a),static Binding[]
BindingListHelper,id(),static String
BindingListHelper,"insert(Any a, Binding[] that)",static void
BindingListHelper,read(InputStream istream),static Binding[]
BindingListHelper,type(),static TypeCode
BindingListHelper,"write(OutputStream ostream, Binding[] value)",static void
BindingListHolder,_read(InputStream i),void
BindingListHolder,_type(),TypeCode
BindingListHolder,_write(OutputStream o),void
BindingType,from_int(int value),static BindingType
BindingType,value(),int
BindingTypeHelper,extract(Any a),static BindingType
BindingTypeHelper,id(),static String
BindingTypeHelper,"insert(Any a, BindingType that)",static void
BindingTypeHelper,read(InputStream istream),static BindingType
BindingTypeHelper,type(),static TypeCode
BindingTypeHelper,"write(OutputStream ostream, BindingType value)",static void
BindingTypeHolder,_read(InputStream i),void
BindingTypeHolder,_type(),TypeCode
BindingTypeHolder,_write(OutputStream o),void
IstringHelper,extract(Any a),static String
IstringHelper,id(),static String
IstringHelper,"insert(Any a, String that)",static void
IstringHelper,read(InputStream istream),static String
IstringHelper,type(),static TypeCode
IstringHelper,"write(OutputStream ostream, String value)",static void
NameComponentHelper,extract(Any a),static NameComponent
NameComponentHelper,id(),static String
NameComponentHelper,"insert(Any a, NameComponent that)",static void
NameComponentHelper,read(InputStream istream),static NameComponent
NameComponentHelper,type(),static TypeCode
NameComponentHelper,"write(OutputStream ostream, NameComponent value)",static void
NameComponentHolder,_read(InputStream i),void
NameComponentHolder,_type(),TypeCode
NameComponentHolder,_write(OutputStream o),void
NameHelper,extract(Any a),static NameComponent[]
NameHelper,id(),static String
NameHelper,"insert(Any a, NameComponent[] that)",static void
NameHelper,read(InputStream istream),static NameComponent[]
NameHelper,type(),static TypeCode
NameHelper,"write(OutputStream ostream, NameComponent[] value)",static void
NameHolder,_read(InputStream i),void
NameHolder,_type(),TypeCode
NameHolder,_write(OutputStream o),void
NamingContextExtHelper,extract(Any a),static NamingContextExt
NamingContextExtHelper,id(),static String
NamingContextExtHelper,"insert(Any a, NamingContextExt that)",static void
NamingContextExtHelper,narrow(Object obj),static NamingContextExt
NamingContextExtHelper,read(InputStream istream),static NamingContextExt
NamingContextExtHelper,type(),static TypeCode
NamingContextExtHelper,unchecked_narrow(Object obj),static NamingContextExt
NamingContextExtHelper,"write(OutputStream ostream, NamingContextExt value)",static void
NamingContextExtHolder,_read(InputStream i),void
NamingContextExtHolder,_type(),TypeCode
NamingContextExtHolder,_write(OutputStream o),void
NamingContextExtPOA,"_all_interfaces(POA poa, byte[] objectId)",String[]
NamingContextExtPOA,"_invoke(String $method, InputStream in, ResponseHandler $rh)",OutputStream
NamingContextExtPOA,_this(),NamingContextExt
NamingContextExtPOA,_this(ORB orb),NamingContextExt
NamingContextHelper,extract(Any a),static NamingContext
NamingContextHelper,id(),static String
NamingContextHelper,"insert(Any a, NamingContext that)",static void
NamingContextHelper,narrow(Object obj),static NamingContext
NamingContextHelper,read(InputStream istream),static NamingContext
NamingContextHelper,type(),static TypeCode
NamingContextHelper,unchecked_narrow(Object obj),static NamingContext
NamingContextHelper,"write(OutputStream ostream, NamingContext value)",static void
NamingContextHolder,_read(InputStream i),void
NamingContextHolder,_type(),TypeCode
NamingContextHolder,_write(OutputStream o),void
NamingContextPOA,"_all_interfaces(POA poa, byte[] objectId)",String[]
NamingContextPOA,"_invoke(String $method, InputStream in, ResponseHandler $rh)",OutputStream
NamingContextPOA,_this(),NamingContext
NamingContextPOA,_this(ORB orb),NamingContext
