Sample Number,ClassName,Snippet Number,Method,Exist
0,Date,1,Date(long date),False
0,Date,2,long getTime(),False
0,Date,3,void setTime(long time),True
0,Date,4,int compareTo(Date anotherDate),False
0,Date,5,boolean after(Date when),False
0,Date,6,boolean before(Date when),False
0,Date,7,boolean equals(Object obj),False
0,Date,8,int hashCode(),False
0,Date,9,String toString(),True
0,Date,10,Date valueOf(String s),True
1,DriverManager,1,"DriverManager.getConnection(String url, String user, String password)",False
1,DriverManager,2,DriverManager.getDrivers(),False
1,DriverManager,3,DriverManager.getDriver(String url),False
1,DriverManager,4,DriverManager.registerDriver(Driver driver),False
1,DriverManager,5,DriverManager.unregisterDriver(Driver driver),False
2,DriverPropertyInfo,1,boolean acceptsURL(String url),False
2,DriverPropertyInfo,2,"DriverPropertyInfo[] getPropertyInfo(String url, Properties info)",False
2,DriverPropertyInfo,3,int getMajorVersion(),False
2,DriverPropertyInfo,4,int getMinorVersion(),False
2,DriverPropertyInfo,5,boolean jdbcCompliant(),False
3,SQLPermission,1,boolean implies(Permission permission),False
3,SQLPermission,2,boolean equals(Object obj),False
3,SQLPermission,3,String getActions(),False
3,SQLPermission,4,String getName(),False
3,SQLPermission,5,int hashCode(),False
4,Time,1,Time(long time),False
4,Time,2,"Time(int hour, int minute, int second)",False
4,Time,3,int getHours(),False
4,Time,4,int getMinutes(),False
4,Time,5,int getSeconds(),False
4,Time,6,long getTime(),False
4,Time,7,int hashCode(),False
4,Time,8,void setHours(int hour),False
4,Time,9,void setMinutes(int minute),False
4,Time,10,void setSeconds(int second),False
4,Time,11,void setTime(long time),True
4,Time,12,String toString(),True
4,Time,13,int compareTo(Time time),False
4,Time,14,boolean equals(Object obj),False
4,Time,15,int compareTo(Object obj),False
4,Time,16,int compareTo(Time time),False
4,Time,17,int compareTo(Object obj),False
4,Time,18,int compareTo(Time time),False
4,Time,19,int compareTo(Object obj),False
4,Time,20,int compareTo(Time time),False
5,Timestamp,1,Timestamp(long date),False
5,Timestamp,2,"Timestamp(long date, int nano)",False
5,Timestamp,3,Timestamp(Date date),False
5,Timestamp,4,Timestamp(String s),False
5,Timestamp,5,long getTime(),True
6,Types,1,int CHAR,False
6,Types,2,int VARCHAR,False
6,Types,3,int LONGVARCHAR,False
6,Types,4,int NUMERIC,False
6,Types,5,int DECIMAL,False
6,Types,6,int BIT,False
6,Types,7,int TINYINT,False
6,Types,8,int SMALLINT,False
6,Types,9,int INTEGER,False
6,Types,10,int BIGINT,False
6,Types,11,int REAL,False
6,Types,12,int FLOAT,False
6,Types,13,int DOUBLE,False
6,Types,14,int BINARY,False
6,Types,15,int VARBINARY,False
6,Types,16,int LONGVARBINARY,False
6,Types,17,int DATE,False
6,Types,18,int TIME,False
6,Types,19,int TIMESTAMP,False
6,Types,20,int CLOB,False
6,Types,21,int BLOB,False
6,Types,22,int ARRAY,False
6,Types,23,int STRUCT,False
6,Types,24,int JAVA_OBJECT,False
6,Types,25,int DISTINCT,False
6,Types,26,int REF,False
6,Types,27,int DATALINK,False
6,Types,28,int ROWID,False
6,Types,29,int BLOB,False
6,Types,30,int CLOB,False
6,Types,31,int SQLXML,False
6,Types,32,int DATETIMEOFFSET,False
6,Types,33,int TIME_WITH_TIMEZONE,False
6,Types,34,int TIMESTAMP_WITH_TIMEZONE,False
