Sample Number,ClassName,Snippet Number,Method,Exist
0,MBeanServerNotificationFilter,1,boolean add(E e),False
0,MBeanServerNotificationFilter,2,boolean addAll(Collection<? extends E> c),False
0,MBeanServerNotificationFilter,3,void clear(),False
0,MBeanServerNotificationFilter,4,boolean contains(Object o),False
0,MBeanServerNotificationFilter,5,boolean containsAll(Collection<?> c),False
0,MBeanServerNotificationFilter,6,boolean equals(Object o),False
0,MBeanServerNotificationFilter,7,E get(int index),False
0,MBeanServerNotificationFilter,8,int indexOf(Object o),False
0,MBeanServerNotificationFilter,9,boolean isEmpty(),False
0,MBeanServerNotificationFilter,10,Iterator<E> iterator(),False
0,MBeanServerNotificationFilter,11,int lastIndexOf(Object o),False
0,MBeanServerNotificationFilter,12,ListIterator<E> listIterator(),False
0,MBeanServerNotificationFilter,13,ListIterator<E> listIterator(int index),False
0,MBeanServerNotificationFilter,14,boolean remove(Object o),False
0,MBeanServerNotificationFilter,15,E remove(int index),False
0,MBeanServerNotificationFilter,16,boolean removeAll(Collection<?> c),False
0,MBeanServerNotificationFilter,17,boolean retainAll(Collection<?> c),False
0,MBeanServerNotificationFilter,18,"E set(int index, E element)",False
0,MBeanServerNotificationFilter,19,int size(),False
0,MBeanServerNotificationFilter,20,"List<E> subList(int fromIndex, int toIndex)",False
0,MBeanServerNotificationFilter,21,Object[] toArray(),False
0,MBeanServerNotificationFilter,22,<T> T[] toArray(T[] a),False
0,MBeanServerNotificationFilter,23,String toString(),False
0,MBeanServerNotificationFilter,24,"List<E> subList(int fromIndex, int toIndex)",False
0,MBeanServerNotificationFilter,25,"List<E> subList(int fromIndex, int toIndex)",False
1,RelationNotification,1,boolean add(E e),False
1,RelationNotification,2,boolean addAll(Collection<? extends E> c),False
1,RelationNotification,3,void clear(),False
1,RelationNotification,4,boolean contains(Object o),False
1,RelationNotification,5,boolean containsAll(Collection<?> c),False
1,RelationNotification,6,boolean equals(Object o),False
1,RelationNotification,7,E get(int index),False
1,RelationNotification,8,int indexOf(Object o),False
1,RelationNotification,9,boolean isEmpty(),False
1,RelationNotification,10,Iterator<E> iterator(),False
1,RelationNotification,11,int lastIndexOf(Object o),False
1,RelationNotification,12,ListIterator<E> listIterator(),False
1,RelationNotification,13,ListIterator<E> listIterator(int index),False
1,RelationNotification,14,boolean remove(Object o),False
1,RelationNotification,15,E remove(int index),False
1,RelationNotification,16,boolean removeAll(Collection<?> c),False
1,RelationNotification,17,boolean retainAll(Collection<?> c),False
1,RelationNotification,18,"E set(int index, E element)",False
1,RelationNotification,19,int size(),False
1,RelationNotification,20,"List<E> subList(int fromIndex, int toIndex)",False
1,RelationNotification,21,Object[] toArray(),False
1,RelationNotification,22,<T> T[] toArray(T[] a),False
1,RelationNotification,23,String toString(),False
2,RelationService,1,boolean add(E e),False
2,RelationService,2,boolean addAll(Collection<? extends E> c),False
2,RelationService,3,void clear(),False
2,RelationService,4,boolean contains(Object o),False
2,RelationService,5,boolean containsAll(Collection<?> c),False
3,RelationSupport,1,boolean add(E e),False
3,RelationSupport,2,boolean addAll(Collection<? extends E> c),False
3,RelationSupport,3,void clear(),False
3,RelationSupport,4,boolean contains(Object o),False
3,RelationSupport,5,boolean containsAll(Collection<?> c),False
3,RelationSupport,6,boolean equals(Object o),False
3,RelationSupport,7,E get(int index),False
3,RelationSupport,8,int indexOf(Object o),False
3,RelationSupport,9,boolean isEmpty(),False
3,RelationSupport,10,Iterator<E> iterator(),False
3,RelationSupport,11,int lastIndexOf(Object o),False
3,RelationSupport,12,ListIterator<E> listIterator(),False
3,RelationSupport,13,ListIterator<E> listIterator(int index),False
3,RelationSupport,14,boolean remove(Object o),False
3,RelationSupport,15,E remove(int index),False
3,RelationSupport,16,boolean removeAll(Collection<?> c),False
3,RelationSupport,17,boolean retainAll(Collection<?> c),False
3,RelationSupport,18,"E set(int index, E element)",False
3,RelationSupport,19,int size(),False
3,RelationSupport,20,"List<E> subList(int fromIndex, int toIndex)",False
4,RelationTypeSupport,1,boolean add(E e),False
4,RelationTypeSupport,2,boolean addAll(Collection<? extends E> c),False
4,RelationTypeSupport,3,void clear(),False
4,RelationTypeSupport,4,boolean contains(Object o),False
4,RelationTypeSupport,5,boolean containsAll(Collection<?> c),False
4,RelationTypeSupport,6,boolean equals(Object o),False
4,RelationTypeSupport,7,E get(int index),False
4,RelationTypeSupport,8,int indexOf(Object o),False
4,RelationTypeSupport,9,boolean isEmpty(),False
4,RelationTypeSupport,10,Iterator<E> iterator(),False
4,RelationTypeSupport,11,int lastIndexOf(Object o),False
4,RelationTypeSupport,12,ListIterator<E> listIterator(),False
4,RelationTypeSupport,13,ListIterator<E> listIterator(int index),False
4,RelationTypeSupport,14,boolean remove(Object o),False
4,RelationTypeSupport,15,E remove(int index),False
4,RelationTypeSupport,16,boolean removeAll(Collection<?> c),False
4,RelationTypeSupport,17,boolean retainAll(Collection<?> c),False
4,RelationTypeSupport,18,"E set(int index, E element)",False
4,RelationTypeSupport,19,int size(),False
4,RelationTypeSupport,20,"List<E> subList(int fromIndex, int toIndex)",False
5,Role,1,boolean add(E e),False
5,Role,2,boolean addAll(Collection<? extends E> c),False
5,Role,3,void clear(),False
5,Role,4,boolean contains(Object o),False
5,Role,5,boolean containsAll(Collection<?> c),False
6,RoleInfo,1,boolean add(E e),False
6,RoleInfo,2,boolean addAll(Collection<? extends E> c),False
6,RoleInfo,3,void clear(),False
