ClassName,Method,Return Type
MBeanServerNotificationFilter,disableAllObjectNames(),void
MBeanServerNotificationFilter,disableObjectName(ObjectName objectName),void
MBeanServerNotificationFilter,enableAllObjectNames(),void
MBeanServerNotificationFilter,enableObjectName(ObjectName objectName),void
MBeanServerNotificationFilter,getDisabledObjectNames(),Vector<ObjectName>
MBeanServerNotificationFilter,getEnabledObjectNames(),Vector<ObjectName>
MBeanServerNotificationFilter,isNotificationEnabled(Notification notif),boolean
RelationNotification,getMBeansToUnregister(),List<ObjectName>
RelationNotification,getNewRoleValue(),List<ObjectName>
RelationNotification,getObjectName(),ObjectName
RelationNotification,getOldRoleValue(),List<ObjectName>
RelationNotification,getRelationId(),String
RelationNotification,getRelationTypeName(),String
RelationNotification,getRoleName(),String
RelationService,addRelation(ObjectName relationObjectName),void
RelationService,addRelationType(RelationType relationTypeObj),void
RelationService,"checkRoleReading(String roleName, String relationTypeName)",Integer
RelationService,"checkRoleWriting(Role role, String relationTypeName, Boolean initFlag)",Integer
RelationService,"createRelation(String relationId, String relationTypeName, RoleList roleList)",void
RelationService,"createRelationType(String relationTypeName, RoleInfo[] roleInfoArray)",void
RelationService,"findAssociatedMBeans(ObjectName mbeanName, String relationTypeName, String roleName)","Map<ObjectName,List<String>>"
RelationService,"findReferencingRelations(ObjectName mbeanName, String relationTypeName, String roleName)","Map<String,List<String>>"
RelationService,findRelationsOfType(String relationTypeName),List<String>
RelationService,getAllRelationIds(),List<String>
RelationService,getAllRelationTypeNames(),List<String>
RelationService,getAllRoles(String relationId),RoleResult
RelationService,getNotificationInfo(),MBeanNotificationInfo[]
RelationService,getPurgeFlag(),boolean
RelationService,getReferencedMBeans(String relationId),"Map<ObjectName,List<String>>"
RelationService,getRelationTypeName(String relationId),String
RelationService,"getRole(String relationId, String roleName)",List<ObjectName>
RelationService,"getRoleCardinality(String relationId, String roleName)",Integer
RelationService,"getRoleInfo(String relationTypeName, String roleInfoName)",RoleInfo
RelationService,getRoleInfos(String relationTypeName),List<RoleInfo>
RelationService,"getRoles(String relationId, String[] roleNameArray)",RoleResult
RelationService,"handleNotification(Notification notif, Object handback)",void
RelationService,hasRelation(String relationId),Boolean
RelationService,isActive(),void
RelationService,isRelation(ObjectName objectName),String
RelationService,isRelationMBean(String relationId),ObjectName
RelationService,postDeregister(),void
RelationService,postRegister(Boolean registrationDone),void
RelationService,preDeregister(),void
RelationService,"preRegister(MBeanServer server, ObjectName name)",ObjectName
RelationService,purgeRelations(),void
RelationService,removeRelation(String relationId),void
RelationService,removeRelationType(String relationTypeName),void
RelationService,sendRelationCreationNotification(String relationId),void
RelationService,"sendRelationRemovalNotification(String relationId, List<ObjectName> unregMBeanList)",void
RelationService,"sendRoleUpdateNotification(String relationId, Role newRole, List<ObjectName> oldValue)",void
RelationService,setPurgeFlag(boolean purgeFlag),void
RelationService,"setRole(String relationId, Role role)",void
RelationService,"setRoles(String relationId, RoleList roleList)",RoleResult
RelationService,"updateRoleMap(String relationId, Role newRole, List<ObjectName> oldValue)",void
RelationSupport,getAllRoles(),RoleResult
RelationSupport,getReferencedMBeans(),"Map<ObjectName,List<String>>"
RelationSupport,getRelationId(),String
RelationSupport,getRelationServiceName(),ObjectName
RelationSupport,getRelationTypeName(),String
RelationSupport,getRole(String roleName),List<ObjectName>
RelationSupport,getRoleCardinality(String roleName),Integer
RelationSupport,getRoles(String[] roleNameArray),RoleResult
RelationSupport,"handleMBeanUnregistration(ObjectName objectName, String roleName)",void
RelationSupport,isInRelationService(),Boolean
RelationSupport,postDeregister(),void
RelationSupport,postRegister(Boolean registrationDone),void
RelationSupport,preDeregister(),void
RelationSupport,"preRegister(MBeanServer server, ObjectName name)",ObjectName
RelationSupport,retrieveAllRoles(),RoleList
