Sample Number,ClassName,Snippet Number,Method,Exist
0,ChannelBinding,1,boolean accept(GSSName peerName),False
0,ChannelBinding,2,GSSName getPeerName(),False
0,ChannelBinding,3,GSSName getLocalName(),False
0,ChannelBinding,4,GSSName getContext(),False
0,ChannelBinding,5,GSSName getStoredIncomingName(),False
0,ChannelBinding,6,GSSName getStoredOutgoingName(),False
0,ChannelBinding,7,GSSName getStoredContext(),False
0,ChannelBinding,8,GSSName getStoredPeerName(),False
0,ChannelBinding,9,GSSName getStoredLocalName(),False
0,ChannelBinding,10,GSSName getStoredCredential(),False
0,ChannelBinding,11,GSSName getStoredSubject(),False
0,ChannelBinding,12,GSSName getStoredToken(),False
0,ChannelBinding,13,GSSName getStoredAuthorizationData(),False
0,ChannelBinding,14,GSSName getStoredAuthorizationID(),False
0,ChannelBinding,15,GSSName getStoredAuthorizationValue(),False
0,ChannelBinding,16,GSSName getStoredAuthorizationAttribute(),False
0,ChannelBinding,17,GSSName getStoredAuthorizationAttributeValue(),False
0,ChannelBinding,18,GSSName getStoredAuthorizationAttributeOID(),False
0,ChannelBinding,19,GSSName getStoredAuthorizationAttributeName(),False
0,ChannelBinding,20,GSSName getStoredAuthorizationAttributeValueType(),False
0,ChannelBinding,21,GSSName getStoredAuthorizationAttributeValueLength(),False
0,ChannelBinding,22,GSSName getStoredAuthorizationAttributeValueData(),False
0,ChannelBinding,23,GSSName getStoredAuthorizationAttributeValueDataLength(),False
0,ChannelBinding,24,GSSName getStoredAuthorizationAttributeValueDataOffset(),False
0,ChannelBinding,25,GSSName getStoredAuthorizationAttributeValueDataRemaining(),False
0,ChannelBinding,26,GSSName getStoredAuthorizationAttributeValueDataRemainingLength(),False
0,ChannelBinding,27,GSSName getStoredAuthorizationAttributeValueDataRemainingOffset(),False
0,ChannelBinding,28,GSSName getStoredAuthorizationAttributeValueDataRemainingRemaining(),False
0,ChannelBinding,29,GSSName getStoredAuthorizationAttributeValueDataRemainingRemainingLength(),False
0,ChannelBinding,30,GSSName getStoredAuthorizationAttributeValueDataRemainingRemainingOffset(),False
0,ChannelBinding,31,GSSName getStoredAuthorizationAttributeValueDataRemainingRemainingRemaining(),False
0,ChannelBinding,32,GSSName getStoredAuthorizationAttributeValueDataRemainingRemainingRemainingLength(),False
0,ChannelBinding,33,GSSName getStoredAuthorizationAttributeValueDataRemainingRemainingRemainingOffset(),False
0,ChannelBinding,34,GSSName getStoredAuthorizationAttributeValueDataRemainingRemainingRemainingRemaining(),False
0,ChannelBinding,35,GSSName getStoredAuthorizationAttributeValueDataRemainingRemainingRemainingRemainingLength(),False
0,ChannelBinding,36,GSSName getStoredAuthorizationAttributeValueDataRemainingRemainingRemainingRemainingOffset(),False
0,ChannelBinding,37,GSSName getStoredAuthorizationAttributeValueDataRemainingRemainingRemainingRemainingRemaining(),False
0,ChannelBinding,38,GSSName getStoredAuthorizationAttributeValueDataRemainingRemainingRemainingRemainingRemainingLength(),False
0,ChannelBinding,39,GSSName getStoredAuthorizationAttributeValueDataRemainingRemainingRemainingRemainingRemainingOffset(),False
0,ChannelBinding,40,GSSName getStoredAuthorizationAttributeValueDataRemainingRemainingRemainingRemainingRemainingRemaining(),False
0,ChannelBinding,41,GSSName getStoredAuthorizationAttributeValueDataRemainingRemainingRemainingRemainingRemainingRemainingLength(),False
1,GSSManager,1,GSSManager(),False
1,GSSManager,2,GSSManager(String name),False
1,GSSManager,3,"GSSName createName(String name, int nameType)",False
1,GSSManager,4,"GSSName createName(String name, int nameType, int mechType, byte[] mechToken)",False
1,GSSManager,5,"GSSName createName(String name, int nameType, int mechType, byte[] mechToken, int flags)",False
2,MessageProp,1,boolean add(E e),False
2,MessageProp,2,"void add(int index, E element)",False
2,MessageProp,3,boolean addAll(Collection<? extends E> c),False
2,MessageProp,4,"boolean addAll(int index, Collection<? extends E> c)",False
2,MessageProp,5,void clear(),False
3,Oid,1,boolean add(E e),False
3,Oid,2,"void add(int index, E element)",False
3,Oid,3,boolean addAll(Collection<? extends E> c),False
3,Oid,4,"boolean addAll(int index, Collection<? extends E> c)",False
3,Oid,5,void clear(),False
