Sample Number,ClassName,Snippet Number,Method,Exist
0,DSAGenParameterSpec,1,int getL(),False
0,DSAGenParameterSpec,2,BigInteger getP(),False
0,DSAGenParameterSpec,3,BigInteger getQ(),False
0,DSAGenParameterSpec,4,BigInteger getG(),False
0,DSAGenParameterSpec,5,DSAParameterSpec getParams(),False
1,DSAParameterSpec,1,"DSAParameterSpec(BigInteger p, BigInteger q, BigInteger g)",False
1,DSAParameterSpec,2,BigInteger getG(),True
1,DSAParameterSpec,3,BigInteger getP(),True
1,DSAParameterSpec,4,BigInteger getQ(),True
1,DSAParameterSpec,5,int getL(),False
2,DSAPrivateKeySpec,1,"DSAPrivateKeySpec(BigInteger x, BigInteger p, BigInteger q, BigInteger g)",False
2,DSAPrivateKeySpec,2,BigInteger getX(),True
2,DSAPrivateKeySpec,3,BigInteger getP(),True
2,DSAPrivateKeySpec,4,BigInteger getQ(),True
2,DSAPrivateKeySpec,5,BigInteger getG(),True
3,DSAPublicKeySpec,1,"DSAPublicKeySpec(BigInteger g, BigInteger p, BigInteger q, BigInteger y)",False
3,DSAPublicKeySpec,2,BigInteger getG(),True
3,DSAPublicKeySpec,3,BigInteger getP(),True
3,DSAPublicKeySpec,4,BigInteger getQ(),True
3,DSAPublicKeySpec,5,BigInteger getY(),True
4,ECFieldF2m,1,"ECFieldF2m(int m, int n)",False
4,ECFieldF2m,2,"ECFieldF2m(int m, int n, BigInteger p)",False
4,ECFieldF2m,3,"ECFieldF2m(int m, int n, BigInteger p, BigInteger a)",False
4,ECFieldF2m,4,"ECFieldF2m(int m, int n, BigInteger p, BigInteger a, BigInteger b)",False
4,ECFieldF2m,5,"ECFieldF2m(int m, int n, BigInteger p, BigInteger a, BigInteger b, BigInteger c)",False
5,ECFieldFp,1,"ECFieldFp(BigInteger p, int m, int k)",False
5,ECFieldFp,2,"ECFieldFp(BigInteger p, int m, int k, BigInteger a)",False
5,ECFieldFp,3,"ECFieldFp(BigInteger p, int m, int k, BigInteger a, BigInteger b)",False
5,ECFieldFp,4,"ECFieldFp(BigInteger p, int m, int k, BigInteger a, BigInteger b, BigInteger n)",False
5,ECFieldFp,5,"ECFieldFp(BigInteger p, int m, int k, BigInteger a, BigInteger b, BigInteger n, BigInteger h)",False
6,ECGenParameterSpec,1,ECGenParameterSpec(String name),False
6,ECGenParameterSpec,2,String getName(),True
6,ECGenParameterSpec,3,ECParameterSpec getParams(),False
6,ECGenParameterSpec,4,ECPoint getGenerator(),False
6,ECGenParameterSpec,5,BigInteger getOrder(),False
7,ECParameterSpec,1,"ECParameterSpec(BigInteger m, BigInteger n, BigInteger a, BigInteger b, BigInteger gx, BigInteger gy, BigInteger order, BigInteger cofactor)",False
7,ECParameterSpec,2,BigInteger getM(),False
7,ECParameterSpec,3,BigInteger getN(),False
7,ECParameterSpec,4,BigInteger getA(),False
7,ECParameterSpec,5,BigInteger getB(),False
7,ECParameterSpec,6,BigInteger getGx(),False
7,ECParameterSpec,7,BigInteger getGy(),False
7,ECParameterSpec,8,BigInteger getOrder(),True
7,ECParameterSpec,9,BigInteger getCofactor(),False
7,ECParameterSpec,10,ECPoint getGenerator(),True
8,ECPoint,1,ECPoint getW(),False
8,ECPoint,2,ECPoint getX(),False
8,ECPoint,3,ECPoint getY(),False
8,ECPoint,4,ECPoint getZ(),False
8,ECPoint,5,ECPoint getField(),False
9,ECPrivateKeySpec,1,BigInteger getS(),True
9,ECPrivateKeySpec,2,ECParameterSpec getParams(),True
9,ECPrivateKeySpec,3,ECPoint getW(),False
9,ECPrivateKeySpec,4,ECPoint getQ(),False
9,ECPrivateKeySpec,5,ECPoint getG(),False
