Sample Number,ClassName,Snippet Number,Method,Exist
0,AttributeList,1,boolean add(E e),False
0,AttributeList,2,"void add(int index, E element)",False
0,AttributeList,3,void clear(),False
0,AttributeList,4,boolean contains(Object o),False
0,AttributeList,5,E get(int index),False
0,AttributeList,6,int indexOf(Object o),False
0,AttributeList,7,boolean isEmpty(),False
0,AttributeList,8,E remove(int index),False
0,AttributeList,9,boolean remove(Object o),False
0,AttributeList,10,"E set(int index, E element)",False
0,AttributeList,11,int size(),False
0,AttributeList,12,Object[] toArray(),False
0,AttributeList,13,<T> T[] toArray(T[] a),False
0,AttributeList,14,ListIterator<E> listIterator(),False
0,AttributeList,15,ListIterator<E> listIterator(int index),False
0,AttributeList,16,boolean equals(Object o),False
0,AttributeList,17,int hashCode(),False
0,AttributeList,18,String toString(),True
0,AttributeList,19,void addAll(Collection<? extends E> c),False
0,AttributeList,20,boolean containsAll(Collection<?> c),False
0,AttributeList,21,boolean removeAll(Collection<?> c),False
0,AttributeList,22,boolean retainAll(Collection<?> c),False
0,AttributeList,23,void replaceAll(UnaryOperator<E> operator),False
0,AttributeList,24,void sort(Comparator<? super E> c),False
0,AttributeList,25,"void replaceAll(Predicate<? super E> filter, UnaryOperator<E> operator)",False
1,ContentModel,1,boolean add(E e),False
1,ContentModel,2,"void add(int index, E element)",False
1,ContentModel,3,boolean addAll(Collection<? extends E> c),False
1,ContentModel,4,"boolean addAll(int index, Collection<? extends E> c)",False
1,ContentModel,5,void clear(),False
2,DocumentParser,1,DocumentParser(),False
2,DocumentParser,2,"void parse(Reader in, HTMLEditorKit.ParserCallback callback)",False
2,DocumentParser,3,"void parse(Reader in, HTMLEditorKit.ParserCallback callback, boolean ignoreErrors)",True
2,DocumentParser,4,"void parse(String in, HTMLEditorKit.ParserCallback callback)",False
2,DocumentParser,5,"void parse(String in, HTMLEditorKit.ParserCallback callback, boolean ignoreErrors)",False
3,DTD,1,boolean add(E e),False
3,DTD,2,boolean addAll(Collection<? extends E> c),False
3,DTD,3,"void add(int index, E element)",False
3,DTD,4,"boolean addAll(int index, Collection<? extends E> c)",False
3,DTD,5,void clear(),False
4,Element,1,boolean add(E e),False
4,Element,2,boolean addAll(Collection<? extends E> c),False
4,Element,3,"void add(int index, E element)",False
4,Element,4,"boolean addAll(int index, Collection<? extends E> c)",False
4,Element,5,void clear(),False
5,Entity,1,boolean add(E e),False
5,Entity,2,boolean addAll(Collection<? extends E> c),False
5,Entity,3,void clear(),False
5,Entity,4,boolean contains(Object o),False
5,Entity,5,boolean containsAll(Collection<?> c),False
5,Entity,6,boolean equals(Object o),False
5,Entity,7,E get(int index),False
5,Entity,8,int indexOf(Object o),False
5,Entity,9,boolean isEmpty(),False
5,Entity,10,Iterator<E> iterator(),False
5,Entity,11,int lastIndexOf(Object o),False
5,Entity,12,ListIterator<E> listIterator(),False
5,Entity,13,ListIterator<E> listIterator(int index),False
5,Entity,14,E remove(int index),False
5,Entity,15,boolean remove(Object o),False
5,Entity,16,boolean removeAll(Collection<?> c),False
5,Entity,17,boolean retainAll(Collection<?> c),False
5,Entity,18,"E set(int index, E element)",False
5,Entity,19,int size(),False
5,Entity,20,"List<E> subList(int fromIndex, int toIndex)",False
6,Parser,1,"Parser.parse(Reader in, HTMLEditorKit kit, Element root, int pos)",False
6,Parser,2,"Parser.parse(Reader in, HTMLEditorKit kit, Element root)",False
6,Parser,3,"Parser.parse(String in, HTMLEditorKit kit, Element root, int pos)",False
6,Parser,4,"Parser.parse(String in, HTMLEditorKit kit, Element root)",False
6,Parser,5,"Parser.parse(Reader in, HTMLEditorKit kit)",False
7,ParserDelegator,1,ParserDelegator(),False
7,ParserDelegator,2,"void parse(Reader in, HTMLEditorKit.ParserCallback callback, boolean ignoreCharsetDirective)",True
7,ParserDelegator,3,"void parse(Reader in, HTMLEditorKit.ParserCallback callback, boolean ignoreCharsetDirective, boolean ignoreComments)",False
7,ParserDelegator,4,"void parse(Reader in, HTMLEditorKit.ParserCallback callback, boolean ignoreCharsetDirective, boolean ignoreComments, boolean ignoreErrors)",False
7,ParserDelegator,5,"void parse(Reader in, HTMLEditorKit.ParserCallback callback, boolean ignoreCharsetDirective, boolean ignoreComments, boolean ignoreErrors, boolean ignoreWhitespace)",False
8,TagElement,1,boolean add(E e),False
8,TagElement,2,"void add(int index, E element)",False
8,TagElement,3,boolean addAll(Collection<? extends E> c),False
8,TagElement,4,"boolean addAll(int index, Collection<? extends E> c)",False
8,TagElement,5,void clear(),False
