Sample Number,ClassName,Snippet Number,Method,Exist
0,StreamResult,1,StreamResult(OutputStream outputStream),False
0,StreamResult,2,StreamResult(Writer writer),False
0,StreamResult,3,StreamResult(String systemId),False
0,StreamResult,4,void setOutputStream(OutputStream outputStream),True
0,StreamResult,5,void setWriter(Writer writer),True
0,StreamResult,6,void setSystemId(String systemId),True
0,StreamResult,7,OutputStream getOutputStream(),True
0,StreamResult,8,Writer getWriter(),True
0,StreamResult,9,String getSystemId(),True
0,StreamResult,10,void setCharacterStream(Reader characterStream),False
0,StreamResult,11,Reader getCharacterStream(),False
0,StreamResult,12,void setByteStream(InputStream byteStream),False
0,StreamResult,13,InputStream getByteStream(),False
0,StreamResult,14,void setSystemId(String systemId),True
0,StreamResult,15,String getSystemId(),True
1,StreamSource,1,StreamSource(InputStream stream),False
1,StreamSource,2,StreamSource(Reader reader),False
1,StreamSource,3,StreamSource(String systemId),False
1,StreamSource,4,StreamSource(URL url),False
1,StreamSource,5,StreamSource(File file),False
1,StreamSource,6,"StreamSource(InputStream stream, String systemId)",False
1,StreamSource,7,"StreamSource(Reader reader, String systemId)",False
1,StreamSource,8,"StreamSource(String systemId, URL url)",False
1,StreamSource,9,"StreamSource(File file, String systemId)",False
1,StreamSource,10,"StreamSource(URL url, String systemId)",False
1,StreamSource,11,"StreamSource(File file, URL url)",False
1,StreamSource,12,"StreamSource(URL url, File file)",False
1,StreamSource,13,"StreamSource(File file, InputStream stream)",False
1,StreamSource,14,"StreamSource(URL url, InputStream stream)",False
1,StreamSource,15,"StreamSource(InputStream stream, URL url)",False
1,StreamSource,16,"StreamSource(InputStream stream, File file)",False
1,StreamSource,17,"StreamSource(Reader reader, URL url)",False
1,StreamSource,18,"StreamSource(Reader reader, File file)",False
1,StreamSource,19,"StreamSource(Reader reader, InputStream stream)",False
1,StreamSource,20,"StreamSource(Reader reader, URL url, File file)",False
