Sample Number,ClassName,Snippet Number,Method,Exist
0,Binder,1,boolean add(E e),False
0,Binder,2,"void add(int index, E element)",False
0,Binder,3,boolean addAll(Collection<? extends E> c),False
0,Binder,4,"boolean addAll(int index, Collection<? extends E> c)",False
0,Binder,5,void clear(),False
1,DatatypeConverter,1,boolean isValidDate(String s),False
1,DatatypeConverter,2,String printHexBinary(byte[] bytes),True
1,DatatypeConverter,3,byte[] parseHexBinary(String s),True
1,DatatypeConverter,4,String printBase64Binary(byte[] bytes),True
1,DatatypeConverter,5,byte[] parseBase64Binary(String s),True
2,JAXB,1,boolean add(E e),False
2,JAXB,2,"void add(int index, E element)",False
2,JAXB,3,boolean addAll(Collection<? extends E> c),False
2,JAXB,4,"boolean addAll(int index, Collection<? extends E> c)",False
2,JAXB,5,void clear(),False
3,JAXBContext,1,boolean add(E e),False
3,JAXBContext,2,boolean addAll(Collection<? extends E> c),False
3,JAXBContext,3,void clear(),False
3,JAXBContext,4,boolean contains(Object o),False
3,JAXBContext,5,boolean containsAll(Collection<?> c),False
3,JAXBContext,6,boolean equals(Object o),False
3,JAXBContext,7,E get(int index),False
3,JAXBContext,8,int indexOf(Object o),False
3,JAXBContext,9,boolean isEmpty(),False
3,JAXBContext,10,Iterator<E> iterator(),False
3,JAXBContext,11,int lastIndexOf(Object o),False
3,JAXBContext,12,ListIterator<E> listIterator(),False
3,JAXBContext,13,ListIterator<E> listIterator(int index),False
3,JAXBContext,14,boolean remove(Object o),False
3,JAXBContext,15,E remove(int index),False
3,JAXBContext,16,boolean removeAll(Collection<?> c),False
3,JAXBContext,17,boolean retainAll(Collection<?> c),False
3,JAXBContext,18,"E set(int index, E element)",False
3,JAXBContext,19,int size(),False
3,JAXBContext,20,"List<E> subList(int fromIndex, int toIndex)",False
3,JAXBContext,21,Object[] toArray(),False
3,JAXBContext,22,<T> T[] toArray(T[] a),False
3,JAXBContext,23,String toString(),False
4,JAXBElement,1,boolean add(E e),False
4,JAXBElement,2,"void add(int index, E element)",False
4,JAXBElement,3,boolean addAll(Collection<? extends E> c),False
4,JAXBElement,4,"boolean addAll(int index, Collection<? extends E> c)",False
4,JAXBElement,5,void clear(),False
5,JAXBElement.GlobalScope,1,boolean add(E e),False
5,JAXBElement.GlobalScope,2,"void add(int index, E element)",False
5,JAXBElement.GlobalScope,3,boolean addAll(Collection<? extends E> c),False
5,JAXBElement.GlobalScope,4,"boolean addAll(int index, Collection<? extends E> c)",False
5,JAXBElement.GlobalScope,5,void clear(),False
6,JAXBIntrospector,1,boolean isInstance(Object obj),False
6,JAXBIntrospector,2,Object getInstance(Class<?> clazz),False
6,JAXBIntrospector,3,"Object getInstance(Class<?> clazz, Object... args)",False
6,JAXBIntrospector,4,"Object getInstance(Class<?> clazz, ObjectFactory of, Object... args)",False
6,JAXBIntrospector,5,"Object getInstance(Class<?> clazz, ObjectFactory of, Object... args)",False
7,JAXBPermission,1,boolean add(E e),False
7,JAXBPermission,2,boolean addAll(Collection<? extends E> c),False
7,JAXBPermission,3,void clear(),False
7,JAXBPermission,4,boolean contains(Object o),False
7,JAXBPermission,5,boolean containsAll(Collection<?> c),False
7,JAXBPermission,6,boolean equals(Object o),False
7,JAXBPermission,7,E get(int index),False
7,JAXBPermission,8,int indexOf(Object o),False
7,JAXBPermission,9,boolean isEmpty(),False
7,JAXBPermission,10,Iterator<E> iterator(),False
7,JAXBPermission,11,int lastIndexOf(Object o),False
7,JAXBPermission,12,ListIterator<E> listIterator(),False
7,JAXBPermission,13,ListIterator<E> listIterator(int index),False
7,JAXBPermission,14,boolean remove(Object o),False
7,JAXBPermission,15,E remove(int index),False
7,JAXBPermission,16,boolean removeAll(Collection<?> c),False
7,JAXBPermission,17,boolean retainAll(Collection<?> c),False
7,JAXBPermission,18,"E set(int index, E element)",False
7,JAXBPermission,19,int size(),False
7,JAXBPermission,20,"List<E> subList(int fromIndex, int toIndex)",False
7,JAXBPermission,21,Object[] toArray(),False
7,JAXBPermission,22,<T> T[] toArray(T[] a),False
7,JAXBPermission,23,String toString(),False
7,JAXBPermission,24,"List<E> subList(int fromIndex, int toIndex)",False
7,JAXBPermission,25,"List<E> subList(int fromIndex, int toIndex)",False
8,Marshaller.Listener,1,boolean hasToMarshal(Object e),False
8,Marshaller.Listener,2,void willMarshal(Object e),False
8,Marshaller.Listener,3,void marshalled(Object e),False
8,Marshaller.Listener,4,void unmarshalled(Object e),False
8,Marshaller.Listener,5,boolean hasToUnmarshal(Object e),False
9,SchemaOutputResolver,1,boolean add(E e),False
9,SchemaOutputResolver,2,void clear(),False
9,SchemaOutputResolver,3,boolean contains(Object o),False
9,SchemaOutputResolver,4,E get(int index),False
9,SchemaOutputResolver,5,int indexOf(Object o),False
10,Unmarshaller.Listener,1,"void beforeUnmarshal(Object target, Object parent)",True
10,Unmarshaller.Listener,2,"void afterUnmarshal(Object target, Object parent)",True
10,Unmarshaller.Listener,3,void onUnmarshalError(UnmarshalException exception),False
10,Unmarshaller.Listener,4,void onUnmarshalWarning(UnmarshalWarning warning),False
10,Unmarshaller.Listener,5,void onUnmarshalRootElement(Object root),False
