Sample Number,ClassName,Snippet Number,Method,Exist
0,AlphaComposite,1,"AlphaComposite getInstance(int rule, float alpha)",True
0,AlphaComposite,2,"AlphaComposite getInstance(int rule, float alpha, int hints)",False
0,AlphaComposite,3,"AlphaComposite getInstance(int rule, float[] color)",False
0,AlphaComposite,4,"AlphaComposite getInstance(int rule, float[] color, int hints)",False
0,AlphaComposite,5,"AlphaComposite getInstance(int rule, float[] color1, float[] color2)",False
1,AWTEvent,1,void addActionListener(ActionListener l),False
1,AWTEvent,2,void addComponentListener(ComponentListener l),False
1,AWTEvent,3,void addFocusListener(FocusListener l),False
1,AWTEvent,4,void addKeyListener(KeyListener l),False
1,AWTEvent,5,void addMouseListener(MouseListener l),False
2,AWTEventMulticaster,1,boolean add(E e),False
2,AWTEventMulticaster,2,boolean addAll(Collection<? extends E> c),False
2,AWTEventMulticaster,3,void addListener(AWTEventListener l),False
2,AWTEventMulticaster,4,boolean remove(Object o),False
2,AWTEventMulticaster,5,boolean removeAll(Collection<?> c),False
3,AWTKeyStroke,1,AWTKeyStroke.getAWTKeyStrokeForEvent(KeyEvent e),False
3,AWTKeyStroke,2,AWTKeyStroke.getKeyStrokeForEvent(KeyEvent e),False
3,AWTKeyStroke,3,AWTKeyStroke.getKeyStroke(String keyStroke),False
3,AWTKeyStroke,4,"AWTKeyStroke.getKeyStroke(char keyChar, int modifiers)",False
3,AWTKeyStroke,5,"AWTKeyStroke.getKeyStroke(int keyCode, int modifiers)",False
4,AWTPermission,1,boolean add(E e),False
4,AWTPermission,2,boolean addAll(Collection<? extends E> c),False
4,AWTPermission,3,void clear(),False
4,AWTPermission,4,boolean contains(Object o),False
4,AWTPermission,5,boolean containsAll(Collection<?> c),False
5,BasicStroke,1,"BasicStroke(float width, int cap, int join)",False
5,BasicStroke,2,float getLineWidth(),True
5,BasicStroke,3,int getEndCap(),True
5,BasicStroke,4,int getLineJoin(),True
5,BasicStroke,5,Shape createStrokedShape(Shape shape),True
6,BorderLayout,1,"add(Component comp, Object constraints)",False
6,BorderLayout,2,"addLayoutComponent(String name, Component comp)",False
6,BorderLayout,3,getLayoutAlignmentX(Container target),False
6,BorderLayout,4,getLayoutAlignmentY(Container target),False
6,BorderLayout,5,getLayoutInsets(Container target),False
7,BufferCapabilities,1,boolean isFullBuffer(),False
7,BufferCapabilities,2,boolean isPageFlipping(),True
7,BufferCapabilities,3,boolean isSwapped(),False
7,BufferCapabilities,4,boolean isDoubleBuffered(),False
7,BufferCapabilities,5,boolean isFlipContents(),False
8,BufferCapabilities.FlipContents,1,boolean isPageFlipping(),False
8,BufferCapabilities.FlipContents,2,boolean isFullPage(),False
8,BufferCapabilities.FlipContents,3,boolean isPageFlippingSupported(),False
8,BufferCapabilities.FlipContents,4,boolean isPageFlippingSupported(int page),False
8,BufferCapabilities.FlipContents,5,"boolean isPageFlippingSupported(int page, int type)",False
9,Button,1,Button(String label),False
9,Button,2,void setLabel(String label),True
9,Button,3,String getLabel(),True
9,Button,4,void setEnabled(boolean b),False
9,Button,5,boolean isEnabled(),False
10,Canvas,1,void update(Graphics g),True
