Sample Number,ClassName,Snippet Number,Method,Exist
0,AppConfigurationEntry,1,boolean add(E e),False
0,AppConfigurationEntry,2,"void add(int index, E element)",False
0,AppConfigurationEntry,3,boolean addAll(Collection<? extends E> c),False
0,AppConfigurationEntry,4,"boolean addAll(int index, Collection<? extends E> c)",False
0,AppConfigurationEntry,5,void clear(),False
1,AppConfigurationEntry.LoginModuleControlFlag,1,boolean isLoginModuleControlFlag(),False
1,AppConfigurationEntry.LoginModuleControlFlag,2,boolean isSuccess(),False
1,AppConfigurationEntry.LoginModuleControlFlag,3,boolean isAbort(),False
1,AppConfigurationEntry.LoginModuleControlFlag,4,boolean isFailure(),False
1,AppConfigurationEntry.LoginModuleControlFlag,5,boolean isNotHandled(),False
2,Configuration,1,void refresh(),True
2,Configuration,2,void setSystemProperties(),False
2,Configuration,3,void setLoginModuleNames(String... names),False
2,Configuration,4,void setLoginModuleNames(List<String> names),False
2,Configuration,5,void setLoginModuleNames(String[] names),False
2,Configuration,6,void setLoginModuleNames(List<String> names),False
2,Configuration,7,void setLoginModuleNames(String... names),False
2,Configuration,8,void setLoginModuleNames(List<String> names),False
2,Configuration,9,void setLoginModuleNames(String[] names),False
2,Configuration,10,void setLoginModuleNames(List<String> names),False
2,Configuration,11,void setLoginModuleNames(String... names),False
2,Configuration,12,void setLoginModuleNames(List<String> names),False
2,Configuration,13,void setLoginModuleNames(String[] names),False
2,Configuration,14,void setLoginModuleNames(List<String> names),False
2,Configuration,15,void setLoginModuleNames(String... names),False
2,Configuration,16,void setLoginModuleNames(List<String> names),False
2,Configuration,17,void setLoginModuleNames(String[] names),False
2,Configuration,18,void setLoginModuleNames(List<String> names),False
2,Configuration,19,void setLoginModuleNames(String... names),False
2,Configuration,20,void setLoginModuleNames(List<String> names),False
3,ConfigurationSpi,1,boolean add(E e),False
3,ConfigurationSpi,2,E get(int index),False
3,ConfigurationSpi,3,E remove(int index),False
3,ConfigurationSpi,4,"E set(int index, E element)",False
3,ConfigurationSpi,5,int size(),False
4,LoginContext,1,void login(),True
4,LoginContext,2,void logout(),True
4,LoginContext,3,Subject getSubject(),True
4,LoginContext,4,void setCallbackHandler(CallbackHandler callbackHandler),False
4,LoginContext,5,void refresh(),False
