FileName,Compilable,Runnable,Correct
BreakIterator_1,True,True,True
BreakIterator_2,True,True,True
BreakIterator_3,True,True,True
BreakIterator_5,True,True,True
BreakIterator_6,True,True,True
BreakIterator_9,True,True,True
BreakIterator_10,True,True,True
BreakIterator_11,True,True,True
BreakIterator_14,True,True,True
BreakIterator_15,True,True,True
BreakIterator_16,True,True,True
CollationElementIterator_3,False,False,False
Collator_1,True,True,True
Collator_2,True,True,True
Collator_5,True,True,True
Collator_6,True,True,True
Collator_7,True,True,True
DateFormat_1,True,True,True
DateFormat_2,True,True,True
DateFormat_3,True,True,True
DateFormat_4,True,True,True
DateFormat_5,True,True,True
DateFormat_6,True,True,True
DateFormat_7,True,True,True
DateFormat_8,True,True,True
DateFormat_9,True,True,True
DateFormat_10,True,True,True
FieldPosition_1,True,True,True
FieldPosition_2,True,True,True
FieldPosition_3,True,True,True
FieldPosition_4,True,True,True
FieldPosition_7,True,True,True
FieldPosition_8,True,True,True
Format_1,False,False,False
MessageFormat_1,True,True,True
NumberFormat_1,True,True,True
NumberFormat_2,True,True,True
NumberFormat_3,True,True,True
NumberFormat_4,True,True,True
NumberFormat_5,True,True,True
ParsePosition_2,True,True,True
ParsePosition_3,True,True,True
ParsePosition_4,True,True,True
ParsePosition_5,True,True,True
StringCharacterIterator_1,True,True,True
StringCharacterIterator_2,True,True,True
StringCharacterIterator_3,True,True,True
StringCharacterIterator_7,True,True,True
StringCharacterIterator_8,True,False,False
StringCharacterIterator_9,True,True,True
StringCharacterIterator_15,True,True,True
StringCharacterIterator_16,True,False,False
StringCharacterIterator_17,True,True,True
StringCharacterIterator_23,True,True,True
StringCharacterIterator_24,True,False,False
StringCharacterIterator_25,True,True,True
StringCharacterIterator_31,True,True,True
StringCharacterIterator_32,True,False,False
StringCharacterIterator_33,True,True,True
