ClassName,Method,Return Type
Annotation,getValue(),Object
Annotation,toString(),String
AttributedCharacterIterator.Attribute,equals(Object obj),boolean
AttributedCharacterIterator.Attribute,getName(),protected String
AttributedCharacterIterator.Attribute,hashCode(),int
AttributedCharacterIterator.Attribute,readResolve(),protected Object
AttributedCharacterIterator.Attribute,toString(),String
AttributedString,"addAttribute(AttributedCharacterIterator.Attribute attribute, Object value)",void
AttributedString,"addAttribute(AttributedCharacterIterator.Attribute attribute, Object value, int beginIndex, int endIndex)",void
AttributedString,"addAttributes(Map<? extends AttributedCharacterIterator.Attribute,?> attributes, int beginIndex, int endIndex)",void
AttributedString,getIterator(),AttributedCharacterIterator
AttributedString,getIterator(AttributedCharacterIterator.Attribute[] attributes),AttributedCharacterIterator
AttributedString,"getIterator(AttributedCharacterIterator.Attribute[] attributes, int beginIndex, int endIndex)",AttributedCharacterIterator
Bidi,baseIsLeftToRight(),boolean
Bidi,"createLineBidi(int lineStart, int lineLimit)",Bidi
Bidi,getBaseLevel(),int
Bidi,getLength(),int
Bidi,getLevelAt(int offset),int
Bidi,getRunCount(),int
Bidi,getRunLevel(int run),int
Bidi,getRunLimit(int run),int
Bidi,getRunStart(int run),int
Bidi,isLeftToRight(),boolean
Bidi,isMixed(),boolean
Bidi,isRightToLeft(),boolean
Bidi,"reorderVisually(byte[] levels, int levelStart, Object[] objects, int objectStart, int count)",static void
Bidi,"requiresBidi(char[] text, int start, int limit)",static boolean
Bidi,toString(),String
BreakIterator,clone(),Object
BreakIterator,current(),abstract int
BreakIterator,first(),abstract int
BreakIterator,following(int offset),abstract int
BreakIterator,getAvailableLocales(),static Locale[]
BreakIterator,getCharacterInstance(),static BreakIterator
BreakIterator,getCharacterInstance(Locale locale),static BreakIterator
BreakIterator,getLineInstance(),static BreakIterator
BreakIterator,getLineInstance(Locale locale),static BreakIterator
BreakIterator,getSentenceInstance(),static BreakIterator
BreakIterator,getSentenceInstance(Locale locale),static BreakIterator
BreakIterator,getText(),abstract CharacterIterator
BreakIterator,getWordInstance(),static BreakIterator
BreakIterator,getWordInstance(Locale locale),static BreakIterator
BreakIterator,isBoundary(int offset),boolean
BreakIterator,last(),abstract int
BreakIterator,next(),abstract int
BreakIterator,next(int n),abstract int
BreakIterator,preceding(int offset),int
BreakIterator,previous(),abstract int
BreakIterator,setText(CharacterIterator newText),abstract void
BreakIterator,setText(String newText),void
ChoiceFormat,applyPattern(String newPattern),void
ChoiceFormat,clone(),Object
ChoiceFormat,equals(Object obj),boolean
ChoiceFormat,"format(double number, StringBuffer toAppendTo, FieldPosition status)",StringBuffer
