ClassName,Method,Return Type
IIOImage,getMetadata(),IIOMetadata
IIOImage,getNumThumbnails(),int
IIOImage,getRaster(),Raster
IIOImage,getRenderedImage(),RenderedImage
IIOImage,getThumbnail(int index),BufferedImage
IIOImage,getThumbnails(),List<? extends BufferedImage>
IIOImage,hasRaster(),boolean
IIOImage,setMetadata(IIOMetadata metadata),void
IIOImage,setRaster(Raster raster),void
IIOImage,setRenderedImage(RenderedImage image),void
IIOImage,setThumbnails(List<? extends BufferedImage> thumbnails),void
IIOParam,activateController(),boolean
IIOParam,getController(),IIOParamController
IIOParam,getDefaultController(),IIOParamController
IIOParam,getDestinationOffset(),Point
IIOParam,getDestinationType(),ImageTypeSpecifier
IIOParam,getSourceBands(),int[]
IIOParam,getSourceRegion(),Rectangle
IIOParam,getSourceXSubsampling(),int
IIOParam,getSourceYSubsampling(),int
IIOParam,getSubsamplingXOffset(),int
IIOParam,getSubsamplingYOffset(),int
IIOParam,hasController(),boolean
IIOParam,setController(IIOParamController controller),void
IIOParam,setDestinationOffset(Point destinationOffset),void
IIOParam,setDestinationType(ImageTypeSpecifier destinationType),void
IIOParam,setSourceBands(int[] sourceBands),void
IIOParam,setSourceRegion(Rectangle sourceRegion),void
IIOParam,"setSourceSubsampling(int sourceXSubsampling, int sourceYSubsampling, int subsamplingXOffset, int subsamplingYOffset)",void
ImageIO,createImageInputStream(Object input),static ImageInputStream
ImageIO,createImageOutputStream(Object output),static ImageOutputStream
ImageIO,getCacheDirectory(),static File
ImageIO,getImageReader(ImageWriter writer),static ImageReader
ImageIO,getImageReaders(Object input),static Iterator<ImageReader>
ImageIO,getImageReadersByFormatName(String formatName),static Iterator<ImageReader>
ImageIO,getImageReadersByMIMEType(String MIMEType),static Iterator<ImageReader>
ImageIO,getImageReadersBySuffix(String fileSuffix),static Iterator<ImageReader>
ImageIO,"getImageTranscoders(ImageReader reader, ImageWriter writer)",static Iterator<ImageTranscoder>
ImageIO,getImageWriter(ImageReader reader),static ImageWriter
ImageIO,"getImageWriters(ImageTypeSpecifier type, String formatName)",static Iterator<ImageWriter>
ImageIO,getImageWritersByFormatName(String formatName),static Iterator<ImageWriter>
ImageIO,getImageWritersByMIMEType(String MIMEType),static Iterator<ImageWriter>
ImageIO,getImageWritersBySuffix(String fileSuffix),static Iterator<ImageWriter>
ImageIO,getReaderFileSuffixes(),static String[]
ImageIO,getReaderFormatNames(),static String[]
ImageIO,getReaderMIMETypes(),static String[]
ImageIO,getUseCache(),static boolean
ImageIO,getWriterFileSuffixes(),static String[]
ImageIO,getWriterFormatNames(),static String[]
ImageIO,getWriterMIMETypes(),static String[]
ImageIO,read(File input),static BufferedImage
ImageIO,read(ImageInputStream stream),static BufferedImage
ImageIO,read(InputStream input),static BufferedImage
ImageIO,read(URL input),static BufferedImage
ImageIO,scanForPlugins(),static void
ImageIO,setCacheDirectory(File cacheDirectory),static void
ImageIO,setUseCache(boolean useCache),static void
ImageIO,"write(RenderedImage im, String formatName, File output)",static boolean
ImageIO,"write(RenderedImage im, String formatName, ImageOutputStream output)",static boolean
ImageIO,"write(RenderedImage im, String formatName, OutputStream output)",static boolean
ImageReader,abort(),void
ImageReader,abortRequested(),protected boolean
ImageReader,addIIOReadProgressListener(IIOReadProgressListener listener),void
