FileName,Compilable,Runnable,Correct
BasicBorders_ButtonBorder_4,False,False,False
BasicBorders_MenuBarBorder_5,False,False,False
BasicBorders_RadioButtonBorder_3,False,False,False
BasicBorders_SplitPaneBorder_2,False,False,False
BasicBorders_SplitPaneBorder_3,False,False,False
BasicButtonListener_3,False,False,False
BasicButtonListener_4,False,False,False
BasicButtonListener_5,False,False,False
BasicComboBoxEditor_2,False,False,False
BasicDesktopPaneUI_5,False,False,False
BasicPanelUI_5,True,True,True
BasicPopupMenuSeparatorUI_1,True,False,False
BasicRadioButtonUI_3,True,True,True
BasicScrollBarUI_1,True,True,True
BasicSeparatorUI_1,True,True,True
BasicSeparatorUI_5,True,False,False
BasicSliderUI_4,False,False,False
BasicSliderUI_5,True,False,False
BasicSplitPaneUI_3,False,False,False
BasicToolBarSeparatorUI_3,True,False,False
