Sample Number,ClassName,Snippet Number,Method,Exist
0,Invoker,1,boolean add(E e),False
0,Invoker,2,"void add(int index, E element)",False
0,Invoker,3,boolean addAll(Collection<? extends E> c),False
0,Invoker,4,"boolean addAll(int index, Collection<? extends E> c)",False
0,Invoker,5,void clear(),False
1,Provider,1,boolean add(E e),False
1,Provider,2,"void add(int index, E element)",False
1,Provider,3,boolean addAll(Collection<? extends E> c),False
1,Provider,4,"boolean addAll(int index, Collection<? extends E> c)",False
1,Provider,5,void clear(),False
2,ServiceDelegate,1,boolean add(E e),False
2,ServiceDelegate,2,"void add(int index, E element)",False
2,ServiceDelegate,3,boolean addAll(Collection<? extends E> c),False
2,ServiceDelegate,4,"boolean addAll(int index, Collection<? extends E> c)",False
2,ServiceDelegate,5,void clear(),False
