ClassName,URL
AsynchronousChannelGroup,https://docs.oracle.com/javase/8/docs/api/java/nio/channels/AsynchronousChannelGroup.html
AsynchronousFileChannel,https://docs.oracle.com/javase/8/docs/api/java/nio/channels/AsynchronousFileChannel.html
AsynchronousServerSocketChannel,https://docs.oracle.com/javase/8/docs/api/java/nio/channels/AsynchronousServerSocketChannel.html
AsynchronousSocketChannel,https://docs.oracle.com/javase/8/docs/api/java/nio/channels/AsynchronousSocketChannel.html
Channels,https://docs.oracle.com/javase/8/docs/api/java/nio/channels/Channels.html
DatagramChannel,https://docs.oracle.com/javase/8/docs/api/java/nio/channels/DatagramChannel.html
FileChannel,https://docs.oracle.com/javase/8/docs/api/java/nio/channels/FileChannel.html
FileChannel.MapMode,https://docs.oracle.com/javase/8/docs/api/java/nio/channels/FileChannel.MapMode.html
FileLock,https://docs.oracle.com/javase/8/docs/api/java/nio/channels/FileLock.html
MembershipKey,https://docs.oracle.com/javase/8/docs/api/java/nio/channels/MembershipKey.html
Pipe,https://docs.oracle.com/javase/8/docs/api/java/nio/channels/Pipe.html
Pipe.SinkChannel,https://docs.oracle.com/javase/8/docs/api/java/nio/channels/Pipe.SinkChannel.html
Pipe.SourceChannel,https://docs.oracle.com/javase/8/docs/api/java/nio/channels/Pipe.SourceChannel.html
SelectableChannel,https://docs.oracle.com/javase/8/docs/api/java/nio/channels/SelectableChannel.html
SelectionKey,https://docs.oracle.com/javase/8/docs/api/java/nio/channels/SelectionKey.html
Selector,https://docs.oracle.com/javase/8/docs/api/java/nio/channels/Selector.html
ServerSocketChannel,https://docs.oracle.com/javase/8/docs/api/java/nio/channels/ServerSocketChannel.html
SocketChannel,https://docs.oracle.com/javase/8/docs/api/java/nio/channels/SocketChannel.html
