FileName,Compilable,Runnable,Correct
AsynchronousChannelGroup_2,True,True,True
AsynchronousChannelGroup_6,True,True,True
AsynchronousChannelGroup_7,True,True,True
AsynchronousChannelGroup_8,True,True,True
AsynchronousChannelGroup_9,False,False,False
AsynchronousChannelGroup_10,False,False,False
AsynchronousFileChannel_3,False,False,False
AsynchronousFileChannel_4,True,True,True
AsynchronousServerSocketChannel_1,True,True,True
AsynchronousSocketChannel_1,True,True,True
DatagramChannel_1,True,True,True
DatagramChannel_2,True,True,True
DatagramChannel_3,True,False,False
DatagramChannel_4,True,True,True
DatagramChannel_5,False,False,False
DatagramChannel_6,True,False,False
DatagramChannel_7,True,False,False
FileLock_2,True,True,True
FileLock_3,True,True,True
FileLock_4,True,False,False
FileLock_5,True,True,True
MembershipKey_1,False,False,False
Pipe_1,False,False,False
Pipe_2,True,True,True
SelectionKey_1,True,False,False
SelectionKey_3,True,False,False
SelectionKey_4,False,False,False
SelectionKey_5,True,False,False
SelectionKey_6,True,False,False
SelectionKey_7,True,False,False
SelectionKey_8,True,False,False
ServerSocketChannel_1,True,True,True
ServerSocketChannel_2,True,True,True
