Sample Number,ClassName,Snippet Number,Method,Exist
0,FileFilter,1,boolean accept(File f),True
0,FileFilter,2,String getDescription(),True
0,FileFilter,3,void setDescription(String description),False
0,FileFilter,4,void addChangeListener(ChangeListener l),False
0,FileFilter,5,void removeChangeListener(ChangeListener l),False
1,FileNameExtensionFilter,1,boolean add(E e),False
1,FileNameExtensionFilter,2,"void add(int index, E element)",False
1,FileNameExtensionFilter,3,boolean addAll(Collection<? extends E> c),False
1,FileNameExtensionFilter,4,"boolean addAll(int index, Collection<? extends E> c)",False
1,FileNameExtensionFilter,5,void clear(),False
1,FileNameExtensionFilter,6,boolean contains(Object o),False
1,FileNameExtensionFilter,7,E get(int index),False
1,FileNameExtensionFilter,8,int indexOf(Object o),False
1,FileNameExtensionFilter,9,boolean isEmpty(),False
1,FileNameExtensionFilter,10,E remove(int index),False
1,FileNameExtensionFilter,11,boolean remove(Object o),False
1,FileNameExtensionFilter,12,"E set(int index, E element)",False
1,FileNameExtensionFilter,13,int size(),False
1,FileNameExtensionFilter,14,"List<E> subList(int fromIndex, int toIndex)",False
1,FileNameExtensionFilter,15,Object[] toArray(),False
1,FileNameExtensionFilter,16,<T> T[] toArray(T[] a),False
1,FileNameExtensionFilter,17,ListIterator<E> listIterator(),False
1,FileNameExtensionFilter,18,ListIterator<E> listIterator(int index),False
1,FileNameExtensionFilter,19,boolean removeIf(Predicate<? super E> filter),False
1,FileNameExtensionFilter,20,void replaceAll(UnaryOperator<E> operator),False
2,FileSystemView,1,FileSystemView.getDefaultFileSystemView(),False
2,FileSystemView,2,FileSystemView.getFileSystemView(),False
2,FileSystemView,3,FileSystemView.getHomeDirectory(),False
2,FileSystemView,4,FileSystemView.getRoots(),False
2,FileSystemView,5,FileSystemView.getSystemDisplayName(File file),False
3,FileView,1,FileView.getIcon(File file),False
3,FileView,2,FileView.getName(File file),False
3,FileView,3,FileView.getTypeDescription(File file),False
3,FileView,4,FileView.isTraversable(File file),False
3,FileView,5,FileView.accept(File file),False
