Sample Number,ClassName,Snippet Number,Method,Exist
0,DiagnosticCollector,1,boolean add(E e),False
0,DiagnosticCollector,2,void clear(),False
0,DiagnosticCollector,3,boolean contains(Object o),False
0,DiagnosticCollector,4,boolean remove(Object o),False
0,DiagnosticCollector,5,boolean isEmpty(),False
1,ForwardingFileObject,1,boolean isOpen(),False
1,ForwardingFileObject,2,Reader openReader(boolean ignoreEncodingErrors),True
1,ForwardingFileObject,3,Writer openWriter(),True
1,ForwardingFileObject,4,CharBuffer getCharContent(boolean ignoreEncodingErrors),False
1,ForwardingFileObject,5,void delete(),False
2,ForwardingJavaFileManager,1,boolean close(),False
2,ForwardingJavaFileManager,2,boolean flush(),False
2,ForwardingJavaFileManager,3,"JavaFileObject getJavaFileForInput(Location location, String className, JavaFileObject.Kind kind)",False
2,ForwardingJavaFileManager,4,"JavaFileObject getJavaFileForOutput(Location location, String className, JavaFileObject.Kind kind, FileObject sibling)",False
2,ForwardingJavaFileManager,5,"JavaFileObject getJavaFileForOutput(Location location, String className, JavaFileObject.Kind kind, Iterable<? extends JavaFileObject> siblings)",False
2,ForwardingJavaFileManager,6,"JavaFileObject getJavaFileForOutput(Location location, String className, JavaFileObject.Kind kind, FileObject sibling)",False
2,ForwardingJavaFileManager,7,"JavaFileObject getJavaFileForOutput(Location location, String className, JavaFileObject.Kind kind, Iterable<? extends JavaFileObject> siblings)",False
2,ForwardingJavaFileManager,8,"JavaFileObject getJavaFileForOutput(Location location, String className, JavaFileObject.Kind kind, FileObject sibling)",False
2,ForwardingJavaFileManager,9,"JavaFileObject getJavaFileForOutput(Location location, String className, JavaFileObject.Kind kind, Iterable<? extends JavaFileObject> siblings)",False
2,ForwardingJavaFileManager,10,"JavaFileObject getJavaFileForOutput(Location location, String className, JavaFileObject.Kind kind, FileObject sibling)",False
2,ForwardingJavaFileManager,11,"JavaFileObject getJavaFileForOutput(Location location, String className, JavaFileObject.Kind kind, Iterable<? extends JavaFileObject> siblings)",False
2,ForwardingJavaFileManager,12,"JavaFileObject getJavaFileForOutput(Location location, String className, JavaFileObject.Kind kind, FileObject sibling)",False
2,ForwardingJavaFileManager,13,"JavaFileObject getJavaFileForOutput(Location location, String className, JavaFileObject.Kind kind, Iterable<? extends JavaFileObject> siblings)",False
2,ForwardingJavaFileManager,14,"JavaFileObject getJavaFileForOutput(Location location, String className, JavaFileObject.Kind kind, FileObject sibling)",False
2,ForwardingJavaFileManager,15,"JavaFileObject getJavaFileForOutput(Location location, String className, JavaFileObject.Kind kind, Iterable<? extends JavaFileObject> siblings)",False
3,ForwardingJavaFileObject,1,boolean add(E e),False
3,ForwardingJavaFileObject,2,boolean addAll(Collection<? extends E> c),False
3,ForwardingJavaFileObject,3,void clear(),False
3,ForwardingJavaFileObject,4,boolean contains(Object o),False
3,ForwardingJavaFileObject,5,boolean containsAll(Collection<?> c),False
3,ForwardingJavaFileObject,6,boolean equals(Object o),False
3,ForwardingJavaFileObject,7,E get(int index),False
3,ForwardingJavaFileObject,8,int indexOf(Object o),False
3,ForwardingJavaFileObject,9,boolean isEmpty(),False
3,ForwardingJavaFileObject,10,Iterator<E> iterator(),False
3,ForwardingJavaFileObject,11,int lastIndexOf(Object o),False
3,ForwardingJavaFileObject,12,ListIterator<E> listIterator(),False
3,ForwardingJavaFileObject,13,ListIterator<E> listIterator(int index),False
3,ForwardingJavaFileObject,14,boolean remove(Object o),False
3,ForwardingJavaFileObject,15,E remove(int index),False
3,ForwardingJavaFileObject,16,boolean removeAll(Collection<?> c),False
3,ForwardingJavaFileObject,17,boolean retainAll(Collection<?> c),False
3,ForwardingJavaFileObject,18,"E set(int index, E element)",False
3,ForwardingJavaFileObject,19,int size(),False
3,ForwardingJavaFileObject,20,"List<E> subList(int fromIndex, int toIndex)",False
4,SimpleJavaFileObject,1,boolean add(E e),False
4,SimpleJavaFileObject,2,boolean addAll(Collection<? extends E> c),False
4,SimpleJavaFileObject,3,void clear(),False
4,SimpleJavaFileObject,4,boolean contains(Object o),False
4,SimpleJavaFileObject,5,boolean containsAll(Collection<?> c),False
4,SimpleJavaFileObject,6,boolean equals(Object o),False
4,SimpleJavaFileObject,7,E get(int index),False
4,SimpleJavaFileObject,8,int indexOf(Object o),False
4,SimpleJavaFileObject,9,boolean isEmpty(),False
4,SimpleJavaFileObject,10,Iterator<E> iterator(),False
4,SimpleJavaFileObject,11,int lastIndexOf(Object o),False
4,SimpleJavaFileObject,12,ListIterator<E> listIterator(),False
4,SimpleJavaFileObject,13,ListIterator<E> listIterator(int index),False
4,SimpleJavaFileObject,14,boolean remove(Object o),False
4,SimpleJavaFileObject,15,E remove(int index),False
4,SimpleJavaFileObject,16,boolean removeAll(Collection<?> c),False
4,SimpleJavaFileObject,17,boolean retainAll(Collection<?> c),False
4,SimpleJavaFileObject,18,"E set(int index, E element)",False
4,SimpleJavaFileObject,19,int size(),False
4,SimpleJavaFileObject,20,"List<E> subList(int fromIndex, int toIndex)",False
5,ToolProvider,1,boolean add(E e),False
5,ToolProvider,2,"void add(int index, E element)",False
5,ToolProvider,3,boolean addAll(Collection<? extends E> c),False
5,ToolProvider,4,"boolean addAll(int index, Collection<? extends E> c)",False
5,ToolProvider,5,void clear(),False
