Sample Number,ClassName,Snippet Number,Method,Exist
0,Book,1,boolean add(E e),False
0,Book,2,"void add(int index, E element)",False
0,Book,3,boolean addAll(Collection<? extends E> c),False
0,Book,4,"boolean addAll(int index, Collection<? extends E> c)",False
0,Book,5,void clear(),False
1,PageFormat,1,PageFormat getPaper(),False
1,PageFormat,2,void setOrientation(int orientation),True
1,PageFormat,3,void setPaper(Paper paper),True
1,PageFormat,4,void setTrimMargin(float trimMargin),False
1,PageFormat,5,"void setImageableArea(float x, float y, float width, float height)",False
2,Paper,1,"Paper(float width, float height)",False
2,Paper,2,float getImageableHeight(),False
2,Paper,3,float getImageableWidth(),False
2,Paper,4,float getHeight(),False
2,Paper,5,float getWidth(),False
2,Paper,6,"void setImageableArea(float x, float y, float width, float height)",False
2,Paper,7,"void setSize(float width, float height)",False
2,Paper,8,void setOrientation(int orientation),False
2,Paper,9,int getOrientation(),False
2,Paper,10,"void setMediaSize(float width, float height)",False
2,Paper,11,float getMediaWidth(),False
2,Paper,12,float getMediaHeight(),False
2,Paper,13,void setMediaType(int mediaType),False
2,Paper,14,int getMediaType(),False
2,Paper,15,void setCopies(int copies),False
2,Paper,16,int getCopies(),False
2,Paper,17,void setFinishings(int finishings),False
2,Paper,18,int getFinishings(),False
2,Paper,19,void setBin(int bin),False
2,Paper,20,int getBin(),False
3,PrinterJob,1,PrinterJob printJob = PrinterJob.getPrinterJob(),False
3,PrinterJob,2,boolean printDialog(),True
3,PrinterJob,3,boolean print(),False
3,PrinterJob,4,PageFormat getPageFormat(),False
3,PrinterJob,5,Printable getPrintable(),False
3,PrinterJob,6,PrintService getPrintService(),True
3,PrinterJob,7,PrintServiceLookup getPrintServiceLookup(),False
3,PrinterJob,8,PrintService[] getPrintServices(),False
3,PrinterJob,9,PrintService getPrintService(String name),False
3,PrinterJob,10,PrintServiceLookup getPrintServiceLookup(Locale locale),False
3,PrinterJob,11,PrintService[] getPrintServices(Locale locale),False
3,PrinterJob,12,"PrintService getPrintService(String name, Locale locale)",False
3,PrinterJob,13,PrintServiceLookup getPrintServiceLookup(String name),False
3,PrinterJob,14,PrintService[] getPrintServices(String name),False
3,PrinterJob,15,"PrintService getPrintService(String name, Locale locale, ClassLoader loader)",False
3,PrinterJob,16,"PrintServiceLookup getPrintServiceLookup(String name, Locale locale)",False
3,PrinterJob,17,"PrintService[] getPrintServices(String name, Locale locale)",False
3,PrinterJob,18,"PrintService getPrintService(String name, Locale locale, ClassLoader loader, Class<?>[] types)",False
3,PrinterJob,19,"PrintServiceLookup getPrintServiceLookup(String name, Locale locale, ClassLoader loader)",False
3,PrinterJob,20,"PrintService[] getPrintServices(String name, Locale locale, ClassLoader loader)",False
