Sample Number,ClassName,Snippet Number,Method,Exist
0,SslRMIClientSocketFactory,1,boolean accept(Socket socket),False
0,SslRMIClientSocketFactory,2,"Socket createSocket(String host, int port)",True
0,SslRMIClientSocketFactory,3,"Socket createSocket(InetAddress host, int port)",False
0,SslRMIClientSocketFactory,4,"Socket createSocket(String host, int port, InetAddress localAddress, int localPort)",False
0,SslRMIClientSocketFactory,5,"Socket createSocket(InetAddress host, int port, InetAddress localAddress, int localPort)",False
1,SslRMIServerSocketFactory,1,boolean setNeedClientAuth(boolean need),False
1,SslRMIServerSocketFactory,2,boolean getNeedClientAuth(),True
1,SslRMIServerSocketFactory,3,void setCipherSuites(String[] suites),False
1,SslRMIServerSocketFactory,4,String[] getCipherSuites(),False
1,SslRMIServerSocketFactory,5,void setHostnameVerifier(HostnameVerifier verifier),False
