Sample Number,ClassName,Snippet Number,Method,Exist
0,BigDecimal,1,BigDecimal(String val),False
0,BigDecimal,2,BigDecimal(double val),False
0,BigDecimal,3,"BigDecimal divide(BigDecimal divisor, int scale, int roundingMode)",True
0,BigDecimal,4,BigDecimal multiply(BigDecimal val),True
0,BigDecimal,5,BigDecimal subtract(BigDecimal val),True
1,BigInteger,1,BigInteger(String val),False
1,BigInteger,2,BigInteger add(BigInteger val),True
1,BigInteger,3,BigInteger subtract(BigInteger val),True
1,BigInteger,4,BigInteger multiply(BigInteger val),True
1,BigInteger,5,BigInteger divide(BigInteger val),True
1,BigInteger,6,BigInteger remainder(BigInteger val),True
1,BigInteger,7,int compareTo(BigInteger val),True
1,BigInteger,8,BigInteger pow(int exponent),True
1,BigInteger,9,BigInteger nextProbablePrime(),True
1,BigInteger,10,BigInteger gcd(BigInteger val),True
2,MathContext,1,BigDecimal(String val),False
2,MathContext,2,BigDecimal(BigInteger val),False
2,MathContext,3,BigDecimal(double val),False
2,MathContext,4,BigDecimal(int val),False
2,MathContext,5,BigDecimal(long val),False
2,MathContext,6,"BigDecimal divide(BigDecimal divisor, MathContext mc)",False
2,MathContext,7,"BigDecimal divide(BigDecimal divisor, int roundingMode)",False
2,MathContext,8,BigDecimal divide(BigDecimal divisor),False
2,MathContext,9,BigDecimal divideToIntegralValue(BigDecimal divisor),False
2,MathContext,10,"BigDecimal divideToIntegralValue(BigDecimal divisor, int roundingMode)",False
2,MathContext,11,"BigDecimal divideToIntegralValue(BigDecimal divisor, MathContext mc)",False
2,MathContext,12,BigDecimal pow(int exponent),False
2,MathContext,13,"BigDecimal pow(int exponent, MathContext mc)",False
2,MathContext,14,BigDecimal remainder(BigDecimal divisor),False
2,MathContext,15,"BigDecimal remainder(BigDecimal divisor, MathContext mc)",False
2,MathContext,16,"BigDecimal remainder(BigDecimal divisor, int roundingMode)",False
2,MathContext,17,BigDecimal round(MathContext mc),False
2,MathContext,18,BigDecimal round(int newScale),False
2,MathContext,19,"BigDecimal round(int newScale, int roundingMode)",False
2,MathContext,20,BigDecimal setScale(int newScale),False
2,MathContext,21,"BigDecimal setScale(int newScale, int roundingMode)",False
2,MathContext,22,BigDecimal sqrt(MathContext mc),False
2,MathContext,23,BigDecimal sqrt(),False
2,MathContext,24,BigDecimal subtract(BigDecimal val),False
2,MathContext,25,BigDecimal toBigInteger(),False
